I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
1,1,0,1,0.0,-0.6931471805599453,
0,2,1,10,-1.0986122886681098,-1.7047480922384253,
1,5,4,4,-1.0986122886681098,0.0,
1,5,3,5,-1.0986122886681098,-0.40546510810816444,
5,0,9,1,1.791759469228055,1.6094379124341003,
0,4,0,15,-1.6094379124341003,-2.772588722239781,
2,10,2,22,-1.2992829841302609,-2.03688192726104,
4,3,4,4,0.22314355131420976,0.0,
1,9,3,15,-1.6094379124341003,-1.3862943611198906,
0,11,1,24,-2.4849066497880004,-2.5257286443082556,
1,6,2,12,-1.252762968495368,-1.466337068793427,
1,19,2,19,-2.3025850929940455,-1.8971199848858813,
1,7,0,12,-1.3862943611198906,-2.5649493574615367,
1,25,4,31,-2.5649493574615367,-1.8562979903656263,
0,14,0,26,-2.70805020110221,-3.295836866004329,
0,6,0,14,-1.9459101490553135,-2.70805020110221,
4,2,8,15,0.5108256237659907,-0.5753641449035618,
0,0,0,1,0.0,-0.6931471805599453,
1,5,5,7,-1.0986122886681098,-0.2876820724517809,
8,11,4,16,-0.2876820724517809,-1.2237754316221157,
0,6,0,8,-1.9459101490553135,-2.1972245773362196,
0,0,1,0,0.0,0.6931471805599453,
0,0,0,3,0.0,-1.3862943611198906,
0,7,1,8,-2.0794415416798357,-1.5040773967762742,
1,7,1,3,-1.3862943611198906,-0.6931471805599453,
0,1,1,3,-0.6931471805599453,-0.6931471805599453,
0,15,2,18,-2.772588722239781,-1.845826690498331,
3,3,3,4,0.0,-0.2231435513142097,
5,1,3,0,1.0986122886681098,1.3862943611198906,
2,10,3,15,-1.2992829841302609,-1.3862943611198906,
1,6,3,10,-1.252762968495368,-1.0116009116784799,
0,1,0,5,-0.6931471805599453,-1.791759469228055,
1,22,0,23,-2.4423470353692043,-3.1780538303479458,
0,0,1,2,0.0,-0.40546510810816444,
2,8,1,8,-1.0986122886681098,-1.5040773967762742,
0,17,0,31,-2.890371757896165,-3.4657359027997265,
0,3,2,13,-1.3862943611198906,-1.540445040947149,
0,9,0,26,-2.3025850929940455,-3.295836866004329,
2,13,5,15,-1.540445040947149,-0.9808292530117262,
1,15,1,20,-2.0794415416798357,-2.3513752571634776,
0,8,0,12,-2.1972245773362196,-2.5649493574615367,
0,8,1,17,-2.1972245773362196,-2.1972245773362196,
4,0,6,1,1.6094379124341003,1.252762968495368,
2,0,10,0,1.0986122886681098,2.3978952727983707,
0,3,0,6,-1.3862943611198906,-1.9459101490553135,
0,7,0,14,-2.0794415416798357,-2.70805020110221,
2,13,0,13,-1.540445040947149,-2.639057329615259,
1,1,0,1,0.0,-0.6931471805599453,
0,3,0,8,-1.3862943611198906,-2.1972245773362196,
1,13,1,10,-1.9459101490553135,-1.7047480922384253,
0,2,4,2,-1.0986122886681098,0.5108256237659907,
0,13,0,27,-2.639057329615259,-3.332204510175204,
3,12,2,9,-1.1786549963416462,-1.2039728043259361,
2,1,4,5,0.4054651081081644,-0.1823215567939546,
0,9,1,11,-2.3025850929940455,-1.791759469228055,
0,11,0,18,-2.4849066497880004,-2.9444389791664407,
0,5,5,9,-1.791759469228055,-0.5108256237659907,
1,2,1,9,-0.40546510810816444,-1.6094379124341003,
1,4,0,14,-0.916290731874155,-2.70805020110221,
1,5,2,18,-1.0986122886681098,-1.845826690498331,
2,7,2,15,-0.9808292530117262,-1.6739764335716716,
1,10,2,15,-1.7047480922384253,-1.6739764335716716,
0,0,4,1,0.0,0.9162907318741551,
3,4,7,10,-0.2231435513142097,-0.3184537311185346,
1,1,1,10,0.0,-1.7047480922384253,
0,5,0,4,-1.791759469228055,-1.6094379124341003,
0,7,0,5,-2.0794415416798357,-1.791759469228055,
1,9,1,12,-1.6094379124341003,-1.8718021769015913,
1,6,2,11,-1.252762968495368,-1.3862943611198906,
5,2,1,10,0.6931471805599453,-1.7047480922384253,
0,11,0,16,-2.4849066497880004,-2.833213344056216,
0,8,1,11,-2.1972245773362196,-1.791759469228055,
0,8,1,38,-2.1972245773362196,-2.9704144655697013,
0,21,1,37,-3.0910424533583156,-2.9444389791664407,
0,19,0,30,-2.995732273553991,-3.4339872044851463,
1,5,2,19,-1.0986122886681098,-1.8971199848858813,
1,2,1,2,-0.40546510810816444,-0.40546510810816444,
0,4,5,12,-1.6094379124341003,-0.7731898882334817,
2,0,1,0,1.0986122886681098,0.6931471805599453,
0,11,0,23,-2.4849066497880004,-3.1780538303479458,
1,5,1,10,-1.0986122886681098,-1.7047480922384253,
3,9,4,13,-0.916290731874155,-1.0296194171811581,
3,6,6,19,-0.5596157879354228,-1.0498221244986778,
3,14,0,11,-1.3217558399823195,-2.4849066497880004,
0,2,3,1,-1.0986122886681098,0.6931471805599453,
1,5,9,5,-1.0986122886681098,0.5108256237659907,
4,5,3,7,-0.1823215567939546,-0.6931471805599453,
0,7,0,11,-2.0794415416798357,-2.4849066497880004,
0,9,5,14,-2.3025850929940455,-0.916290731874155,
0,2,1,0,-1.0986122886681098,0.6931471805599453,
3,0,3,0,1.3862943611198906,1.3862943611198906,
0,10,0,10,-2.3978952727983707,-2.3978952727983707,
0,3,1,7,-1.3862943611198906,-1.3862943611198906,
0,7,0,11,-2.0794415416798357,-2.4849066497880004,
1,8,1,11,-1.5040773967762742,-1.791759469228055,
1,1,5,0,0.0,1.791759469228055,
4,9,0,25,-0.6931471805599453,-3.258096538021482,
1,3,3,0,-0.6931471805599453,1.3862943611198906,
0,13,0,15,-2.639057329615259,-2.772588722239781,
1,6,2,6,-1.252762968495368,-0.8472978603872037,
0,6,0,3,-1.9459101490553135,-1.3862943611198906,
0,0,0,0,0.0,0.0,
0,7,2,6,-2.0794415416798357,-0.8472978603872037,
1,0,1,1,0.6931471805599453,0.0,
0,6,6,17,-1.9459101490553135,-0.9444616088408514,
0,21,1,27,-3.0910424533583156,-2.639057329615259,
0,0,0,2,0.0,-1.0986122886681098,
0,8,2,22,-2.1972245773362196,-2.03688192726104,
0,3,1,3,-1.3862943611198906,-0.6931471805599453,
1,13,2,29,-1.9459101490553135,-2.3025850929940455,
2,16,5,15,-1.7346010553881064,-0.9808292530117262,
0,5,0,9,-1.791759469228055,-2.3025850929940455,
0,3,0,7,-1.3862943611198906,-2.0794415416798357,
1,7,1,20,-1.3862943611198906,-2.3513752571634776,
4,0,9,1,1.6094379124341003,1.6094379124341003,
3,4,1,3,-0.2231435513142097,-0.6931471805599453,
0,3,1,4,-1.3862943611198906,-0.916290731874155,
1,6,4,2,-1.252762968495368,0.5108256237659907,
0,6,0,11,-1.9459101490553135,-2.4849066497880004,
2,3,4,3,-0.2876820724517809,0.22314355131420976,
0,4,1,12,-1.6094379124341003,-1.8718021769015913,
1,17,2,9,-2.1972245773362196,-1.2039728043259361,
1,1,1,0,0.0,0.6931471805599453,
1,8,5,11,-1.5040773967762742,-0.6931471805599453,
0,6,0,9,-1.9459101490553135,-2.3025850929940455,
0,18,1,28,-2.9444389791664407,-2.6741486494265287,
1,5,6,6,-1.0986122886681098,0.0,
1,37,1,70,-2.9444389791664407,-3.56953269648137,
0,8,1,11,-2.1972245773362196,-1.791759469228055,
5,17,1,26,-1.0986122886681098,-2.6026896854443837,
0,3,2,13,-1.3862943611198906,-1.540445040947149,
0,0,1,4,0.0,-0.916290731874155,
5,12,4,12,-0.7731898882334817,-0.9555114450274363,
0,0,4,1,0.0,0.9162907318741551,
0,0,1,1,0.0,0.0,
1,2,1,2,-0.40546510810816444,-0.40546510810816444,
2,3,2,2,-0.2876820724517809,0.0,
0,1,1,2,-0.6931471805599453,-0.40546510810816444,
0,6,0,12,-1.9459101490553135,-2.5649493574615367,
0,0,1,11,0.0,-1.791759469228055,
1,10,3,22,-1.7047480922384253,-1.749199854809259,
6,0,3,3,1.9459101490553132,0.0,
0,6,1,12,-1.9459101490553135,-1.8718021769015913,
0,11,0,14,-2.4849066497880004,-2.70805020110221,
0,3,0,3,-1.3862943611198906,-1.3862943611198906,
0,2,1,3,-1.0986122886681098,-0.6931471805599453,
1,9,1,7,-1.6094379124341003,-1.3862943611198906,
3,11,2,20,-1.0986122886681098,-1.9459101490553135,
0,7,0,8,-2.0794415416798357,-2.1972245773362196,
0,12,0,20,-2.5649493574615367,-3.044522437723423,
1,1,4,0,0.0,1.6094379124341003,
0,1,4,5,-0.6931471805599453,-0.1823215567939546,
1,1,4,0,0.0,1.6094379124341003,
2,3,4,4,-0.2876820724517809,0.0,
0,7,0,16,-2.0794415416798357,-2.833213344056216,
4,2,0,9,0.5108256237659907,-2.3025850929940455,
1,3,3,6,-0.6931471805599453,-0.5596157879354228,
0,9,0,25,-2.3025850929940455,-3.258096538021482,
1,1,5,5,0.0,0.0,
1,1,5,2,0.0,0.6931471805599453,
0,7,0,26,-2.0794415416798357,-3.295836866004329,
0,22,1,26,-3.1354942159291497,-2.6026896854443837,
3,0,3,1,1.3862943611198906,0.6931471805599453,
1,3,2,2,-0.6931471805599453,0.0,
2,1,5,9,0.4054651081081644,-0.5108256237659907,
2,5,2,10,-0.6931471805599453,-1.2992829841302609,
0,1,0,4,-0.6931471805599453,-1.6094379124341003,
1,13,2,23,-1.9459101490553135,-2.0794415416798357,
3,2,1,2,0.28768207245178085,-0.40546510810816444,
1,6,0,6,-1.252762968495368,-1.9459101490553135,
0,5,2,3,-1.791759469228055,-0.2876820724517809,
0,6,2,19,-1.9459101490553135,-1.8971199848858813,
2,3,1,5,-0.2876820724517809,-1.0986122886681098,
0,5,0,13,-1.791759469228055,-2.639057329615259,
0,2,2,16,-1.0986122886681098,-1.7346010553881064,
1,3,0,2,-0.6931471805599453,-1.0986122886681098,
0,16,0,22,-2.833213344056216,-3.1354942159291497,
