I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
62,39,104,120,0.4542552722775964,-0.1418301954392177,
54,43,98,63,0.22314355131420976,0.43623676677491807,
57,43,104,116,0.27625337662815813,-0.10821358464023272,
71,38,121,90,0.6131044728864089,0.29316153821640645,
32,66,33,117,-0.7081850579244858,-1.2443240998495033,
41,73,70,128,-0.5663954749208014,-0.5971325273203567,
49,50,98,95,-0.019802627296179754,0.030771658666753687,
74,43,138,95,0.5332984796180493,0.37012574166285556,
51,56,86,106,-0.09180754925312286,-0.2069207158073225,
57,86,101,129,-0.40546510810816444,-0.24256163717131135,
85,22,146,53,1.318853080324358,1.001448540214462,
53,54,109,103,-0.01834913866819654,0.05608946665104358,
44,22,100,32,0.6711682738411701,1.1186129553747792,
63,41,114,95,0.4212134650763035,0.18058393689541388,
90,23,180,43,1.3328056761689044,1.4143073973475646,
66,53,102,92,0.21570857282669165,0.10212949507637975,
60,61,97,92,-0.01626052087178029,0.05236798551731594,
78,51,125,97,0.4182041338855941,0.25131442828090617,
63,39,95,78,0.47000362924573563,0.19490033900081477,
56,36,87,60,0.43213335519032575,0.36646295030489523,
67,57,111,109,0.15906469462968728,0.018018505502678212,
70,44,113,96,0.4560173872709956,0.16148746989111268,
80,76,92,101,0.050643732818754936,-0.09237332013101517,
97,20,181,46,1.540445040947149,1.3538590853667367,
72,73,143,130,-0.013605652055778598,0.09461597637484913,
86,56,125,88,0.4228568508200336,0.3476455372193381,
61,42,90,112,0.36593426935152906,-0.21652831219549049,
75,62,176,108,0.18759861389479834,0.4848018503446855,
94,75,145,133,0.22314355131420976,0.0857668217574251,
59,81,98,152,-0.31237468504215243,-0.4353180712578455,
65,27,86,64,0.8574502318512216,0.2915208487589465,
90,77,197,108,0.15415067982725836,0.5969191484653915,
60,33,90,57,0.5845133395571499,0.45041649597043065,
59,46,105,91,0.24419696051204215,0.14165051706302684,
82,36,149,73,0.8079226951523736,0.7065702008920861,
22,71,44,126,-1.1411719030869056,-1.0375245966882716,
49,78,73,158,-0.45742484703887537,-0.7648391090160618,
88,22,122,32,1.3531421538029902,1.3156767939059373,
56,50,91,59,0.1112256351102244,0.42744401482693967,
59,41,75,81,0.3566749439387324,-0.07598590697792199,
54,74,81,155,-0.3101549283038396,-0.6431367599852839,
31,42,64,57,-0.2954642128938359,0.11394425934921769,
47,32,73,62,0.3746934494414107,0.16093036681263712,
55,46,89,102,0.1752040890250906,-0.13491931789937076,
24,42,41,84,-0.5423242908253616,-0.7049816382069481,
34,37,49,104,-0.08223809823697212,-0.7419373447293773,
44,54,69,104,-0.2006706954621511,-0.40546510810816444,
71,23,92,54,1.0986122886681098,0.525266307920785,
45,80,113,123,-0.5658077581833438,-0.08408311721054144,
73,34,133,66,0.7487170317147561,0.6931471805599453,
42,55,81,96,-0.26415157504158676,-0.16799173123912972,
23,75,48,91,-1.1526795099383855,-0.6299682789384137,
84,70,120,113,0.179971379449001,0.0595920972022456,
41,36,89,38,0.1267517056391438,0.8362480242006185,
46,59,73,91,-0.2441969605120421,-0.21772348384487053,
