I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
2,26,2,31,-2.1972245773362196,-2.367123614131617,
0,28,0,49,-3.367295829986474,-3.912023005428146,
0,9,0,9,-2.3025850929940455,-2.3025850929940455,
0,8,0,33,-2.1972245773362196,-3.5263605246161616,
0,2,0,0,-1.0986122886681098,0.0,
0,1,0,4,-0.6931471805599453,-1.6094379124341003,
0,4,1,3,-1.6094379124341003,-0.6931471805599453,
1,10,0,45,-1.7047480922384253,-3.828641396489095,
0,6,1,22,-1.9459101490553135,-2.4423470353692043,
1,9,2,23,-1.6094379124341003,-2.0794415416798357,
0,7,1,5,-2.0794415416798357,-1.0986122886681098,
0,3,1,11,-1.3862943611198906,-1.791759469228055,
0,6,2,16,-1.9459101490553135,-1.7346010553881064,
0,10,1,35,-2.3978952727983707,-2.890371757896165,
0,22,0,46,-3.1354942159291497,-3.8501476017100584,
0,6,0,14,-1.9459101490553135,-2.70805020110221,
2,15,0,10,-1.6739764335716716,-2.3978952727983707,
0,27,0,49,-3.332204510175204,-3.912023005428146,
0,10,2,25,-2.3978952727983707,-2.159484249353372,
0,15,1,17,-2.772588722239781,-2.1972245773362196,
0,8,1,7,-2.1972245773362196,-1.3862943611198906,
0,12,0,28,-2.5649493574615367,-3.367295829986474,
0,21,0,29,-3.0910424533583156,-3.4011973816621555,
1,21,1,44,-2.3978952727983707,-3.1135153092103742,
1,31,0,55,-2.772588722239781,-4.02535169073515,
0,13,0,22,-2.639057329615259,-3.1354942159291497,
0,9,1,10,-2.3025850929940455,-1.7047480922384253,
0,14,1,33,-2.70805020110221,-2.833213344056216,
0,9,0,27,-2.3025850929940455,-3.332204510175204,
0,14,1,38,-2.70805020110221,-2.9704144655697013,
0,3,2,1,-1.3862943611198906,0.4054651081081644,
0,35,0,50,-3.58351893845611,-3.9318256327243257,
0,12,0,25,-2.5649493574615367,-3.258096538021482,
0,19,0,36,-2.995732273553991,-3.6109179126442243,
0,9,0,21,-2.3025850929940455,-3.0910424533583156,
