I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
2,10,9,7,-1.2992829841302609,0.22314355131420976,
3,7,2,11,-0.6931471805599453,-1.3862943611198906,
0,10,0,14,-2.3978952727983707,-2.70805020110221,
2,5,1,11,-0.6931471805599453,-1.791759469228055,
1,1,5,2,0.0,0.6931471805599453,
1,11,3,13,-1.791759469228055,-1.252762968495368,
5,0,8,1,1.791759469228055,1.5040773967762742,
0,10,1,7,-2.3978952727983707,-1.3862943611198906,
0,2,2,8,-1.0986122886681098,-1.0986122886681098,
5,4,5,10,0.1823215567939546,-0.6061358035703156,
0,1,0,6,-0.6931471805599453,-1.9459101490553135,
0,0,2,0,0.0,1.0986122886681098,
2,0,0,0,1.0986122886681098,0.0,
0,7,0,13,-2.0794415416798357,-2.639057329615259,
0,3,1,7,-1.3862943611198906,-1.3862943611198906,
0,5,3,8,-1.791759469228055,-0.8109302162163288,
6,0,7,3,1.9459101490553132,0.6931471805599453,
8,9,13,7,-0.10536051565782628,0.5596157879354227,
1,0,1,0,0.6931471805599453,0.6931471805599453,
0,0,0,1,0.0,-0.6931471805599453,
1,0,2,0,0.6931471805599453,1.0986122886681098,
0,6,1,4,-1.9459101490553135,-0.916290731874155,
2,9,1,24,-1.2039728043259361,-2.5257286443082556,
0,4,1,1,-1.6094379124341003,0.0,
3,33,2,57,-2.1400661634962708,-2.9618307218783095,
0,2,0,1,-1.0986122886681098,-0.6931471805599453,
0,0,0,1,0.0,-0.6931471805599453,
1,5,3,9,-1.0986122886681098,-0.916290731874155,
1,31,0,54,-2.772588722239781,-4.007333185232471,
3,51,5,73,-2.5649493574615367,-2.512305623976115,
3,3,1,1,0.0,0.0,
0,14,1,12,-2.70805020110221,-1.8718021769015913,
0,2,3,4,-1.0986122886681098,-0.2231435513142097,
0,2,0,3,-1.0986122886681098,-1.3862943611198906,
1,8,4,10,-1.5040773967762742,-0.7884573603642702,
0,1,0,1,-0.6931471805599453,-0.6931471805599453,
0,8,0,13,-2.1972245773362196,-2.639057329615259,
2,1,0,1,0.4054651081081644,-0.6931471805599453,
0,14,0,27,-2.70805020110221,-3.332204510175204,
0,2,1,6,-1.0986122886681098,-1.252762968495368,
0,13,0,10,-2.639057329615259,-2.3978952727983707,
0,9,0,7,-2.3025850929940455,-2.0794415416798357,
1,1,1,4,0.0,-0.916290731874155,
0,13,0,33,-2.639057329615259,-3.5263605246161616,
0,3,0,1,-1.3862943611198906,-0.6931471805599453,
3,0,1,2,1.3862943611198906,-0.40546510810816444,
0,12,0,20,-2.5649493574615367,-3.044522437723423,
2,2,2,12,0.0,-1.466337068793427,
2,13,0,18,-1.540445040947149,-2.9444389791664407,
0,0,0,3,0.0,-1.3862943611198906,
0,17,0,17,-2.890371757896165,-2.890371757896165,
0,7,0,14,-2.0794415416798357,-2.70805020110221,
0,0,0,0,0.0,0.0,
1,24,4,51,-2.5257286443082556,-2.341805806147327,
3,0,6,0,1.3862943611198906,1.9459101490553132,
1,2,1,3,-0.40546510810816444,-0.6931471805599453,
0,2,0,2,-1.0986122886681098,-1.0986122886681098,
0,2,2,6,-1.0986122886681098,-0.8472978603872037,
0,2,0,2,-1.0986122886681098,-1.0986122886681098,
0,0,0,0,0.0,0.0,
0,12,0,11,-2.5649493574615367,-2.4849066497880004,
1,3,0,1,-0.6931471805599453,-0.6931471805599453,
0,0,0,0,0.0,0.0,
0,17,0,22,-2.890371757896165,-3.1354942159291497,
0,39,1,48,-3.6888794541139363,-3.1986731175506815,
0,0,0,1,0.0,-0.6931471805599453,
2,20,3,52,-1.9459101490553135,-2.583997552432231,
0,6,0,10,-1.9459101490553135,-2.3978952727983707,
0,2,1,1,-1.0986122886681098,0.0,
0,4,2,0,-1.6094379124341003,1.0986122886681098,
1,17,1,22,-2.1972245773362196,-2.4423470353692043,
0,1,0,3,-0.6931471805599453,-1.3862943611198906,
0,5,0,1,-1.791759469228055,-0.6931471805599453,
