"","x"
"285",-1.70474809223843
"286",0.356674943938732
"287",-1.55814461804655
"288",-1.96165850602345
"289",-1.42138568093116
"290",0.356674943938732
"291",-1.09861228866811
"292",-0.980829253011726
"293",-1.02961941718116
"294",-0.980829253011726
"295",-1.51982575374441
"296",-1.52605630349505
"297",-2.90142159408275
"298",-1.56861591791385
"299",-2.484906649788
"300",-2.484906649788
"301",-1.84582669049833
"302",-0.847297860387204
"303",-1.17007125265025
"304",-0.8754687373539
"305",-1.145132304303
"306",-0.8754687373539
"307",-2.30258509299405
"308",-2.99573227355399
"309",-0.182321556793955
"310",-2.89037175789616
"311",-0.955511445027436
"312",-3.17805383034795
"313",-2.49869997192034
"314",-0.802346472524937
"315",-2.19722457733622
"316",1.44691898293633
"317",-3.2188758248682
"318",-2.30258509299405
"319",-3.04452243772342
"320",-0.575364144903562
"321",-2.63905732961526
"322",0
"323",-1.42138568093116
"324",-2.83321334405622
"325",-1.18377009700842
"326",-1.99809590222588
"327",-2.41591377830105
"328",-1.79175946922805
"329",-2.19722457733622
"330",-1.64865862558738
"331",-1.04982212449868
"332",-3.76120011569356
"333",-2.92673940206704
"334",-0.318453731118535
"335",-4.12713438504509
"336",-2.56494935746154
"337",-4.0943445622221
"338",-0.747214401830221
"339",-1.26566637333128
"340",-1.73460105538811
"341",-0.980829253011726
"342",-4.02535169073515
"343",-2.77258872223978
"344",-1.09861228866811
"345",-2.42774823594805
"346",-0.374693449441411
"347",-0.430782916092454
"348",-1.89711998488588
"349",-3.95124371858143
"350",-1.09861228866811
"351",-3.8286413964891
"352",-2.73002910782099
"353",-1.13497993283898
"354",-3.66356164612965
"355",-1.72722094809048
"356",-1.38629436111989
"357",-2.77258872223978
"358",-1.42711635564015
"359",-2.484906649788
"360",-2.77258872223978
"361",-1.67397643357167
"362",-1.87180217690159
"363",-3.02042488614436
"364",-1.70474809223843
"365",-3.71357206670431
"366",-1.1314021114911
"367",-1.82454929205105
"368",-0.767255152713667
"369",-3.04452243772342
"370",-2.60268968544438
"371",0
"372",-4.0943445622221
"373",-1.12846525181779
"374",-1.99243016469021
"375",-3.02042488614436
"376",-1.18958406687384
"377",-1.42138568093116
"378",-0.693147180559945
"379",-3.25809653802148
"380",-2.30258509299405
"381",-2.89037175789616
"382",-2.69124308278583
"383",-2.19722457733622
"384",-0.7339691750802
"385",-3.27714473299218
"386",-1.83258146374831
"387",-2.56494935746154
"388",-3.59731226058845
"389",1.09861228866811
"390",-2.07944154167984
"391",-2.07944154167984
"392",-2.9041650800285
"393",0.287682072451781
"394",-2.484906649788
"395",-3.25809653802148
"396",-2.484906649788
"397",-3.3322045101752
"398",-1.83258146374831
"399",-2.30258509299405
"400",-0.0800427076735364
"401",-1.70474809223843
"402",-3.41772668361337
"403",-3.40119738166216
"404",-2.89037175789616
"405",-0.916290731874155
"406",-2.63905732961526
"407",-1.63413052502447
"408",-1.73460105538811
"409",-0.916290731874155
"410",-2.35137525716348
"411",-3.23867845216438
"412",-1.96611285637283
"413",-3.71357206670431
"414",-1.94591014905531
"415",-1.50407739677627
"416",-3.36729582998647
"417",-3.46573590279973
"418",-2.62103882411258
"419",-1.58045037556085
"420",-2.94443897916644
"421",-2.56494935746154
"422",-2.23359222150709
"423",-4.40671924726425
"424",-1.79175946922805
"425",-3.43398720448515
"426",-2.19722457733622
"427",-1.38629436111989
"428",-2.484906649788
"429",-2.07944154167984
"430",-1.54881329061767
"431",-3.68887945411394
"432",-1.73460105538811
"433",-0.510825623765991
"434",-1.94591014905531
"435",-1.20397280432594
"436",-1.64222773525709
"437",-2.23359222150709
"438",-2.07944154167984
"439",-1.75401914124521
"440",-1.6094379124341
"441",-2.91777073208428
"442",-1.34992671694902
"443",-1.41706601978664
"444",-1.73460105538811
"445",-2.56494935746154
"446",-2.52572864430826
"447",-2.45100509811232
"448",-3.17805383034795
"449",-2.56494935746154
"450",-1.06087196068526
"451",-0.693147180559945
"452",-4.06044301054642
"453",-3.87120101090789
"454",-2.05127066471314
"455",-1.02961941718116
"456",-2.03143232249348
"457",-3.52636052461616
"458",-1.54044504094715
"459",-3.44468249360189
"460",-1.70474809223843
"461",-3.43398720448515
"462",-1.63141681915288
"463",-0.162518929497775
"464",-3.44998754583159
"465",-1.55814461804655
"466",0.117783035656383
"467",0.693147180559945
"468",-3.17805383034795
"469",-0.405465108108164
"470",-1.50407739677627
"471",-1.36687627526279
"472",-0.693147180559945
"473",-1.6094379124341
"474",-2.484906649788
"475",-2.12026353620009
"476",0.0953101798043249
"477",-1.56861591791385
"478",-1.81915844341617
"479",-1.04982212449868
"480",-1.91692261218206
"481",-2.85263142991332
"482",-1.99243016469021
"483",-1.90954250488444
"484",-3.72569342723665
"485",-1.30625165344635
"486",-3.63758615972639
"487",-1.32913594727994
"488",-2.03688192726104
"489",-2.67414864942653
"490",-0.405465108108164
"491",-2.83321334405622
"492",-2.29345260943077
"493",-0.8754687373539
"494",-0.31015492830384
"495",1.46633706879343
"496",-1.22377543162212
"497",-2.36712361413162
"498",0.405465108108164
"499",-1.04982212449868
"500",0.916290731874155
