I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
6,15,9,37,-0.8266785731844679,-1.3350010667323402,
25,23,62,47,0.08004270767353636,0.27193371548364176,
21,28,34,31,-0.27625337662815824,0.08961215868968714,
14,31,21,40,-0.7576857016975165,-0.6225296133459919,
23,19,38,38,0.1823215567939546,0.0,
13,18,21,25,-0.3053816495511819,-0.1670540846631662,
12,37,26,46,-1.072636802264849,-0.5543107357057294,
0,6,8,7,-1.9459101490553135,0.11778303565638346,
25,13,36,19,0.6190392084062235,0.6151856390902335,
13,8,36,10,0.44183275227903923,1.213022639845854,
16,19,33,38,-0.16251892949777494,-0.137201121513485,
10,13,14,38,-0.2411620568168881,-0.9555114450274363,
8,26,10,30,-1.0986122886681098,-1.0360919316867756,
18,3,20,4,1.55814461804655,1.4350845252893227,
23,21,43,25,0.0870113769896297,0.5260930958967791,
5,12,10,19,-0.7731898882334817,-0.5978370007556204,
12,9,22,15,0.26236426446749106,0.3629054936893685,
14,5,16,12,0.9162907318741551,0.26826398659467937,
20,19,30,27,0.04879016416943205,0.10178269430994238,
14,18,21,32,-0.2363887780642304,-0.40546510810816444,
31,29,56,55,0.06453852113757116,0.017699577099400857,
11,16,35,28,-0.3483066942682157,0.216223108469636,
2,12,10,38,-1.466337068793427,-1.2656663733312759,
16,14,42,24,0.125163142954006,0.5423242908253617,
23,13,40,35,0.5389965007326869,0.13005312824819776,
7,7,22,17,0.0,0.2451224580329849,
35,13,57,20,0.9444616088408515,1.0159205728229963,
19,9,45,15,0.6931471805599453,1.0560526742493137,
25,16,37,29,0.4248831939652659,0.23638877806423034,
12,23,20,28,-0.6131044728864089,-0.322773392263051,
13,13,22,32,0.0,-0.3610133455373305,
20,6,30,29,1.0986122886681098,0.03278982282299097,
20,9,47,22,0.7419373447293773,0.7357067949787413,
8,20,15,29,-0.8472978603872037,-0.6286086594223742,
16,5,19,16,1.0414538748281612,0.16251892949777494,
27,32,55,37,-0.1643030512912763,0.38776553100876343,
8,26,47,33,-1.0986122886681098,0.3448404862917296,
20,10,43,17,0.6466271649250525,0.8938178760220965,
11,27,15,43,-0.8472978603872037,-1.0116009116784799,
12,24,19,33,-0.6539264674066639,-0.5306282510621704,
20,15,34,19,0.27193371548364176,0.5596157879354227,
9,26,13,39,-0.9932517730102834,-1.0498221244986778,
4,18,7,49,-1.3350010667323402,-1.8325814637483102,
10,5,21,8,0.6061358035703155,0.8938178760220965,
10,12,17,28,-0.1670540846631662,-0.4769240720903093,
4,17,13,17,-1.2809338454620642,-0.25131442828090605,
3,39,18,57,-2.3025850929940455,-1.1160040313799788,
19,21,17,32,-0.0953101798043249,-0.6061358035703156,
8,14,17,26,-0.5108256237659907,-0.40546510810816444,
15,11,21,22,0.28768207245178085,-0.04445176257083381,
13,4,21,12,1.0296194171811581,0.5260930958967791,
24,11,28,37,0.7339691750802005,-0.2702903297399117,
1,24,1,38,-2.5257286443082556,-2.9704144655697013,
21,12,35,26,0.5260930958967791,0.28768207245178085,
13,17,20,29,-0.25131442828090605,-0.35667494393873245,
20,32,36,40,-0.45198512374305727,-0.10265415406008334,
7,13,21,16,-0.5596157879354228,0.25782910930209985,
18,10,21,15,0.5465437063680699,0.3184537311185346,
19,19,35,29,0.0,0.1823215567939546,
23,34,43,61,-0.37729423114146804,-0.3429447511268303,
2,47,14,65,-2.772588722239781,-1.4816045409242156,
20,18,31,24,0.10008345855698263,0.2468600779315258,
8,14,23,23,-0.5108256237659907,0.0,
20,23,31,33,-0.13353139262452263,-0.060624621816434854,
10,28,38,72,-0.9694005571881036,-0.6268977950187447,
19,27,29,40,-0.3364722366212129,-0.31237468504215243,
15,30,29,29,-0.661398482245365,0.0,
10,14,14,22,-0.3101549283038396,-0.4274440148269396,
6,19,10,49,-1.0498221244986778,-1.5141277326297755,
34,6,53,5,1.6094379124341003,2.1972245773362196,
3,30,10,60,-2.0476928433652555,-1.7129785913749407,
20,7,27,18,0.965080896043587,0.38776553100876343,
19,12,37,33,0.43078291609245434,0.1112256351102244,
11,10,18,20,0.0870113769896297,-0.10008345855698253,
24,22,63,31,0.083381608939051,0.6931471805599453,
25,13,42,12,0.6190392084062235,1.1962507582320256,
21,9,46,23,0.7884573603642703,0.6720937713621129,
26,17,59,44,0.4054651081081644,0.28768207245178085,
27,23,25,42,0.15415067982725836,-0.5031035776720805,
30,13,50,13,0.7949298748698876,1.292768303109067,
13,8,23,11,0.44183275227903923,0.6931471805599453,
12,11,28,31,0.08004270767353636,-0.09844007281325252,
6,22,17,33,-1.1895840668738362,-0.6359887667199967,
29,27,58,52,0.06899287148695142,0.10724553035359759,
18,16,49,20,0.1112256351102244,0.8675005677047231,
19,10,43,17,0.5978370007556204,0.8938178760220965,
34,19,54,21,0.5596157879354227,0.9162907318741551,
20,23,21,35,-0.13353139262452263,-0.49247648509779407,
13,26,33,43,-0.6567795363890705,-0.2578291093020998,
11,8,31,15,0.28768207245178085,0.6931471805599453,
5,8,7,15,-0.40546510810816444,-0.6931471805599453,
3,12,22,21,-1.1786549963416462,0.044451762570833796,
13,21,21,44,-0.45198512374305727,-0.7156200364120039,
14,15,15,9,-0.06453852113757118,0.47000362924573563,
22,5,40,12,1.3437347467010947,1.148622709242771,
7,3,22,12,0.6931471805599453,0.5705448584676129,
4,27,7,54,-1.7227665977411035,-1.927891643552635,
2,9,14,23,-1.2039728043259361,-0.4700036292457356,
1,6,7,7,-1.252762968495368,0.0,
29,10,33,17,1.0033021088637848,0.6359887667199967,
20,20,26,35,0.0,-0.2876820724517809,
20,14,20,18,0.3364722366212129,0.10008345855698263,
22,19,36,32,0.13976194237515863,0.11441035117774412,
24,20,38,36,0.17435338714477774,0.05264373348542188,
11,5,25,12,0.6931471805599453,0.6931471805599453,
20,7,53,21,0.965080896043587,0.8979415932059586,
14,9,18,20,0.4054651081081644,-0.10008345855698253,
20,23,26,36,-0.13353139262452263,-0.3150810466398954,
13,6,26,11,0.6931471805599453,0.8109302162163288,
7,25,11,44,-1.1786549963416462,-1.3217558399823195,
16,11,18,15,0.3483066942682158,0.17185025692665923,
12,6,21,12,0.6190392084062235,0.5260930958967791,
7,18,16,17,-0.8649974374866046,-0.05715841383994864,
13,18,23,29,-0.3053816495511819,-0.2231435513142097,
19,9,24,15,0.6931471805599453,0.44628710262841953,
25,18,24,21,0.3136575588550416,0.127833371509885,
12,8,30,11,0.36772478012531734,0.949080554697146,
31,2,34,14,2.367123614131617,0.8472978603872037,
9,27,14,33,-1.0296194171811581,-0.8183103235139514,
32,19,64,20,0.5007752879124892,1.1298648321722142,
29,19,40,51,0.4054651081081644,-0.23767165187711958,
16,24,43,44,-0.3856624808119846,-0.02247285585205863,
16,30,16,34,-0.6007738604289302,-0.7221347174331976,
31,18,42,41,0.5212969236332861,0.023530497410194036,
10,10,30,6,0.0,1.488077055429833,
22,17,36,29,0.2451224580329849,0.2097205309820691,
16,36,27,63,-0.7777045685880083,-0.8266785731844679,
18,27,28,37,-0.38776553100876343,-0.2702903297399117,
2,21,13,33,-1.9924301646902063,-0.8873031950009028,
19,35,27,32,-0.587786664902119,-0.1643030512912763,
7,15,11,38,-0.6931471805599453,-1.1786549963416462,
23,17,43,36,0.28768207245178085,0.17327172127403678,
8,12,38,17,-0.3677247801253174,0.7731898882334817,
23,32,31,33,-0.3184537311185346,-0.060624621816434854,
14,21,32,37,-0.38299225225610584,-0.14107859825990549,
15,11,35,15,0.28768207245178085,0.8109302162163288,
12,34,22,46,-0.9903987040278769,-0.714653385780909,
7,7,7,28,0.0,-1.2878542883066382,
23,28,54,39,-0.18924199963852842,0.3184537311185346,
22,21,55,35,0.044451762570833796,0.44183275227903923,
22,17,40,28,0.2451224580329849,0.34627623671783375,
22,26,40,41,-0.16034265007517937,-0.02409755157906053,
9,10,11,30,-0.0953101798043249,-0.9490805546971459,
14,14,5,30,0.0,-1.6422277352570913,
6,29,4,40,-1.455287232606842,-2.1041341542702074,
21,22,37,48,-0.04445176257083381,-0.25423413838424086,
24,14,35,24,0.5108256237659907,0.36464311358790924,
1,13,1,33,-1.9459101490553135,-2.833213344056216,
7,26,19,47,-1.2163953243244932,-0.8754687373538999,
25,36,44,41,-0.3528213746227423,0.06899287148695142,
20,5,46,18,1.252762968495368,0.9057086225436182,
6,20,14,32,-1.0986122886681098,-0.7884573603642702,
17,22,38,37,-0.24512245803298496,0.025975486403260736,
20,26,48,41,-0.25131442828090605,0.15415067982725836,
31,3,57,10,2.0794415416798357,1.6625477377480486,
14,6,34,7,0.7621400520468967,1.4759065198095778,
25,10,23,17,0.8602012652231116,0.28768207245178085,
23,15,45,20,0.4054651081081644,0.7841189587656721,
24,29,48,63,-0.1823215567939546,-0.26706278524904525,
3,22,14,37,-1.749199854809259,-0.9295359586241757,
20,29,32,51,-0.35667494393873245,-0.4547361571149472,
11,11,19,12,0.0,0.43078291609245434,
14,20,23,22,-0.3364722366212129,0.0425596144187959,
19,7,28,5,0.9162907318741551,1.575536360758419,
1,34,16,45,-2.8622008809294686,-0.995428052432879,
38,16,56,23,0.8303483020734302,0.8649974374866045,
20,16,34,31,0.21130909366720696,0.08961215868968714,
25,4,28,17,1.6486586255873816,0.47692407209030935,
23,7,34,7,1.0986122886681098,1.4759065198095778,
7,24,8,53,-1.1394342831883648,-1.791759469228055,
25,5,28,10,1.466337068793427,0.9694005571881035,
14,7,26,9,0.6286086594223741,0.9932517730102834,
15,11,27,24,0.28768207245178085,0.11332868530700327,
37,3,76,4,2.2512917986064953,2.7343675094195836,
30,14,34,15,0.7259370033829363,0.7827593392496325,
14,15,23,26,-0.06453852113757118,-0.11778303565638351,
6,3,23,4,0.5596157879354227,1.5686159179138452,
13,16,10,28,-0.1941560144409575,-0.9694005571881036,
16,29,25,49,-0.5679840376059393,-0.6539264674066639,
7,17,17,38,-0.8109302162163288,-0.7731898882334817,
21,16,32,30,0.25782910930209985,0.06252035698133393,
29,10,61,28,1.0033021088637848,0.7598385550586174,
19,9,37,18,0.6931471805599453,0.6931471805599453,
13,8,32,20,0.44183275227903923,0.4519851237430572,
13,6,24,19,0.6931471805599453,0.22314355131420976,
21,8,31,16,0.8938178760220965,0.6325225587435105,
22,26,24,32,-0.16034265007517937,-0.2776317365982795,
11,25,10,42,-0.7731898882334817,-1.363304842895192,
18,18,17,35,0.0,-0.6931471805599453,
17,18,38,33,-0.05406722127027582,0.13720112151348496,
13,18,24,17,-0.3053816495511819,0.32850406697203605,
28,14,38,29,0.659245628884264,0.26236426446749106,
3,3,12,14,0.0,-0.1431008436406733,
10,8,27,11,0.20067069546215124,0.8472978603872037,
6,17,13,26,-0.9444616088408514,-0.6567795363890705,
37,23,50,49,0.45953232937844013,0.01980262729617973,
18,9,23,14,0.6418538861723947,0.47000362924573563,
12,10,21,20,0.16705408466316624,0.04652001563489291,
17,20,16,28,-0.15415067982725836,-0.534082485930258,
10,15,12,25,-0.3746934494414107,-0.6931471805599453,
3,21,8,19,-1.7047480922384253,-0.7985076962177716,
15,9,19,28,0.47000362924573563,-0.37156355643248296,
23,18,50,30,0.2336148511815051,0.49783842823917956,
5,14,18,8,-0.916290731874155,0.7472144018302211,
16,14,39,24,0.125163142954006,0.47000362924573563,
11,10,22,36,0.0870113769896297,-0.4754236967150748,
2,11,6,19,-1.3862943611198906,-1.0498221244986778,
20,21,24,36,-0.04652001563489282,-0.39204208777602373,
23,27,35,47,-0.15415067982725836,-0.2876820724517809,
15,28,19,36,-0.5947071077466928,-0.6151856390902334,
25,20,33,44,0.2135741002980591,-0.2803019651541584,
6,37,19,64,-1.6916760106710724,-1.1786549963416462,
23,4,35,15,1.5686159179138452,0.8109302162163288,
11,10,15,8,0.0870113769896297,0.5753641449035618,
21,26,25,59,-0.20479441264601328,-0.8362480242006186,
30,47,36,71,-0.4372138064227446,-0.665748206371831,
17,2,37,8,1.791759469228055,1.4403615823901663,
10,20,18,26,-0.6466271649250525,-0.3513978868378886,
13,13,21,28,0.0,-0.27625337662815824,
14,21,18,37,-0.38299225225610584,-0.6931471805599453,
31,8,57,20,1.2685113254635072,1.0159205728229963,
20,22,44,23,-0.09097177820572676,0.6286086594223741,
39,8,45,11,1.491654876777717,1.3437347467010947,
17,9,20,11,0.5877866649021191,0.5596157879354227,
30,13,34,24,0.7949298748698876,0.3364722366212129,
18,10,18,16,0.5465437063680699,0.1112256351102244,
8,23,11,16,-0.9808292530117262,-0.3483066942682157,
9,18,16,40,-0.6418538861723948,-0.8803587226480918,
11,12,30,29,-0.08004270767353637,0.03278982282299097,
9,8,17,19,0.10536051565782635,-0.10536051565782628,
25,19,37,44,0.26236426446749106,-0.169076330043934,
28,12,53,36,0.8023464725249373,0.3780661339200499,
15,2,20,16,1.6739764335716716,0.21130909366720696,
8,15,14,47,-0.5753641449035618,-1.1631508098056809,
19,22,32,35,-0.13976194237515874,-0.08701137698962981,
16,31,20,56,-0.6325225587435105,-0.9985288301111273,
12,8,19,36,0.36772478012531734,-0.6151856390902334,
32,32,36,37,0.0,-0.026668247082161294,
29,21,59,29,0.31015492830383945,0.6931471805599453,
23,34,40,44,-0.37729423114146804,-0.09309042306601198,
13,37,22,46,-0.9985288301111273,-0.714653385780909,
12,18,38,32,-0.3794896217049037,0.16705408466316624,
9,15,13,31,-0.4700036292457356,-0.8266785731844679,
15,19,24,50,-0.2231435513142097,-0.712949807856125,
21,15,63,18,0.3184537311185346,1.2144441041932312,
18,33,35,52,-0.5819215454497209,-0.3867729750960119,
20,20,32,40,0.0,-0.2170645052378275,
12,17,22,20,-0.325422400434628,0.09097177820572679,
24,16,49,31,0.38566248081198473,0.44628710262841953,
7,13,4,33,-0.5596157879354228,-1.916922612182061,
26,39,31,40,-0.3930425881096072,-0.2478361639045812,
12,17,46,22,-0.325422400434628,0.714653385780909,
30,17,46,35,0.5436154465889816,0.26662866325394863,
25,17,35,36,0.36772478012531734,-0.027398974188114388,
29,24,41,46,0.1823215567939546,-0.11247798342669033,
12,18,24,38,-0.3794896217049037,-0.44468582126144557,
19,29,50,54,-0.40546510810816444,-0.07550755250814517,
18,7,37,13,0.8649974374866045,0.9985288301111273,
21,12,26,30,0.5260930958967791,-0.13815033848081718,
10,12,20,25,-0.1670540846631662,-0.21357410029805904,
27,29,56,40,-0.06899287148695143,0.32947920113024226,
14,27,15,31,-0.6241543090729939,-0.6931471805599453,
27,14,28,19,0.6241543090729939,0.371563556432483,
12,40,17,56,-1.148622709242771,-1.1526795099383855,
21,16,32,17,0.25782910930209985,0.6061358035703155,
11,37,16,52,-1.1526795099383855,-1.1370785694959058,
16,13,14,21,0.1941560144409574,-0.38299225225610584,
26,16,34,23,0.46262352194811296,0.377294231141468,
12,23,32,40,-0.6131044728864089,-0.2170645052378275,
