"","x"
"1",-2.35137525716348
"2",-3.3322045101752
"3",-1.87180217690159
"4",-2.56494935746154
"5",-2.94443897916644
"6",-2.484906649788
"7",-2.86220088092947
"8",-1.6094379124341
"9",-2.77258872223978
"10",-3.58351893845611
"11",-1.84582669049833
"12",-2.19722457733622
"13",-3.09104245335832
"14",-1.38629436111989
"15",-2.63905732961526
"16",-3.98898404656427
"17",-3.04452243772342
"18",-3.66356164612965
"19",-2.07944154167984
"20",-3.25809653802148
"21",-3.09104245335832
"22",-3.02042488614436
"23",-2.53897387105828
"24",-2.63905732961526
"25",-1.65822807660353
"26",-3.71357206670431
"27",-2.63905732961526
"28",-2.56494935746154
"29",-2.484906649788
"30",-2.30258509299405
"31",-3.59731226058845
"32",-3.19867311755068
"33",-3.43398720448515
"34",-0.510825623765991
"35",-2.72457950305342
"36",-3.04452243772342
"37",-2.94443897916644
"38",-2.484906649788
"39",-1.09861228866811
"40",-2.19722457733622
"41",-2.07944154167984
"42",-1.67397643357167
"43",-2.14006616349627
"44",-4.26267987704132
"45",-2.56494935746154
"46",-2.35137525716348
"47",-1.79175946922805
"48",-2.56494935746154
"49",-3.46573590279973
"50",-1.87180217690159
"51",-2.484906649788
"52",-2.30258509299405
"53",-0.693147180559945
"54",-3.68887945411394
"55",-3.55534806148941
"56",-3.3322045101752
"57",-3.2188758248682
"58",-3.55534806148941
"59",-2.39789527279837
"60",-3.58351893845611
"61",-3.40119738166216
"62",-0.8754687373539
"63",-1.79175946922805
"64",-2.89037175789616
"65",-2.2512917986065
"66",-3.27714473299218
"67",-1.6094379124341
"68",-1.79175946922805
"69",-3.2188758248682
"70",-2.19722457733622
"71",-1.50407739677627
"72",-3.3499040872746
"73",-3.97029191355212
"74",-3.46573590279973
"75",-3.40119738166216
"76",-2.39789527279837
"77",-4.04305126783455
"78",0.405465108108164
"79",-2.07944154167984
"80",-2.01490302054226
"81",-1.79175946922805
"82",-3.31418600467253
"83",0
"84",-1.09861228866811
"85",0.287682072451781
"86",-3.76120011569356
"87",-1.74919985480926
"88",-3.49650756146648
"89",-2.94443897916644
"90",-2.484906649788
"91",-1.38629436111989
"92",-3.02042488614436
"93",-1.89711998488588
"94",-2.35137525716348
"95",-4.21950770517611
"96",-3.13549421592915
"97",-3.3322045101752
"98",-2.60268968544438
"99",-2.80336038090653
"100",-2.70805020110221
"101",-1.73460105538811
"102",-2.56494935746154
"103",-1.50407739677627
"104",-2.90872089656436
"105",-2.07944154167984
"106",-2.07944154167984
"107",-3.43398720448515
"108",-1.01160091167848
"109",-2.63905732961526
"110",-2.89037175789616
"111",-2.94443897916644
"112",-4.18965474202643
"113",-0.693147180559945
"114",-2.39789527279837
"115",-3.17805383034795
"116",-2.91777073208428
"117",-3.04452243772342
"118",-3.13549421592915
"119",-2.39789527279837
"120",-3.04452243772342
"121",-2.94443897916644
"122",-2.70805020110221
"123",-4.11087386417331
"124",-2.70805020110221
"125",-3.38439026334577
"126",-1.94591014905531
"127",-2.07944154167984
"128",-2.12026353620009
"129",-1.38629436111989
"130",-2.9704144655697
"131",-3.2188758248682
"132",-3.3322045101752
"133",-1.94591014905531
"134",-4.17438726989564
"135",-3.17805383034795
"136",-3.11351530921037
"137",-2.70805020110221
"138",0
"139",-1.79175946922805
"140",-1.79175946922805
"141",-2.484906649788
"142",-2.80336038090653
"143",-2.7408400239252
"144",-3.04452243772342
"145",-1.6094379124341
"146",-1.29928298413026
"147",-3.76120011569356
"148",-2.30258509299405
"149",-4.02535169073515
"150",-2.30258509299405
"151",-2.52572864430826
"152",-2.75153531304195
"153",-3.73766961828337
"154",-3.29583686600433
"155",-3.80666248977032
"156",-2.94443897916644
"157",-2.67414864942653
"158",-1.38629436111989
"159",-3.91202300542815
"160",-1.38629436111989
"161",-3.66356164612965
"162",-1.79175946922805
"163",-3.71357206670431
"164",-2.53897387105828
"165",-3.09104245335832
"166",-0.182321556793955
"167",-2.39789527279837
"168",-1.87180217690159
"169",-3.04452243772342
"170",-1.94591014905531
"171",-3.25809653802148
"172",-3.61091791264422
"173",-4.14313472639153
"174",-2.51230562397611
"175",-3.58351893845611
"176",-2.484906649788
"177",-3.78418963391826
"178",-3.09104245335832
"179",-2.89037175789616
"180",-1.09861228866811
"181",-1.38629436111989
"182",-2.56494935746154
"183",-2.39789527279837
"184",-2.03688192726104
"185",-1.73460105538811
"186",-2.484906649788
"187",-3.71357206670431
"188",-2.35137525716348
"189",-1.94591014905531
"190",-0.693147180559945
"191",-3.19867311755068
"192",-2.59026716544583
"193",-0.693147180559945
"194",-2.56494935746154
"195",-1.38629436111989
"196",-1.09861228866811
"197",-3.43398720448515
"198",-2.04769284336526
"199",-2.89037175789616
"200",-2.07944154167984
"201",-2.91777073208428
"202",-2.89037175789616
"203",-3.06805293513362
"204",-2.56494935746154
"205",-3.43398720448515
"206",-2.52572864430826
"207",-1.94591014905531
"208",-3.8286413964891
"209",-3.78418963391826
"210",-3.06805293513362
"211",-2.30258509299405
"212",-2.36712361413162
"213",-1.09861228866811
"214",-2.94443897916644
"215",-3.52636052461616
"216",-1.09861228866811
"217",-3.63758615972639
"218",-2.03143232249348
"219",-2.19722457733622
"220",-2.24070968927596
"221",-2.19722457733622
"222",-2.70805020110221
"223",-2.73002910782099
"224",-2.63905732961526
"225",-1.94591014905531
"226",-3.2188758248682
"227",-2.79320800944252
"228",-4.29045944114839
"229",-2.19722457733622
"230",-1.94591014905531
"231",-2.19722457733622
"232",-2.2512917986065
"233",-3.78418963391826
"234",-2.19722457733622
"235",-3.2188758248682
"236",-2.14006616349627
"237",-3.80666248977032
"238",-4.15888308335967
"239",-2.63905732961526
"240",-2.70805020110221
"241",-2.46385324059017
"242",-1.46633706879343
"243",-3.29583686600433
"244",-1.01160091167848
"245",-3.73766961828337
"246",-3.76120011569356
"247",-3.43398720448515
"248",-2.484906649788
"249",-3.3322045101752
"250",-2.81839825827108
"251",-3.52636052461616
"252",-2.484906649788
"253",-1.50407739677627
"254",-2.89037175789616
"255",-1.56861591791385
"256",-2.83321334405622
"257",-2.89037175789616
"258",-1.46633706879343
"259",-3.68887945411394
"260",-2.80336038090653
"261",-2.81341071676004
"262",-1.79175946922805
"263",-1.94591014905531
"264",-1.6094379124341
"265",-2.07944154167984
"266",-2.36712361413162
"267",-1.76358859226136
"268",-3.98898404656427
"269",-3.17805383034795
"270",-2.484906649788
"271",-2.63905732961526
"272",-2.70805020110221
"273",-1.25276296849537
"274",-3.52636052461616
"275",-3.36729582998647
"276",-2.07944154167984
"277",-1.50407739677627
"278",-2.07944154167984
"279",-2.83321334405622
"280",-1.70474809223843
"281",-2.56494935746154
"282",0
"283",-2.77258872223978
"284",-1.67397643357167
"285",-3.17805383034795
"286",-2.73002910782099
"287",-3.40119738166216
"288",-2.19722457733622
"289",-2.19722457733622
"290",-1.89711998488588
"291",-2.19722457733622
"292",-1.79175946922805
"293",-3.55534806148941
"294",-3.40119738166216
"295",-1.09861228866811
"296",-3.49650756146648
"297",-2.35137525716348
"298",-1.79175946922805
"299",-0.916290731874155
"300",-3.2188758248682
"301",-2.484906649788
"302",-2.19722457733622
"303",-3.25809653802148
"304",-1.79175946922805
"305",-1.38629436111989
"306",-3.68887945411394
"307",-2.4423470353692
"308",-3.73766961828337
"309",-2.52572864430826
"310",-1.38629436111989
"311",-2.77258872223978
"312",-2.30258509299405
