I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
26,19,52,40,0.30010459245033816,0.25671984684781407,
17,32,20,52,-0.6061358035703156,-0.9257694758286987,
28,28,43,51,0.0,-0.1670540846631662,
17,26,21,32,-0.40546510810816444,-0.40546510810816444,
32,29,41,54,0.09531017980432493,-0.2696635669491026,
12,32,30,45,-0.9315582040049435,-0.39465419200394874,
16,11,35,39,0.3483066942682158,-0.10536051565782628,
33,17,41,30,0.6359887667199967,0.303682413798222,
9,24,21,27,-0.916290731874155,-0.2411620568168881,
25,14,50,29,0.550046336919272,0.5306282510621704,
37,21,63,33,0.5465437063680699,0.6325225587435105,
25,25,47,52,0.0,-0.09909090264423089,
15,17,22,50,-0.11778303565638351,-0.796331416795176,
19,23,29,30,-0.1823215567939546,-0.03278982282299084,
19,13,28,37,0.3566749439387324,-0.2702903297399117,
12,32,12,42,-0.9315582040049435,-1.1962507582320256,
37,30,45,33,0.20359895524123955,0.3022808718729337,
37,24,56,28,0.41871033485818504,0.6757554378480761,
14,13,29,28,0.06899287148695142,0.033901551675681416,
13,44,30,64,-1.1676051601550612,-0.7404000654104909,
33,27,39,50,0.1941560144409574,-0.24294617861038947,
32,18,50,20,0.5520685823000399,0.8873031950009027,
19,16,33,23,0.16251892949777494,0.3483066942682158,
14,29,28,39,-0.6931471805599453,-0.32158362412746233,
14,32,41,35,-0.7884573603642702,0.15415067982725836,
33,27,45,52,0.1941560144409574,-0.1416505170630268,
21,33,46,40,-0.4353180712578455,0.1365755350057507,
26,14,19,31,0.5877866649021191,-0.4700036292457356,
15,21,34,37,-0.3184537311185346,-0.08223809823697212,
10,14,35,22,-0.3101549283038396,0.44802472252696035,
25,27,34,33,-0.07410797215372185,0.028987536873252187,
19,16,37,29,0.16251892949777494,0.23638877806423034,
14,16,20,37,-0.12516314295400605,-0.5930637220029626,
21,14,45,32,0.3829922522561057,0.33213383502261484,
14,21,14,42,-0.38299225225610584,-1.0531499145913523,
19,20,28,25,-0.048790164169432056,0.109199291964992,
22,34,31,57,-0.419853845560264,-0.5947071077466928,
21,18,44,42,0.14660347419187544,0.04546237407675741,
18,12,29,30,0.3794896217049037,-0.03278982282299084,
20,33,38,47,-0.4818380868927383,-0.2076393647782445,
10,21,22,29,-0.6931471805599453,-0.2657031657330056,
21,23,29,35,-0.08701137698962981,-0.1823215567939546,
8,10,21,16,-0.2006706954621511,0.25782910930209985,
21,20,35,30,0.04652001563489291,0.14953173397096384,
26,19,47,36,0.30010459245033816,0.2602830982636665,
19,30,43,49,-0.4382549309311553,-0.12783337150988489,
12,19,10,47,-0.4307829160924542,-1.4733057381095205,
30,18,31,35,0.4895482253187058,-0.11778303565638351,
15,34,26,51,-0.7827593392496325,-0.6554068525770982,
13,29,33,54,-0.7621400520468967,-0.48097266061630956,
14,28,27,48,-0.6592456288842639,-0.5596157879354228,
31,20,66,36,0.4212134650763035,0.5937747067467416,
21,9,34,32,0.7884573603642703,0.058840500022933395,
13,35,28,82,-0.9444616088408514,-1.051544777810124,
17,12,39,17,0.32542240043462795,0.7985076962177716,
26,6,63,9,1.349926716949016,1.8562979903656263,
3,14,15,52,-1.3217558399823195,-1.1977031913123406,
15,44,22,62,-1.0340737675305385,-1.0076405104623831,
31,18,58,26,0.5212969236332861,0.7817005779013904,
9,25,19,32,-0.9555114450274363,-0.5007752879124893,
19,16,42,55,0.16251892949777494,-0.26415157504158676,
13,37,26,47,-0.9985288301111273,-0.5753641449035618,
18,17,39,32,0.05406722127027579,0.1923718926474561,
19,17,45,38,0.10536051565782635,0.1650797503594486,
10,22,28,51,-0.7375989431307791,-0.5839478885949533,
38,13,66,25,1.0245043165143877,0.946596081369484,
13,23,20,45,-0.5389965007326869,-0.7841189587656721,
21,15,22,21,0.3184537311185346,0.044451762570833796,
8,36,12,73,-1.413693335308005,-1.739115735742633,
30,36,42,47,-0.17693070815907821,-0.11000089521432846,
26,25,41,42,0.03774032798284711,-0.02353049741019416,
30,10,55,28,1.0360919316867758,0.6580558607486753,
20,37,27,56,-0.5930637220029626,-0.7108467576593462,
20,21,17,39,-0.04652001563489282,-0.7985076962177716,
32,16,47,31,0.6632942174102642,0.4054651081081644,
10,23,13,35,-0.7801585575495751,-0.9444616088408514,
13,20,18,29,-0.40546510810816444,-0.456758402495715,
28,22,71,39,0.23180161405732438,0.5877866649021191,
15,19,40,29,-0.2231435513142097,0.31237468504215243,
12,29,26,56,-0.8362480242006186,-0.7472144018302211,
26,18,27,29,0.3513978868378886,-0.06899287148695143,
20,21,39,39,-0.04652001563489282,0.0,
15,20,26,30,-0.2719337154836418,-0.13815033848081718,
24,15,40,32,0.44628710262841953,0.21706450523782758,
22,15,15,31,0.3629054936893685,-0.6931471805599453,
25,19,40,26,0.26236426446749106,0.41773520069997877,
20,24,54,36,-0.1743533871447778,0.39641527258824644,
34,17,26,31,0.664976303593249,-0.16989903679539747,
18,21,8,37,-0.1466034741918754,-1.4403615823901665,
41,26,55,37,0.44183275227903923,0.38776553100876343,
23,23,37,28,0.0,0.2702903297399117,
18,27,26,48,-0.38776553100876343,-0.5959834321062977,
37,13,58,24,0.9985288301111273,0.8586616190375187,
16,19,36,49,-0.16251892949777494,-0.3011050927839216,
10,11,26,16,-0.08701137698962981,0.46262352194811296,
25,22,42,45,0.12260232209233228,-0.06744128079553253,
16,15,35,26,0.06062462181643484,0.28768207245178085,
19,21,44,39,-0.0953101798043249,0.11778303565638346,
22,24,38,26,-0.08338160893905101,0.36772478012531734,
15,20,22,24,-0.2719337154836418,-0.08338160893905101,
34,16,54,35,0.7221347174331975,0.42381424677636087,
15,23,32,33,-0.40546510810816444,-0.02985296314968116,
22,18,41,27,0.19105523676270922,0.4054651081081644,
17,15,29,28,0.11778303565638346,0.033901551675681416,
