I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
0,14,0,26,-2.70805020110221,-3.295836866004329,
2,4,5,10,-0.5108256237659907,-0.6061358035703156,
0,6,0,9,-1.9459101490553135,-2.3025850929940455,
5,6,8,16,-0.15415067982725836,-0.6359887667199967,
2,20,3,44,-1.9459101490553135,-2.4203681286504293,
4,7,2,21,-0.4700036292457356,-1.9924301646902063,
4,19,2,21,-1.3862943611198906,-1.9924301646902063,
4,6,8,7,-0.3364722366212129,0.11778303565638346,
2,9,6,16,-1.2039728043259361,-0.8873031950009028,
2,8,1,9,-1.0986122886681098,-1.6094379124341003,
0,12,1,12,-2.5649493574615367,-1.8718021769015913,
2,10,4,11,-1.2992829841302609,-0.8754687373538999,
0,16,0,24,-2.833213344056216,-3.2188758248682006,
4,11,9,28,-0.8754687373538999,-1.0647107369924282,
1,6,0,11,-1.252762968495368,-2.4849066497880004,
0,24,4,24,-3.2188758248682006,-1.6094379124341003,
0,6,1,18,-1.9459101490553135,-2.2512917986064953,
0,10,1,18,-2.3978952727983707,-2.2512917986064953,
0,12,2,16,-2.5649493574615367,-1.7346010553881064,
1,7,0,17,-1.3862943611198906,-2.890371757896165,
4,14,10,17,-1.0986122886681098,-0.49247648509779407,
3,2,6,18,0.28768207245178085,-0.9985288301111273,
1,12,0,29,-1.8718021769015913,-3.4011973816621555,
3,34,6,45,-2.169053700369523,-1.8827312474337816,
2,30,1,60,-2.3353749158170367,-3.417726683613366,
0,7,5,12,-2.0794415416798357,-0.7731898882334817,
3,16,1,34,-1.4469189829363254,-2.8622008809294686,
1,4,0,9,-0.916290731874155,-2.3025850929940455,
1,9,3,22,-1.6094379124341003,-1.749199854809259,
1,8,2,9,-1.5040773967762742,-1.2039728043259361,
0,12,4,10,-2.5649493574615367,-0.7884573603642702,
3,6,3,18,-0.5596157879354228,-1.55814461804655,
0,14,2,22,-2.70805020110221,-2.03688192726104,
0,14,1,14,-2.70805020110221,-2.0149030205422647,
1,9,3,8,-1.6094379124341003,-0.8109302162163288,
2,10,7,9,-1.2992829841302609,-0.2231435513142097,
1,15,3,35,-2.0794415416798357,-2.1972245773362196,
0,4,0,13,-1.6094379124341003,-2.639057329615259,
6,16,7,17,-0.8873031950009028,-0.8109302162163288,
1,8,2,10,-1.5040773967762742,-1.2992829841302609,
1,8,1,21,-1.5040773967762742,-2.3978952727983707,
2,4,2,12,-0.5108256237659907,-1.466337068793427,
0,20,3,41,-3.044522437723423,-2.3513752571634776,
0,1,1,1,-0.6931471805599453,0.0,
0,10,1,24,-2.3978952727983707,-2.5257286443082556,
2,10,12,15,-1.2992829841302609,-0.2076393647782445,
0,25,3,67,-3.258096538021482,-2.833213344056216,
0,1,0,6,-0.6931471805599453,-1.9459101490553135,
1,26,5,43,-2.6026896854443837,-1.9924301646902063,
0,3,1,9,-1.3862943611198906,-1.6094379124341003,
3,12,11,24,-1.1786549963416462,-0.7339691750802004,
2,8,7,15,-1.0986122886681098,-0.6931471805599453,
1,2,3,6,-0.40546510810816444,-0.5596157879354228,
2,7,1,19,-0.9808292530117262,-2.3025850929940455,
2,7,6,17,-0.9808292530117262,-0.9444616088408514,
0,34,5,65,-3.5553480614894135,-2.3978952727983707,
0,1,0,10,-0.6931471805599453,-2.3978952727983707,
3,20,1,33,-1.6582280766035324,-2.833213344056216,
5,8,1,17,-0.40546510810816444,-2.1972245773362196,
1,34,0,47,-2.8622008809294686,-3.871201010907891,
0,13,1,22,-2.639057329615259,-2.4423470353692043,
5,12,8,17,-0.7731898882334817,-0.6931471805599453,
1,3,5,21,-0.6931471805599453,-1.2992829841302609,
1,26,3,38,-2.6026896854443837,-2.277267285009756,
0,20,2,24,-3.044522437723423,-2.120263536200091,
1,27,1,31,-2.639057329615259,-2.772588722239781,
2,17,2,21,-1.791759469228055,-1.9924301646902063,
2,18,2,19,-1.845826690498331,-1.8971199848858813,
0,18,0,30,-2.9444389791664407,-3.4339872044851463,
2,16,2,17,-1.7346010553881064,-1.791759469228055,
1,9,6,21,-1.6094379124341003,-1.1451323043030026,
2,23,3,61,-2.0794415416798357,-2.740840023925201,
6,21,4,47,-1.1451323043030026,-2.2617630984737906,
0,2,1,6,-1.0986122886681098,-1.252762968495368,
0,2,1,8,-1.0986122886681098,-1.5040773967762742,
1,25,5,31,-2.5649493574615367,-1.6739764335716716,
3,10,6,14,-1.0116009116784799,-0.7621400520468967,
1,47,1,65,-3.1780538303479458,-3.4965075614664802,
10,20,15,29,-0.6466271649250525,-0.6286086594223742,
0,2,2,8,-1.0986122886681098,-1.0986122886681098,
