I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
0,8,0,27,-2.1972245773362196,-3.332204510175204,
0,4,2,16,-1.6094379124341003,-1.7346010553881064,
2,15,3,29,-1.6739764335716716,-2.0149030205422647,
0,5,2,11,-1.791759469228055,-1.3862943611198906,
0,9,2,30,-2.3025850929940455,-2.3353749158170367,
1,2,0,6,-0.40546510810816444,-1.9459101490553135,
2,26,8,46,-2.1972245773362196,-1.6529230243738393,
0,15,1,25,-2.772588722239781,-2.5649493574615367,
1,3,5,2,-0.6931471805599453,0.6931471805599453,
0,0,0,0,0.0,0.0,
2,10,1,22,-1.2992829841302609,-2.4423470353692043,
4,0,8,3,1.6094379124341003,0.8109302162163288,
0,9,0,19,-2.3025850929940455,-2.995732273553991,
2,0,8,0,1.0986122886681098,2.1972245773362196,
0,2,0,2,-1.0986122886681098,-1.0986122886681098,
0,5,2,2,-1.791759469228055,0.0,
3,6,7,10,-0.5596157879354228,-0.3184537311185346,
1,15,1,15,-2.0794415416798357,-2.0794415416798357,
1,1,0,3,0.0,-1.3862943611198906,
1,4,0,8,-0.916290731874155,-2.1972245773362196,
2,1,0,2,0.4054651081081644,-1.0986122886681098,
0,1,1,5,-0.6931471805599453,-1.0986122886681098,
0,3,2,2,-1.3862943611198906,0.0,
0,13,0,22,-2.639057329615259,-3.1354942159291497,
0,0,0,0,0.0,0.0,
1,2,0,1,-0.40546510810816444,-0.6931471805599453,
1,2,3,13,-0.40546510810816444,-1.252762968495368,
0,0,0,0,0.0,0.0,
1,1,6,3,0.0,0.5596157879354227,
0,5,0,13,-1.791759469228055,-2.639057329615259,
2,1,3,3,0.4054651081081644,0.0,
0,5,0,3,-1.791759469228055,-1.3862943611198906,
0,0,0,0,0.0,0.0,
0,1,0,1,-0.6931471805599453,-0.6931471805599453,
0,1,1,6,-0.6931471805599453,-1.252762968495368,
1,4,5,7,-0.916290731874155,-0.2876820724517809,
1,28,0,23,-2.6741486494265287,-3.1780538303479458,
2,9,4,12,-1.2039728043259361,-0.9555114450274363,
0,0,1,0,0.0,0.6931471805599453,
2,3,4,1,-0.2876820724517809,0.9162907318741551,
1,0,5,3,0.6931471805599453,0.4054651081081644,
0,0,1,14,0.0,-2.0149030205422647,
2,1,5,5,0.4054651081081644,0.0,
0,1,0,0,-0.6931471805599453,0.0,
0,1,2,4,-0.6931471805599453,-0.5108256237659907,
1,20,0,18,-2.3513752571634776,-2.9444389791664407,
0,0,5,1,0.0,1.0986122886681098,
0,5,0,3,-1.791759469228055,-1.3862943611198906,
0,5,0,4,-1.791759469228055,-1.6094379124341003,
0,4,0,6,-1.6094379124341003,-1.9459101490553135,
0,4,1,1,-1.6094379124341003,0.0,
0,0,0,3,0.0,-1.3862943611198906,
0,1,0,1,-0.6931471805599453,-0.6931471805599453,
0,0,1,1,0.0,0.0,
0,8,1,18,-2.1972245773362196,-2.2512917986064953,
2,4,1,12,-0.5108256237659907,-1.8718021769015913,
0,12,0,15,-2.5649493574615367,-2.772588722239781,
0,0,0,0,0.0,0.0,
0,0,0,2,0.0,-1.0986122886681098,
0,7,0,13,-2.0794415416798357,-2.639057329615259,
1,0,0,3,0.6931471805599453,-1.3862943611198906,
1,1,6,0,0.0,1.9459101490553132,
0,2,0,6,-1.0986122886681098,-1.9459101490553135,
0,0,0,0,0.0,0.0,
0,0,0,1,0.0,-0.6931471805599453,
0,3,1,5,-1.3862943611198906,-1.0986122886681098,
0,2,0,0,-1.0986122886681098,0.0,
5,3,3,11,0.4054651081081644,-1.0986122886681098,
2,0,2,2,1.0986122886681098,0.0,
0,0,0,6,0.0,-1.9459101490553135,
0,0,0,3,0.0,-1.3862943611198906,
3,1,2,0,0.6931471805599453,1.0986122886681098,
0,3,0,5,-1.3862943611198906,-1.791759469228055,
0,9,0,13,-2.3025850929940455,-2.639057329615259,
1,1,0,1,0.0,-0.6931471805599453,
0,15,0,28,-2.772588722239781,-3.367295829986474,
0,0,0,3,0.0,-1.3862943611198906,
0,2,0,3,-1.0986122886681098,-1.3862943611198906,
0,7,0,10,-2.0794415416798357,-2.3978952727983707,
0,2,0,8,-1.0986122886681098,-2.1972245773362196,
0,4,0,11,-1.6094379124341003,-2.4849066497880004,
1,1,0,3,0.0,-1.3862943611198906,
2,7,3,9,-0.9808292530117262,-0.916290731874155,
3,23,7,26,-1.791759469228055,-1.2163953243244932,
0,5,1,8,-1.791759469228055,-1.5040773967762742,
0,3,1,4,-1.3862943611198906,-0.916290731874155,
0,0,2,0,0.0,1.0986122886681098,
0,4,0,6,-1.6094379124341003,-1.9459101490553135,
0,0,0,0,0.0,0.0,
0,6,0,15,-1.9459101490553135,-2.772588722239781,
0,0,0,0,0.0,0.0,
0,8,0,15,-2.1972245773362196,-2.772588722239781,
0,8,2,14,-2.1972245773362196,-1.6094379124341003,
0,6,0,8,-1.9459101490553135,-2.1972245773362196,
0,0,0,1,0.0,-0.6931471805599453,
0,2,0,3,-1.0986122886681098,-1.3862943611198906,
0,4,0,19,-1.6094379124341003,-2.995732273553991,
0,1,0,2,-0.6931471805599453,-1.0986122886681098,
1,1,0,3,0.0,-1.3862943611198906,
1,7,3,8,-1.3862943611198906,-0.8109302162163288,
0,0,0,0,0.0,0.0,
0,0,0,1,0.0,-0.6931471805599453,
0,11,0,33,-2.4849066497880004,-3.5263605246161616,
4,2,1,0,0.5108256237659907,0.6931471805599453,
0,2,1,3,-1.0986122886681098,-0.6931471805599453,
0,1,1,0,-0.6931471805599453,0.6931471805599453,
1,0,1,5,0.6931471805599453,-1.0986122886681098,
3,6,1,29,-0.5596157879354228,-2.70805020110221,
0,10,0,16,-2.3978952727983707,-2.833213344056216,
1,1,1,1,0.0,0.0,
0,2,0,3,-1.0986122886681098,-1.3862943611198906,
1,0,2,0,0.6931471805599453,1.0986122886681098,
0,8,0,8,-2.1972245773362196,-2.1972245773362196,
0,5,0,2,-1.791759469228055,-1.0986122886681098,
2,9,2,15,-1.2039728043259361,-1.6739764335716716,
1,0,3,0,0.6931471805599453,1.3862943611198906,
1,3,1,4,-0.6931471805599453,-0.916290731874155,
0,9,1,23,-2.3025850929940455,-2.4849066497880004,
0,1,0,3,-0.6931471805599453,-1.3862943611198906,
0,2,0,0,-1.0986122886681098,0.0,
0,1,0,0,-0.6931471805599453,0.0,
3,0,0,2,1.3862943611198906,-1.0986122886681098,
0,2,0,2,-1.0986122886681098,-1.0986122886681098,
1,5,1,7,-1.0986122886681098,-1.3862943611198906,
0,0,0,3,0.0,-1.3862943611198906,
0,0,0,0,0.0,0.0,
0,5,0,15,-1.791759469228055,-2.772588722239781,
0,0,1,1,0.0,0.0,
0,3,0,11,-1.3862943611198906,-2.4849066497880004,
2,0,10,2,1.0986122886681098,1.2992829841302609,
1,5,3,9,-1.0986122886681098,-0.916290731874155,
0,3,0,5,-1.3862943611198906,-1.791759469228055,
0,8,0,15,-2.1972245773362196,-2.772588722239781,
0,0,1,0,0.0,0.6931471805599453,
8,0,3,0,2.1972245773362196,1.3862943611198906,
0,1,3,1,-0.6931471805599453,0.6931471805599453,
0,5,1,1,-1.791759469228055,0.0,
0,9,1,9,-2.3025850929940455,-1.6094379124341003,
1,18,3,30,-2.2512917986064953,-2.0476928433652555,
0,1,2,1,-0.6931471805599453,0.4054651081081644,
0,5,0,12,-1.791759469228055,-2.5649493574615367,
0,1,0,2,-0.6931471805599453,-1.0986122886681098,
2,3,2,9,-0.2876820724517809,-1.2039728043259361,
0,0,0,1,0.0,-0.6931471805599453,
0,20,0,19,-3.044522437723423,-2.995732273553991,
2,1,2,2,0.4054651081081644,0.0,
1,1,4,4,0.0,0.0,
0,0,0,1,0.0,-0.6931471805599453,
0,3,1,6,-1.3862943611198906,-1.252762968495368,
1,0,2,6,0.6931471805599453,-0.8472978603872037,
1,10,0,13,-1.7047480922384253,-2.639057329615259,
2,5,3,2,-0.6931471805599453,0.28768207245178085,
1,5,0,14,-1.0986122886681098,-2.70805020110221,
0,1,0,2,-0.6931471805599453,-1.0986122886681098,
0,0,1,1,0.0,0.0,
1,0,5,0,0.6931471805599453,1.791759469228055,
2,2,3,4,0.0,-0.2231435513142097,
1,1,1,2,0.0,-0.40546510810816444,
0,0,1,0,0.0,0.6931471805599453,
0,0,1,0,0.0,0.6931471805599453,
0,2,1,8,-1.0986122886681098,-1.5040773967762742,
0,10,0,16,-2.3978952727983707,-2.833213344056216,
0,1,0,1,-0.6931471805599453,-0.6931471805599453,
0,3,0,9,-1.3862943611198906,-2.3025850929940455,
0,5,0,15,-1.791759469228055,-2.772588722239781,
0,4,1,7,-1.6094379124341003,-1.3862943611198906,
0,9,0,27,-2.3025850929940455,-3.332204510175204,
1,6,0,2,-1.252762968495368,-1.0986122886681098,
3,4,1,8,-0.2231435513142097,-1.5040773967762742,
1,2,1,8,-0.40546510810816444,-1.5040773967762742,
0,7,0,14,-2.0794415416798357,-2.70805020110221,
0,15,0,17,-2.772588722239781,-2.890371757896165,
0,14,1,22,-2.70805020110221,-2.4423470353692043,
1,5,2,4,-1.0986122886681098,-0.5108256237659907,
0,0,3,3,0.0,0.0,
0,3,1,5,-1.3862943611198906,-1.0986122886681098,
0,5,0,16,-1.791759469228055,-2.833213344056216,
1,13,0,26,-1.9459101490553135,-3.295836866004329,
0,4,5,13,-1.6094379124341003,-0.8472978603872037,
0,0,0,0,0.0,0.0,
0,5,0,15,-1.791759469228055,-2.772588722239781,
4,9,2,19,-0.6931471805599453,-1.8971199848858813,
0,3,1,3,-1.3862943611198906,-0.6931471805599453,
2,0,1,3,1.0986122886681098,-0.6931471805599453,
0,7,1,6,-2.0794415416798357,-1.252762968495368,
0,0,0,2,0.0,-1.0986122886681098,
0,10,2,8,-2.3978952727983707,-1.0986122886681098,
1,1,6,3,0.0,0.5596157879354227,
0,11,0,11,-2.4849066497880004,-2.4849066497880004,
0,10,0,31,-2.3978952727983707,-3.4657359027997265,
0,2,0,2,-1.0986122886681098,-1.0986122886681098,
0,7,0,3,-2.0794415416798357,-1.3862943611198906,
0,8,0,4,-2.1972245773362196,-1.6094379124341003,
0,13,2,13,-2.639057329615259,-1.540445040947149,
2,7,5,9,-0.9808292530117262,-0.5108256237659907,
0,10,1,12,-2.3978952727983707,-1.8718021769015913,
2,1,3,4,0.4054651081081644,-0.2231435513142097,
0,9,0,34,-2.3025850929940455,-3.5553480614894135,
0,0,1,5,0.0,-1.0986122886681098,
1,9,2,20,-1.6094379124341003,-1.9459101490553135,
0,8,0,7,-2.1972245773362196,-2.0794415416798357,
4,9,1,14,-0.6931471805599453,-2.0149030205422647,
0,27,2,50,-3.332204510175204,-2.833213344056216,
0,4,2,5,-1.6094379124341003,-0.6931471805599453,
1,2,4,1,-0.40546510810816444,0.9162907318741551,
0,4,1,9,-1.6094379124341003,-1.6094379124341003,
0,0,4,1,0.0,0.9162907318741551,
0,23,1,31,-3.1780538303479458,-2.772588722239781,
0,3,0,2,-1.3862943611198906,-1.0986122886681098,
0,7,0,14,-2.0794415416798357,-2.70805020110221,
2,5,0,10,-0.6931471805599453,-2.3978952727983707,
0,1,1,0,-0.6931471805599453,0.6931471805599453,
3,6,5,5,-0.5596157879354228,0.0,
0,12,1,19,-2.5649493574615367,-2.3025850929940455,
0,3,0,6,-1.3862943611198906,-1.9459101490553135,
0,0,0,0,0.0,0.0,
0,4,0,8,-1.6094379124341003,-2.1972245773362196,
0,4,0,5,-1.6094379124341003,-1.791759469228055,
0,0,0,0,0.0,0.0,
5,11,2,15,-0.6931471805599453,-1.6739764335716716,
2,1,1,6,0.4054651081081644,-1.252762968495368,
0,1,0,4,-0.6931471805599453,-1.6094379124341003,
0,1,0,1,-0.6931471805599453,-0.6931471805599453,
0,4,0,7,-1.6094379124341003,-2.0794415416798357,
1,14,2,24,-2.0149030205422647,-2.120263536200091,
0,2,0,0,-1.0986122886681098,0.0,
1,8,4,10,-1.5040773967762742,-0.7884573603642702,
1,5,1,8,-1.0986122886681098,-1.5040773967762742,
0,3,0,4,-1.3862943611198906,-1.6094379124341003,
0,7,0,18,-2.0794415416798357,-2.9444389791664407,
1,0,1,0,0.6931471805599453,0.6931471805599453,
0,4,0,3,-1.6094379124341003,-1.3862943611198906,
1,2,2,3,-0.40546510810816444,-0.2876820724517809,
1,1,1,1,0.0,0.0,
1,0,5,0,0.6931471805599453,1.791759469228055,
0,2,1,4,-1.0986122886681098,-0.916290731874155,
0,12,0,34,-2.5649493574615367,-3.5553480614894135,
0,1,0,11,-0.6931471805599453,-2.4849066497880004,
0,4,0,21,-1.6094379124341003,-3.0910424533583156,
1,0,2,1,0.6931471805599453,0.4054651081081644,
0,5,1,8,-1.791759469228055,-1.5040773967762742,
1,0,2,3,0.6931471805599453,-0.2876820724517809,
2,2,4,4,0.0,0.0,
1,11,1,12,-1.791759469228055,-1.8718021769015913,
0,4,0,2,-1.6094379124341003,-1.0986122886681098,
0,0,1,1,0.0,0.0,
2,4,2,19,-0.5108256237659907,-1.8971199848858813,
0,5,6,6,-1.791759469228055,0.0,
0,0,0,0,0.0,0.0,
0,1,1,0,-0.6931471805599453,0.6931471805599453,
0,8,0,14,-2.1972245773362196,-2.70805020110221,
1,0,2,0,0.6931471805599453,1.0986122886681098,
1,7,0,15,-1.3862943611198906,-2.772588722239781,
1,0,0,0,0.6931471805599453,0.0,
0,7,0,37,-2.0794415416798357,-3.6375861597263857,
0,0,0,1,0.0,-0.6931471805599453,
0,9,1,12,-2.3025850929940455,-1.8718021769015913,
0,8,2,4,-2.1972245773362196,-0.5108256237659907,
0,7,0,12,-2.0794415416798357,-2.5649493574615367,
0,2,0,0,-1.0986122886681098,0.0,
1,17,1,34,-2.1972245773362196,-2.8622008809294686,
0,3,0,11,-1.3862943611198906,-2.4849066497880004,
1,0,0,1,0.6931471805599453,-0.6931471805599453,
3,0,5,1,1.3862943611198906,1.0986122886681098,
0,0,0,2,0.0,-1.0986122886681098,
0,11,0,25,-2.4849066497880004,-3.258096538021482,
0,2,0,4,-1.0986122886681098,-1.6094379124341003,
0,0,0,4,0.0,-1.6094379124341003,
0,8,0,10,-2.1972245773362196,-2.3978952727983707,
1,11,2,13,-1.791759469228055,-1.540445040947149,
0,0,0,2,0.0,-1.0986122886681098,
0,7,4,10,-2.0794415416798357,-0.7884573603642702,
0,1,0,0,-0.6931471805599453,0.0,
1,6,1,9,-1.252762968495368,-1.6094379124341003,
0,2,0,2,-1.0986122886681098,-1.0986122886681098,
1,4,5,6,-0.916290731874155,-0.15415067982725836,
0,1,0,0,-0.6931471805599453,0.0,
2,6,4,5,-0.8472978603872037,-0.1823215567939546,
1,0,1,3,0.6931471805599453,-0.6931471805599453,
2,2,7,8,0.0,-0.11778303565638351,
0,0,0,2,0.0,-1.0986122886681098,
1,0,0,0,0.6931471805599453,0.0,
0,13,0,30,-2.639057329615259,-3.4339872044851463,
1,8,3,7,-1.5040773967762742,-0.6931471805599453,
3,0,0,3,1.3862943611198906,-1.3862943611198906,
2,1,10,3,0.4054651081081644,1.0116009116784799,
2,5,1,3,-0.6931471805599453,-0.6931471805599453,
0,0,0,6,0.0,-1.9459101490553135,
4,14,3,25,-1.0986122886681098,-1.8718021769015913,
0,3,0,11,-1.3862943611198906,-2.4849066497880004,
0,0,0,3,0.0,-1.3862943611198906,
1,4,0,11,-0.916290731874155,-2.4849066497880004,
0,1,0,0,-0.6931471805599453,0.0,
1,7,2,3,-1.3862943611198906,-0.2876820724517809,
0,10,1,29,-2.3978952727983707,-2.70805020110221,
0,0,0,1,0.0,-0.6931471805599453,
0,1,3,0,-0.6931471805599453,1.3862943611198906,
0,13,1,18,-2.639057329615259,-2.2512917986064953,
5,0,4,2,1.791759469228055,0.5108256237659907,
1,1,8,6,0.0,0.25131442828090617,
0,12,1,9,-2.5649493574615367,-1.6094379124341003,
0,8,0,10,-2.1972245773362196,-2.3978952727983707,
0,3,0,5,-1.3862943611198906,-1.791759469228055,
0,3,4,20,-1.3862943611198906,-1.4350845252893227,
0,1,1,2,-0.6931471805599453,-0.40546510810816444,
0,5,2,4,-1.791759469228055,-0.5108256237659907,
0,5,0,3,-1.791759469228055,-1.3862943611198906,
1,1,2,7,0.0,-0.9808292530117262,
0,1,0,0,-0.6931471805599453,0.0,
0,0,0,2,0.0,-1.0986122886681098,
2,0,5,0,1.0986122886681098,1.791759469228055,
5,0,11,1,1.791759469228055,1.791759469228055,
0,10,0,13,-2.3978952727983707,-2.639057329615259,
1,1,6,2,0.0,0.8472978603872037,
0,0,0,9,0.0,-2.3025850929940455,
0,0,0,1,0.0,-0.6931471805599453,
0,3,0,1,-1.3862943611198906,-0.6931471805599453,
1,2,4,0,-0.40546510810816444,1.6094379124341003,
0,0,2,1,0.0,0.4054651081081644,
2,4,1,11,-0.5108256237659907,-1.791759469228055,
0,8,0,19,-2.1972245773362196,-2.995732273553991,
2,9,1,7,-1.2039728043259361,-1.3862943611198906,
1,0,4,2,0.6931471805599453,0.5108256237659907,
0,2,0,9,-1.0986122886681098,-2.3025850929940455,
2,6,1,8,-0.8472978603872037,-1.5040773967762742,
0,6,0,24,-1.9459101490553135,-3.2188758248682006,
0,0,1,0,0.0,0.6931471805599453,
1,2,0,5,-0.40546510810816444,-1.791759469228055,
0,2,0,5,-1.0986122886681098,-1.791759469228055,
1,2,0,2,-0.40546510810816444,-1.0986122886681098,
0,1,0,4,-0.6931471805599453,-1.6094379124341003,
0,9,0,8,-2.3025850929940455,-2.1972245773362196,
0,5,4,23,-1.791759469228055,-1.5686159179138452,
0,1,0,0,-0.6931471805599453,0.0,
0,0,4,0,0.0,1.6094379124341003,
1,0,4,2,0.6931471805599453,0.5108256237659907,
0,3,1,7,-1.3862943611198906,-1.3862943611198906,
0,8,0,23,-2.1972245773362196,-3.1780538303479458,
5,19,3,36,-1.2039728043259361,-2.2246235515243336,
2,2,1,9,0.0,-1.6094379124341003,
0,3,3,3,-1.3862943611198906,0.0,
3,0,1,0,1.3862943611198906,0.6931471805599453,
2,1,3,1,0.4054651081081644,0.6931471805599453,
1,15,1,8,-2.0794415416798357,-1.5040773967762742,
1,14,1,19,-2.0149030205422647,-2.3025850929940455,
0,0,0,0,0.0,0.0,
0,10,0,10,-2.3978952727983707,-2.3978952727983707,
5,0,4,0,1.791759469228055,1.6094379124341003,
0,12,0,8,-2.5649493574615367,-2.1972245773362196,
0,5,0,2,-1.791759469228055,-1.0986122886681098,
2,15,0,6,-1.6739764335716716,-1.9459101490553135,
0,1,0,10,-0.6931471805599453,-2.3978952727983707,
0,4,1,12,-1.6094379124341003,-1.8718021769015913,
0,14,0,26,-2.70805020110221,-3.295836866004329,
0,0,1,3,0.0,-0.6931471805599453,
1,4,2,4,-0.916290731874155,-0.5108256237659907,
0,2,1,0,-1.0986122886681098,0.6931471805599453,
1,3,0,0,-0.6931471805599453,0.0,
0,0,0,0,0.0,0.0,
0,1,0,3,-0.6931471805599453,-1.3862943611198906,
2,6,4,9,-0.8472978603872037,-0.6931471805599453,
0,4,0,14,-1.6094379124341003,-2.70805020110221,
0,8,3,15,-2.1972245773362196,-1.3862943611198906,
0,7,4,4,-2.0794415416798357,0.0,
0,15,0,11,-2.772588722239781,-2.4849066497880004,
1,1,0,0,0.0,0.0,
4,0,7,0,1.6094379124341003,2.0794415416798357,
2,0,1,3,1.0986122886681098,-0.6931471805599453,
0,8,2,7,-2.1972245773362196,-0.9808292530117262,
0,2,0,2,-1.0986122886681098,-1.0986122886681098,
0,8,0,16,-2.1972245773362196,-2.833213344056216,
0,1,2,2,-0.6931471805599453,0.0,
0,0,0,3,0.0,-1.3862943611198906,
0,3,0,3,-1.3862943611198906,-1.3862943611198906,
0,15,0,33,-2.772588722239781,-3.5263605246161616,
0,2,0,2,-1.0986122886681098,-1.0986122886681098,
0,0,0,2,0.0,-1.0986122886681098,
0,0,0,0,0.0,0.0,
3,1,2,0,0.6931471805599453,1.0986122886681098,
0,0,0,2,0.0,-1.0986122886681098,
1,0,2,0,0.6931471805599453,1.0986122886681098,
0,1,1,0,-0.6931471805599453,0.6931471805599453,
1,5,1,6,-1.0986122886681098,-1.252762968495368,
0,6,0,12,-1.9459101490553135,-2.5649493574615367,
3,1,4,7,0.6931471805599453,-0.4700036292457356,
0,2,0,3,-1.0986122886681098,-1.3862943611198906,
0,0,0,1,0.0,-0.6931471805599453,
0,9,4,21,-2.3025850929940455,-1.4816045409242156,
0,2,0,1,-1.0986122886681098,-0.6931471805599453,
0,17,1,27,-2.890371757896165,-2.639057329615259,
0,1,0,3,-0.6931471805599453,-1.3862943611198906,
0,0,0,0,0.0,0.0,
1,3,2,12,-0.6931471805599453,-1.466337068793427,
0,18,2,24,-2.9444389791664407,-2.120263536200091,
0,2,0,4,-1.0986122886681098,-1.6094379124341003,
0,11,0,15,-2.4849066497880004,-2.772588722239781,
1,2,0,15,-0.40546510810816444,-2.772588722239781,
0,0,0,0,0.0,0.0,
2,7,4,6,-0.9808292530117262,-0.3364722366212129,
0,4,0,3,-1.6094379124341003,-1.3862943611198906,
2,13,3,23,-1.540445040947149,-1.791759469228055,
0,7,0,17,-2.0794415416798357,-2.890371757896165,
0,1,0,0,-0.6931471805599453,0.0,
0,3,0,4,-1.3862943611198906,-1.6094379124341003,
0,15,1,38,-2.772588722239781,-2.9704144655697013,
0,8,0,11,-2.1972245773362196,-2.4849066497880004,
0,5,2,2,-1.791759469228055,0.0,
0,2,1,2,-1.0986122886681098,-0.40546510810816444,
1,0,1,0,0.6931471805599453,0.6931471805599453,
2,13,6,11,-1.540445040947149,-0.5389965007326869,
0,3,0,6,-1.3862943611198906,-1.9459101490553135,
1,0,2,5,0.6931471805599453,-0.6931471805599453,
0,4,2,2,-1.6094379124341003,0.0,
0,1,2,0,-0.6931471805599453,1.0986122886681098,
1,2,2,0,-0.40546510810816444,1.0986122886681098,
0,0,0,0,0.0,0.0,
1,1,4,1,0.0,0.9162907318741551,
1,1,3,8,0.0,-0.8109302162163288,
3,10,7,14,-1.0116009116784799,-0.6286086594223742,
0,9,2,4,-2.3025850929940455,-0.5108256237659907,
2,7,0,14,-0.9808292530117262,-2.70805020110221,
1,1,4,1,0.0,0.9162907318741551,
1,0,4,2,0.6931471805599453,0.5108256237659907,
0,0,1,0,0.0,0.6931471805599453,
1,0,1,1,0.6931471805599453,0.0,
0,0,0,0,0.0,0.0,
0,0,0,4,0.0,-1.6094379124341003,
0,7,0,7,-2.0794415416798357,-2.0794415416798357,
0,0,0,0,0.0,0.0,
0,18,1,51,-2.9444389791664407,-3.258096538021482,
0,4,1,11,-1.6094379124341003,-1.791759469228055,
2,0,0,0,1.0986122886681098,0.0,
0,0,1,0,0.0,0.6931471805599453,
0,7,0,18,-2.0794415416798357,-2.9444389791664407,
0,0,0,0,0.0,0.0,
0,0,0,0,0.0,0.0,
3,0,7,9,1.3862943611198906,-0.2231435513142097,
0,0,0,1,0.0,-0.6931471805599453,
0,0,1,1,0.0,0.0,
1,0,5,0,0.6931471805599453,1.791759469228055,
0,8,5,16,-2.1972245773362196,-1.041453874828161,
0,2,0,12,-1.0986122886681098,-2.5649493574615367,
0,5,0,3,-1.791759469228055,-1.3862943611198906,
0,0,1,1,0.0,0.0,
0,14,1,14,-2.70805020110221,-2.0149030205422647,
2,2,2,12,0.0,-1.466337068793427,
5,6,6,20,-0.15415067982725836,-1.0986122886681098,
0,3,0,2,-1.3862943611198906,-1.0986122886681098,
0,0,0,0,0.0,0.0,
1,1,0,7,0.0,-2.0794415416798357,
4,9,10,9,-0.6931471805599453,0.09531017980432493,
0,0,0,0,0.0,0.0,
0,2,0,5,-1.0986122886681098,-1.791759469228055,
0,1,0,6,-0.6931471805599453,-1.9459101490553135,
1,1,1,2,0.0,-0.40546510810816444,
1,0,0,2,0.6931471805599453,-1.0986122886681098,
0,5,1,15,-1.791759469228055,-2.0794415416798357,
0,0,0,0,0.0,0.0,
0,3,0,0,-1.3862943611198906,0.0,
1,4,6,8,-0.916290731874155,-0.25131442828090605,
2,0,1,3,1.0986122886681098,-0.6931471805599453,
0,0,0,3,0.0,-1.3862943611198906,
0,1,0,3,-0.6931471805599453,-1.3862943611198906,
2,16,1,16,-1.7346010553881064,-2.1400661634962708,
0,2,0,8,-1.0986122886681098,-2.1972245773362196,
1,0,0,3,0.6931471805599453,-1.3862943611198906,
0,0,0,0,0.0,0.0,
0,0,0,3,0.0,-1.3862943611198906,
0,14,0,22,-2.70805020110221,-3.1354942159291497,
1,6,2,6,-1.252762968495368,-0.8472978603872037,
0,0,1,1,0.0,0.0,
0,13,0,29,-2.639057329615259,-3.4011973816621555,
0,25,1,31,-3.258096538021482,-2.772588722239781,
0,3,0,0,-1.3862943611198906,0.0,
0,3,5,4,-1.3862943611198906,0.1823215567939546,
5,4,2,3,0.1823215567939546,-0.2876820724517809,
0,7,0,4,-2.0794415416798357,-1.6094379124341003,
1,5,1,2,-1.0986122886681098,-0.40546510810816444,
2,16,2,20,-1.7346010553881064,-1.9459101490553135,
1,0,0,1,0.6931471805599453,-0.6931471805599453,
1,0,0,3,0.6931471805599453,-1.3862943611198906,
0,3,0,2,-1.3862943611198906,-1.0986122886681098,
0,3,1,2,-1.3862943611198906,-0.40546510810816444,
0,9,0,22,-2.3025850929940455,-3.1354942159291497,
0,5,0,10,-1.791759469228055,-2.3978952727983707,
1,11,5,15,-1.791759469228055,-0.9808292530117262,
