"","x"
"1",-1.02961941718116
"2",-3.49650756146648
"3",3.36729582998647
"4",-0.143100843640673
"5",0
"6",-1.18377009700842
"7",-1.29928298413026
"8",0.251314428280906
"9",0.747214401830221
"10",1.79175946922805
"11",0.351397886837889
"12",0.8754687373539
"13",-1.04982212449868
"14",-2.63905732961526
"15",1.74296930505862
"16",-0.693147180559945
"17",0
"18",-0.22314355131421
"19",-2.6149597780362
"20",0.510825623765991
"21",-1.67397643357167
"22",-2.19722457733622
"23",-2.11021320034659
"24",-1.38629436111989
"25",0.587786664902119
"26",0.693147180559945
"27",2.484906649788
"28",-0.111225635110224
"29",-1.42711635564015
"30",0.0689928714869514
"31",-0.628608659422374
"32",-1.6094379124341
"33",-0.980829253011726
"34",1.09861228866811
"35",-1.55059741241117
"36",1.20397280432594
"37",-0.619039208406224
"38",-0.693147180559945
"39",0.949080554697146
"40",-0.594707107746693
"41",0.241162056816888
"42",-1.6094379124341
"43",-0.125163142954006
"44",-2.89037175789616
"45",1.52605630349505
"46",0.105360515657826
"47",-0.0800427076735364
"48",2.35137525716348
"49",-1.65822807660353
"50",-0.810930216216329
"51",-1.20397280432594
"52",-2.07944154167984
"53",1.73460105538811
"54",-0.390866308687012
"55",0.847297860387204
"56",-1.01160091167848
"57",0.75377180237638
"58",1.79175946922805
"59",1.79175946922805
"60",0.860201265223112
"61",2.35137525716348
"62",-0.864997437486605
"63",-0.22314355131421
"64",-0.59783700075562
"65",0.405465108108164
"66",0.154150679827258
"67",-2.19722457733622
"68",0.54654370636807
"69",-0.666478933477784
"70",-0.773189888233482
"71",0.693147180559945
"72",-0.510825623765991
"73",0.143100843640673
"74",-1.89711998488588
"75",-0.521296923633286
"76",-0.356674943938732
"77",-1.94591014905531
"78",0.287682072451781
"79",0.693147180559945
"80",-0.367724780125317
"81",2.07944154167984
"82",-1.70474809223843
"83",0.356674943938732
"84",-0.693147180559945
"85",-0.318453731118535
"86",0.538996500732687
"87",2.39789527279837
"88",-0.356674943938732
"89",-0.559615787935423
"90",-0.693147180559945
"91",0.8754687373539
"92",-0.105360515657826
"93",1.44691898293633
"94",-0.826678573184468
"95",-0.693147180559945
"96",0.53062825106217
"97",-1.6094379124341
"98",-0.510825623765991
"99",0.492476485097794
"100",1.79175946922805
"101",0.802346472524937
"102",1.38629436111989
"103",-1.25276296849537
"104",-0.847297860387204
"105",0.887303195000903
