I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
1,9,2,14,-1.6094379124341003,-1.6094379124341003,
0,6,4,11,-1.9459101490553135,-0.8754687373538999,
1,4,1,12,-0.916290731874155,-1.8718021769015913,
0,9,1,16,-2.3025850929940455,-2.1400661634962708,
0,8,3,20,-2.1972245773362196,-1.6582280766035324,
1,16,0,17,-2.1400661634962708,-2.890371757896165,
3,5,6,1,-0.40546510810816444,1.252762968495368,
0,7,2,18,-2.0794415416798357,-1.845826690498331,
5,12,2,19,-0.7731898882334817,-1.8971199848858813,
3,11,4,21,-1.0986122886681098,-1.4816045409242156,
3,2,5,6,0.28768207245178085,-0.15415067982725836,
5,0,3,1,1.791759469228055,0.6931471805599453,
1,0,2,1,0.6931471805599453,0.4054651081081644,
1,15,0,24,-2.0794415416798357,-3.2188758248682006,
1,1,2,3,0.0,-0.2876820724517809,
0,10,1,15,-2.3978952727983707,-2.0794415416798357,
2,5,2,30,-0.6931471805599453,-2.3353749158170367,
1,4,6,0,-0.916290731874155,1.9459101490553132,
0,6,0,9,-1.9459101490553135,-2.3025850929940455,
4,0,2,0,1.6094379124341003,1.0986122886681098,
5,34,5,32,-1.7635885922613588,-1.7047480922384253,
0,6,0,24,-1.9459101490553135,-3.2188758248682006,
0,3,1,4,-1.3862943611198906,-0.916290731874155,
2,4,4,14,-0.5108256237659907,-1.0986122886681098,
0,16,0,20,-2.833213344056216,-3.044522437723423,
1,26,4,38,-2.6026896854443837,-2.0541237336955462,
1,4,2,9,-0.916290731874155,-1.2039728043259361,
0,14,0,30,-2.70805020110221,-3.4339872044851463,
4,15,6,15,-1.1631508098056809,-0.8266785731844679,
1,2,7,2,-0.40546510810816444,0.9808292530117262,
1,14,2,15,-2.0149030205422647,-1.6739764335716716,
1,2,6,7,-0.40546510810816444,-0.13353139262452263,
1,7,6,7,-1.3862943611198906,-0.13353139262452263,
0,2,0,2,-1.0986122886681098,-1.0986122886681098,
2,0,8,6,1.0986122886681098,0.25131442828090617,
0,0,1,1,0.0,0.0,
2,6,1,13,-0.8472978603872037,-1.9459101490553135,
0,6,2,6,-1.9459101490553135,-0.8472978603872037,
5,8,4,26,-0.40546510810816444,-1.6863989535702288,
1,3,3,6,-0.6931471805599453,-0.5596157879354228,
1,2,3,1,-0.40546510810816444,0.6931471805599453,
1,6,0,9,-1.252762968495368,-2.3025850929940455,
1,13,3,19,-1.9459101490553135,-1.6094379124341003,
4,9,4,22,-0.6931471805599453,-1.5260563034950494,
0,7,0,10,-2.0794415416798357,-2.3978952727983707,
2,1,5,2,0.4054651081081644,0.6931471805599453,
2,9,3,9,-1.2039728043259361,-0.916290731874155,
0,5,0,26,-1.791759469228055,-3.295836866004329,
2,7,2,5,-0.9808292530117262,-0.6931471805599453,
0,15,3,30,-2.772588722239781,-2.0476928433652555,
3,7,1,8,-0.6931471805599453,-1.5040773967762742,
2,14,2,29,-1.6094379124341003,-2.3025850929940455,
0,12,0,12,-2.5649493574615367,-2.5649493574615367,
0,22,3,58,-3.1354942159291497,-2.691243082785829,
0,20,0,26,-3.044522437723423,-3.295836866004329,
1,11,1,21,-1.791759469228055,-2.3978952727983707,
0,3,1,3,-1.3862943611198906,-0.6931471805599453,
1,0,1,5,0.6931471805599453,-1.0986122886681098,
0,21,0,29,-3.0910424533583156,-3.4011973816621555,
0,1,1,2,-0.6931471805599453,-0.40546510810816444,
0,16,0,38,-2.833213344056216,-3.6635616461296463,
0,8,0,18,-2.1972245773362196,-2.9444389791664407,
0,1,0,5,-0.6931471805599453,-1.791759469228055,
8,11,8,11,-0.2876820724517809,-0.2876820724517809,
1,23,1,46,-2.4849066497880004,-3.1570004211501135,
0,4,3,10,-1.6094379124341003,-1.0116009116784799,
1,12,2,14,-1.8718021769015913,-1.6094379124341003,
0,9,0,14,-2.3025850929940455,-2.70805020110221,
0,20,1,49,-3.044522437723423,-3.2188758248682006,
0,13,0,19,-2.639057329615259,-2.995732273553991,
0,16,1,32,-2.833213344056216,-2.803360380906535,
0,7,0,16,-2.0794415416798357,-2.833213344056216,
7,1,6,2,1.3862943611198906,0.8472978603872037,
1,11,0,20,-1.791759469228055,-3.044522437723423,
1,6,2,14,-1.252762968495368,-1.6094379124341003,
0,8,3,12,-2.1972245773362196,-1.1786549963416462,
0,2,1,2,-1.0986122886681098,-0.40546510810816444,
0,17,4,25,-2.890371757896165,-1.6486586255873816,
0,9,3,18,-2.3025850929940455,-1.55814461804655,
0,2,3,2,-1.0986122886681098,0.28768207245178085,
2,9,1,29,-1.2039728043259361,-2.70805020110221,
0,15,0,17,-2.772588722239781,-2.890371757896165,
4,6,7,14,-0.3364722366212129,-0.6286086594223742,
0,11,1,22,-2.4849066497880004,-2.4423470353692043,
1,10,4,10,-1.7047480922384253,-0.7884573603642702,
1,9,3,34,-1.6094379124341003,-2.169053700369523,
0,6,1,9,-1.9459101490553135,-1.6094379124341003,
0,5,0,9,-1.791759469228055,-2.3025850929940455,
1,0,0,2,0.6931471805599453,-1.0986122886681098,
1,0,1,2,0.6931471805599453,-0.40546510810816444,
0,1,0,3,-0.6931471805599453,-1.3862943611198906,
0,10,2,22,-2.3978952727983707,-2.03688192726104,
0,3,3,1,-1.3862943611198906,0.6931471805599453,
0,8,1,12,-2.1972245773362196,-1.8718021769015913,
0,5,0,8,-1.791759469228055,-2.1972245773362196,
0,7,0,14,-2.0794415416798357,-2.70805020110221,
1,0,0,2,0.6931471805599453,-1.0986122886681098,
2,3,6,3,-0.2876820724517809,0.5596157879354227,
0,0,0,2,0.0,-1.0986122886681098,
1,0,1,0,0.6931471805599453,0.6931471805599453,
2,5,2,2,-0.6931471805599453,0.0,
0,4,2,5,-1.6094379124341003,-0.6931471805599453,
0,12,3,11,-2.5649493574615367,-1.0986122886681098,
0,9,0,21,-2.3025850929940455,-3.0910424533583156,
0,3,6,6,-1.3862943611198906,0.0,
4,6,5,3,-0.3364722366212129,0.4054651081081644,
0,5,0,2,-1.791759469228055,-1.0986122886681098,
0,7,1,11,-2.0794415416798357,-1.791759469228055,
0,6,0,14,-1.9459101490553135,-2.70805020110221,
1,4,0,3,-0.916290731874155,-1.3862943611198906,
1,7,2,15,-1.3862943611198906,-1.6739764335716716,
0,24,6,44,-3.2188758248682006,-1.8607523407150064,
2,8,3,12,-1.0986122886681098,-1.1786549963416462,
1,4,2,5,-0.916290731874155,-0.6931471805599453,
2,24,1,35,-2.120263536200091,-2.890371757896165,
0,4,3,9,-1.6094379124341003,-0.916290731874155,
0,22,1,31,-3.1354942159291497,-2.772588722239781,
1,16,1,20,-2.1400661634962708,-2.3513752571634776,
2,12,0,17,-1.466337068793427,-2.890371757896165,
4,15,2,18,-1.1631508098056809,-1.845826690498331,
1,23,1,52,-2.4849066497880004,-3.2771447329921766,
2,0,2,1,1.0986122886681098,0.4054651081081644,
1,7,1,10,-1.3862943611198906,-1.7047480922384253,
0,16,3,27,-2.833213344056216,-1.9459101490553135,
2,2,6,2,0.0,0.8472978603872037,
0,8,1,14,-2.1972245773362196,-2.0149030205422647,
0,12,0,13,-2.5649493574615367,-2.639057329615259,
0,3,0,10,-1.3862943611198906,-2.3978952727983707,
5,12,6,11,-0.7731898882334817,-0.5389965007326869,
2,14,4,18,-1.6094379124341003,-1.3350010667323402,
1,0,2,3,0.6931471805599453,-0.2876820724517809,
0,23,0,45,-3.1780538303479458,-3.828641396489095,
1,2,0,4,-0.40546510810816444,-1.6094379124341003,
0,7,1,20,-2.0794415416798357,-2.3513752571634776,
0,21,0,28,-3.0910424533583156,-3.367295829986474,
0,15,0,23,-2.772588722239781,-3.1780538303479458,
0,5,0,7,-1.791759469228055,-2.0794415416798357,
2,13,2,34,-1.540445040947149,-2.456735772821304,
1,3,6,4,-0.6931471805599453,0.3364722366212129,
0,33,1,55,-3.5263605246161616,-3.332204510175204,
0,11,4,17,-2.4849066497880004,-1.2809338454620642,
2,15,3,12,-1.6739764335716716,-1.1786549963416462,
4,9,5,9,-0.6931471805599453,-0.5108256237659907,
5,12,3,15,-0.7731898882334817,-1.3862943611198906,
0,4,1,5,-1.6094379124341003,-1.0986122886681098,
1,7,0,15,-1.3862943611198906,-2.772588722239781,
0,34,0,36,-3.5553480614894135,-3.6109179126442243,
0,6,0,1,-1.9459101490553135,-0.6931471805599453,
6,0,7,0,1.9459101490553132,2.0794415416798357,
0,5,0,6,-1.791759469228055,-1.9459101490553135,
0,4,1,4,-1.6094379124341003,-0.916290731874155,
0,2,1,3,-1.0986122886681098,-0.6931471805599453,
3,7,6,12,-0.6931471805599453,-0.6190392084062235,
0,16,0,32,-2.833213344056216,-3.4965075614664802,
0,2,1,15,-1.0986122886681098,-2.0794415416798357,
0,2,2,4,-1.0986122886681098,-0.5108256237659907,
1,1,0,0,0.0,0.0,
1,0,5,4,0.6931471805599453,0.1823215567939546,
1,13,4,12,-1.9459101490553135,-0.9555114450274363,
0,20,0,41,-3.044522437723423,-3.7376696182833684,
0,21,0,34,-3.0910424533583156,-3.5553480614894135,
1,30,10,30,-2.740840023925201,-1.0360919316867756,
2,0,5,1,1.0986122886681098,1.0986122886681098,
3,10,3,9,-1.0116009116784799,-0.916290731874155,
4,18,8,16,-1.3350010667323402,-0.6359887667199967,
0,1,0,6,-0.6931471805599453,-1.9459101490553135,
1,4,0,13,-0.916290731874155,-2.639057329615259,
0,18,1,18,-2.9444389791664407,-2.2512917986064953,
1,10,4,16,-1.7047480922384253,-1.2237754316221157,
0,12,0,28,-2.5649493574615367,-3.367295829986474,
1,1,2,6,0.0,-0.8472978603872037,
1,9,1,15,-1.6094379124341003,-2.0794415416798357,
0,0,0,0,0.0,0.0,
0,10,2,14,-2.3978952727983707,-1.6094379124341003,
0,1,2,1,-0.6931471805599453,0.4054651081081644,
1,27,5,70,-2.639057329615259,-2.4709204078132605,
0,10,6,13,-2.3978952727983707,-0.6931471805599453,
1,7,1,16,-1.3862943611198906,-2.1400661634962708,
1,29,0,58,-2.70805020110221,-4.07753744390572,
2,1,6,2,0.4054651081081644,0.8472978603872037,
0,3,0,3,-1.3862943611198906,-1.3862943611198906,
0,0,0,2,0.0,-1.0986122886681098,
2,15,7,17,-1.6739764335716716,-0.8109302162163288,
0,0,0,2,0.0,-1.0986122886681098,
0,9,2,14,-2.3025850929940455,-1.6094379124341003,
3,11,7,29,-1.0986122886681098,-1.3217558399823195,
1,12,2,28,-1.8718021769015913,-2.268683541318364,
0,0,0,1,0.0,-0.6931471805599453,
0,5,0,7,-1.791759469228055,-2.0794415416798357,
1,4,1,7,-0.916290731874155,-1.3862943611198906,
2,1,6,2,0.4054651081081644,0.8472978603872037,
0,18,0,45,-2.9444389791664407,-3.828641396489095,
0,9,3,10,-2.3025850929940455,-1.0116009116784799,
0,1,1,3,-0.6931471805599453,-0.6931471805599453,
1,0,0,2,0.6931471805599453,-1.0986122886681098,
0,13,0,21,-2.639057329615259,-3.0910424533583156,
0,7,2,16,-2.0794415416798357,-1.7346010553881064,
1,17,3,29,-2.1972245773362196,-2.0149030205422647,
1,3,4,10,-0.6931471805599453,-0.7884573603642702,
0,1,0,6,-0.6931471805599453,-1.9459101490553135,
1,18,1,24,-2.2512917986064953,-2.5257286443082556,
2,15,2,31,-1.6739764335716716,-2.367123614131617,
5,0,9,4,1.791759469228055,0.6931471805599453,
4,21,6,37,-1.4816045409242156,-1.6916760106710724,
2,1,1,3,0.4054651081081644,-0.6931471805599453,
5,6,2,10,-0.15415067982725836,-1.2992829841302609,
0,12,2,25,-2.5649493574615367,-2.159484249353372,
3,11,5,27,-1.0986122886681098,-1.540445040947149,
1,10,0,15,-1.7047480922384253,-2.772588722239781,
0,0,0,3,0.0,-1.3862943611198906,
1,4,3,10,-0.916290731874155,-1.0116009116784799,
4,0,2,3,1.6094379124341003,-0.2876820724517809,
