"","x"
"1",0.405465108108164
"2",-1.70474809223843
"3",-0.287682072451781
"4",-0.693147180559945
"5",-0.810930216216329
"6",0.864997437486605
"7",-1.20397280432594
"8",0.182321556793955
"9",1.04145387482816
"10",-1.94591014905531
"11",0.510825623765991
"12",1.145132304303
"13",0.693147180559945
"14",0.451985123743057
"15",-0.767255152713667
"16",-2.07944154167984
"17",-1.54044504094715
"18",-0.268263986594679
"19",-2.30258509299405
"20",0
"21",-3.09104245335832
"22",1.6094379124341
"23",-0.693147180559945
"24",0.287682072451781
"25",-1.25276296849537
"26",1.41706601978664
"27",-0.0953101798043249
"28",1.38629436111989
"29",-2.30258509299405
"30",0
"31",-1.97408102602201
"32",1.09861228866811
"33",2.39789527279837
"34",-1.31218638896617
"35",1.43508452528932
"36",-1.6094379124341
"37",1.96944064646551
"38",1.32175583998232
"39",-1.09861228866811
"40",-1.38629436111989
"41",3.17805383034795
"42",0.693147180559945
"43",-1.38629436111989
"44",-2.07944154167984
"45",1.79175946922805
"46",-0.810930216216329
"47",0.405465108108164
"48",-1.09861228866811
"49",0.780158557549575
"50",-0.916290731874155
"51",-1.94591014905531
"52",-0.510825623765991
"53",0
"54",-0.575364144903562
"55",2.99573227355399
"56",0
"57",-1.32175583998232
"58",0.356674943938732
"59",2.70805020110221
"60",1.94591014905531
"61",-0.53062825106217
"62",-1.70474809223843
"63",1.94591014905531
"64",-1.09861228866811
"65",0.693147180559945
"66",0.133531392624523
"67",-0.693147180559945
"68",-1.79175946922805
"69",0
"70",0
"71",-2.30258509299405
"72",-1.79175946922805
"73",0.53062825106217
"74",-1.38629436111989
"75",-0.0953101798043249
"76",1.32175583998232
"77",0.0512932943875505
"78",0.262364264467491
"79",-1.38629436111989
"80",0.955511445027436
"81",0
"82",0.810930216216329
"83",2.70805020110221
"84",0
"85",0.75377180237638
"86",0
"87",-2.07944154167984
"88",0
"89",-1.94591014905531
"90",1.27296567581289
"91",-0.693147180559945
"92",0
"93",-1.6094379124341
"94",2.83321334405622
"95",-1.09861228866811
"96",0.798507696217772
"97",2.19722457733622
"98",-0.916290731874155
"99",-2.30258509299405
"100",0
"101",-0.693147180559945
"102",-0.405465108108164
"103",0.693147180559945
"104",1.79175946922805
"105",1.6094379124341
"106",3.29583686600433
"107",2.19722457733622
"108",-0.847297860387204
"109",-0.405465108108164
"110",-0.470003629245736
"111",1.6094379124341
"112",-1.09861228866811
"113",0.619039208406224
"114",-0.916290731874155
"115",1.67397643357167
"116",1.54044504094715
"117",0
"118",1.50407739677627
"119",-1.02961941718116
"120",-1.38629436111989
"121",-0.955511445027436
"122",2.94443897916644
"123",-1.87180217690159
"124",-1.38629436111989
"125",1.79175946922805
"126",-0.575364144903562
"127",0
"128",-1.25276296849537
"129",2.94443897916644
"130",0
"131",1.79175946922805
"132",0
"133",0.470003629245736
"134",-2.39789527279837
"135",2.56494935746154
"136",2.30258509299405
"137",2.19722457733622
"138",2.07944154167984
"139",-1.09861228866811
"140",0.75377180237638
"141",0.575364144903562
"142",1.32175583998232
