I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
1,6,4,20,-1.252762968495368,-1.4350845252893227,
5,14,6,16,-0.916290731874155,-0.8873031950009028,
0,7,4,15,-2.0794415416798357,-1.1631508098056809,
2,16,1,17,-1.7346010553881064,-2.1972245773362196,
8,12,13,15,-0.3677247801253174,-0.13353139262452263,
5,5,14,12,0.0,0.14310084364067324,
3,3,6,7,0.0,-0.13353139262452263,
1,7,3,9,-1.3862943611198906,-0.916290731874155,
1,4,3,7,-0.916290731874155,-0.6931471805599453,
11,7,24,13,0.4054651081081644,0.5798184952529422,
4,14,9,22,-1.0986122886681098,-0.832909122935104,
5,11,9,27,-0.6931471805599453,-1.0296194171811581,
4,7,4,7,-0.4700036292457356,-0.4700036292457356,
2,16,4,26,-1.7346010553881064,-1.6863989535702288,
1,18,1,26,-2.2512917986064953,-2.6026896854443837,
4,10,7,16,-0.7884573603642702,-0.7537718023763802,
2,13,3,27,-1.540445040947149,-1.9459101490553135,
4,18,7,23,-1.3350010667323402,-1.0986122886681098,
13,22,16,26,-0.496436886313891,-0.46262352194811296,
10,9,7,29,0.09531017980432493,-1.3217558399823195,
2,17,9,22,-1.791759469228055,-0.832909122935104,
4,11,5,10,-0.8754687373538999,-0.6061358035703156,
6,8,14,16,-0.25131442828090605,-0.12516314295400605,
3,11,6,22,-1.0986122886681098,-1.1895840668738362,
3,9,1,25,-0.916290731874155,-2.5649493574615367,
11,9,28,24,0.1823215567939546,0.14842000511827322,
6,10,10,13,-0.45198512374305727,-0.2411620568168881,
4,12,3,23,-0.9555114450274363,-1.791759469228055,
3,19,12,34,-1.6094379124341003,-0.9903987040278769,
5,19,10,26,-1.2039728043259361,-0.8979415932059586,
5,16,19,32,-1.041453874828161,-0.5007752879124893,
3,12,16,12,-1.1786549963416462,0.26826398659467937,
7,26,21,33,-1.2163953243244932,-0.4353180712578455,
4,8,5,23,-0.587786664902119,-1.3862943611198906,
3,13,6,25,-1.252762968495368,-1.3121863889661687,
13,19,7,30,-0.35667494393873245,-1.3545456628053103,
9,9,12,11,0.0,0.08004270767353636,
5,6,11,15,-0.15415067982725836,-0.2876820724517809,
10,4,6,4,0.7884573603642703,0.3364722366212129,
7,6,8,8,0.13353139262452257,0.0,
13,2,18,16,1.540445040947149,0.1112256351102244,
11,12,25,19,-0.08004270767353637,0.26236426446749106,
3,6,8,13,-0.5596157879354228,-0.4418327522790392,
6,12,12,34,-0.6190392084062235,-0.9903987040278769,
6,4,11,7,0.3364722366212129,0.4054651081081644,
2,6,5,10,-0.8472978603872037,-0.6061358035703156,
2,28,8,35,-2.268683541318364,-1.3862943611198906,
3,20,9,15,-1.6582280766035324,-0.4700036292457356,
0,14,4,12,-2.70805020110221,-0.9555114450274363,
4,6,4,18,-0.3364722366212129,-1.3350010667323402,
5,13,4,27,-0.8472978603872037,-1.7227665977411035,
2,20,7,28,-1.9459101490553135,-1.2878542883066382,
7,16,13,23,-0.7537718023763802,-0.5389965007326869,
5,17,5,46,-1.0986122886681098,-2.0583881324820035,
2,9,9,16,-1.2039728043259361,-0.5306282510621704,
2,12,5,25,-1.466337068793427,-1.466337068793427,
4,20,20,31,-1.4350845252893227,-0.42121346507630353,
5,16,3,26,-1.041453874828161,-1.9095425048844386,
7,4,14,19,0.47000362924573563,-0.2876820724517809,
4,1,13,15,0.9162907318741551,-0.13353139262452263,
3,15,8,21,-1.3862943611198906,-0.8938178760220964,
5,19,16,36,-1.2039728043259361,-0.7777045685880083,
6,10,12,33,-0.45198512374305727,-0.9614111671546247,
4,16,7,34,-1.2237754316221157,-1.4759065198095778,
10,8,19,11,0.20067069546215124,0.5108256237659907,
5,18,7,50,-1.1526795099383855,-1.8523840910444898,
0,12,4,20,-2.5649493574615367,-1.4350845252893227,
2,24,5,21,-2.120263536200091,-1.2992829841302609,
3,9,6,31,-0.916290731874155,-1.5198257537444133,
2,25,1,26,-2.159484249353372,-2.6026896854443837,
3,15,10,24,-1.3862943611198906,-0.8209805520698302,
2,7,3,16,-0.9808292530117262,-1.4469189829363254,
4,11,6,15,-0.8754687373538999,-0.8266785731844679,
4,17,6,32,-1.2809338454620642,-1.550597412411167,
9,9,11,18,0.0,-0.4595323293784402,
5,7,13,20,-0.2876820724517809,-0.40546510810816444,
4,7,7,15,-0.4700036292457356,-0.6931471805599453,
11,11,15,40,0.0,-0.9409833444645266,
6,23,25,31,-1.2321436812926323,-0.2076393647782445,
3,11,4,13,-1.0986122886681098,-1.0296194171811581,
2,14,7,19,-1.6094379124341003,-0.916290731874155,
0,18,4,30,-2.9444389791664407,-1.824549292051046,
2,8,2,11,-1.0986122886681098,-1.3862943611198906,
8,6,11,12,0.25131442828090617,-0.08004270767353637,
2,17,2,25,-1.791759469228055,-2.159484249353372,
6,10,13,11,-0.45198512374305727,0.15415067982725836,
5,25,2,30,-1.466337068793427,-2.3353749158170367,
6,13,7,14,-0.6931471805599453,-0.6286086594223742,
4,19,17,42,-1.3862943611198906,-0.8708283577973976,
3,15,4,19,-1.3862943611198906,-1.3862943611198906,
5,14,7,25,-0.916290731874155,-1.1786549963416462,
1,12,8,18,-1.8718021769015913,-0.7472144018302211,
0,3,7,6,-1.3862943611198906,0.13353139262452257,
4,5,2,7,-0.1823215567939546,-0.9808292530117262,
10,11,16,16,-0.08701137698962981,0.0,
9,17,19,18,-0.587786664902119,0.05129329438755048,
1,3,7,16,-0.6931471805599453,-0.7537718023763802,
2,13,4,22,-1.540445040947149,-1.5260563034950494,
1,1,8,6,0.0,0.25131442828090617,
0,19,1,37,-2.995732273553991,-2.9444389791664407,
3,14,8,32,-1.3217558399823195,-1.2992829841302609,
6,7,14,3,-0.13353139262452263,1.3217558399823195,
3,18,9,17,-1.55814461804655,-0.587786664902119,
0,16,0,32,-2.833213344056216,-3.4965075614664802,
1,16,4,26,-2.1400661634962708,-1.6863989535702288,
1,11,3,34,-1.791759469228055,-2.169053700369523,
3,8,11,7,-0.8109302162163288,0.4054651081081644,
14,10,19,11,0.31015492830383945,0.5108256237659907,
7,10,8,31,-0.3184537311185346,-1.2685113254635072,
8,36,5,51,-1.413693335308005,-2.159484249353372,
1,3,5,5,-0.6931471805599453,0.0,
3,8,7,18,-0.8109302162163288,-0.8649974374866046,
1,8,6,18,-1.5040773967762742,-0.9985288301111273,
2,8,13,8,-1.0986122886681098,0.44183275227903923,
5,10,4,20,-0.6061358035703156,-1.4350845252893227,
4,16,5,20,-1.2237754316221157,-1.252762968495368,
6,19,10,20,-1.0498221244986778,-0.6466271649250525,
5,20,7,47,-1.252762968495368,-1.791759469228055,
5,4,9,9,0.1823215567939546,0.0,
5,26,8,48,-1.5040773967762742,-1.6945957207744071,
4,20,3,27,-1.4350845252893227,-1.9459101490553135,
6,10,11,27,-0.45198512374305727,-0.8472978603872037,
6,12,9,17,-0.6190392084062235,-0.587786664902119,
11,5,16,6,0.6931471805599453,0.8873031950009027,
2,13,10,35,-1.540445040947149,-1.1856236656577395,
5,5,9,5,0.0,0.5108256237659907,
4,13,9,22,-1.0296194171811581,-0.832909122935104,
1,3,7,10,-0.6931471805599453,-0.3184537311185346,
8,15,19,37,-0.5753641449035618,-0.6418538861723948,
2,16,6,27,-1.7346010553881064,-1.3862943611198906,
8,10,8,25,-0.2006706954621511,-1.0608719606852628,
3,13,5,29,-1.252762968495368,-1.6094379124341003,
1,11,7,25,-1.791759469228055,-1.1786549963416462,
6,8,5,31,-0.25131442828090605,-1.6739764335716716,
2,21,4,36,-1.9924301646902063,-2.001480000210124,
9,8,12,7,0.10536051565782635,0.4855078157817008,
2,14,3,16,-1.6094379124341003,-1.4469189829363254,
4,6,13,17,-0.3364722366212129,-0.25131442828090605,
9,5,8,12,0.5108256237659907,-0.3677247801253174,
3,13,3,19,-1.252762968495368,-1.6094379124341003,
5,12,4,42,-0.7731898882334817,-2.151762203259462,
1,12,9,16,-1.8718021769015913,-0.5306282510621704,
2,21,9,25,-1.9924301646902063,-0.9555114450274363,
1,9,12,8,-1.6094379124341003,0.36772478012531734,
4,13,3,18,-1.0296194171811581,-1.55814461804655,
3,8,8,18,-0.8109302162163288,-0.7472144018302211,
7,16,12,35,-0.7537718023763802,-1.0185695809945732,
0,8,4,6,-2.1972245773362196,-0.3364722366212129,
2,6,11,24,-0.8472978603872037,-0.7339691750802004,
2,10,8,13,-1.2992829841302609,-0.4418327522790392,
4,24,13,41,-1.6094379124341003,-1.0986122886681098,
0,11,6,18,-2.4849066497880004,-0.9985288301111273,
3,14,9,20,-1.3217558399823195,-0.7419373447293773,
1,30,5,28,-2.740840023925201,-1.575536360758419,
1,25,5,45,-2.5649493574615367,-2.03688192726104,
2,19,2,43,-1.8971199848858813,-2.6855773452501515,
6,4,18,22,0.3364722366212129,-0.19105523676270922,
9,3,8,5,0.9162907318741551,0.4054651081081644,
2,17,1,17,-1.791759469228055,-2.1972245773362196,
4,14,8,16,-1.0986122886681098,-0.6359887667199967,
7,11,5,19,-0.40546510810816444,-1.2039728043259361,
6,16,16,34,-0.8873031950009028,-0.7221347174331976,
8,16,12,17,-0.6359887667199967,-0.325422400434628,
10,4,10,7,0.7884573603642703,0.3184537311185346,
2,22,4,31,-2.03688192726104,-1.8562979903656263,
0,14,1,15,-2.70805020110221,-2.0794415416798357,
8,10,20,10,-0.2006706954621511,0.6466271649250525,
3,13,6,25,-1.252762968495368,-1.3121863889661687,
3,13,6,36,-1.252762968495368,-1.6650077635889111,
4,11,18,25,-0.8754687373538999,-0.31365755885504165,
0,4,4,16,-1.6094379124341003,-1.2237754316221157,
7,17,18,23,-0.8109302162163288,-0.2336148511815052,
1,9,2,19,-1.6094379124341003,-1.8971199848858813,
2,12,8,23,-1.466337068793427,-0.9808292530117262,
1,17,5,34,-2.1972245773362196,-1.7635885922613588,
0,10,7,7,-2.3978952727983707,0.0,
9,19,14,29,-0.6931471805599453,-0.6931471805599453,
3,12,2,27,-1.1786549963416462,-2.2335922215070942,
10,7,13,11,0.3184537311185346,0.15415067982725836,
12,12,16,24,0.0,-0.3856624808119846,
3,7,6,20,-0.6931471805599453,-1.0986122886681098,
8,10,12,25,-0.2006706954621511,-0.6931471805599453,
1,8,1,30,-1.5040773967762742,-2.740840023925201,
10,12,10,21,-0.1670540846631662,-0.6931471805599453,
4,8,2,11,-0.587786664902119,-1.3862943611198906,
4,13,11,23,-1.0296194171811581,-0.6931471805599453,
1,23,7,45,-2.4849066497880004,-1.749199854809259,
5,16,15,44,-1.041453874828161,-1.0340737675305385,
1,8,8,24,-1.5040773967762742,-1.0216512475319814,
3,9,10,18,-0.916290731874155,-0.5465437063680699,
7,16,6,27,-0.7537718023763802,-1.3862943611198906,
6,0,5,3,1.9459101490553132,0.4054651081081644,
1,17,2,24,-2.1972245773362196,-2.120263536200091,
3,21,4,41,-1.7047480922384253,-2.128231705849268,
0,14,11,34,-2.70805020110221,-1.0704414117014134,
8,5,15,13,0.4054651081081644,0.13353139262452257,
8,5,7,18,0.4054651081081644,-0.8649974374866046,
1,7,5,24,-1.3862943611198906,-1.4271163556401458,
3,25,5,42,-1.8718021769015913,-1.9694406464655074,
3,18,7,33,-1.55814461804655,-1.4469189829363254,
7,13,9,20,-0.5596157879354228,-0.7419373447293773,
2,2,5,3,0.0,0.4054651081081644,
10,5,14,10,0.6061358035703155,0.31015492830383945,
5,14,9,17,-0.916290731874155,-0.587786664902119,
6,2,7,8,0.8472978603872037,-0.11778303565638351,
4,18,10,33,-1.3350010667323402,-1.128465251817791,
0,9,9,14,-2.3025850929940455,-0.40546510810816444,
4,13,10,5,-1.0296194171811581,0.6061358035703155,
6,19,16,40,-1.0498221244986778,-0.8803587226480918,
4,10,7,17,-0.7884573603642702,-0.8109302162163288,
3,15,4,22,-1.3862943611198906,-1.5260563034950494,
14,1,18,2,2.0149030205422647,1.8458266904983307,
2,17,6,20,-1.791759469228055,-1.0986122886681098,
4,12,17,25,-0.9555114450274363,-0.3677247801253174,
4,5,6,13,-0.1823215567939546,-0.6931471805599453,
6,12,12,15,-0.6190392084062235,-0.2076393647782445,
3,3,8,18,0.0,-0.7472144018302211,
1,19,5,24,-2.3025850929940455,-1.4271163556401458,
