I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
10,61,37,95,-1.729239112246721,-0.9267620317414506,
14,46,19,76,-1.1420974006078484,-1.348073148299693,
11,22,25,29,-0.6505875661411494,-0.1431008436406733,
15,46,20,54,-1.0775588794702773,-0.9628107475090478,
9,46,19,78,-1.547562508716013,-1.3737155789130304,
12,38,27,47,-1.0986122886681098,-0.5389965007326869,
10,10,26,22,0.0,0.16034265007517948,
19,51,24,94,-0.9555114450274363,-1.3350010667323402,
13,31,41,48,-0.8266785731844679,-0.15415067982725836,
11,37,23,79,-1.1526795099383855,-1.2039728043259361,
15,53,23,82,-1.2163953243244932,-1.2407867774486523,
25,50,48,80,-0.6737290947028438,-0.5026288565618121,
6,39,11,91,-1.742969305058623,-2.03688192726104,
11,37,32,56,-1.1526795099383855,-0.5465437063680699,
15,22,20,41,-0.3629054936893685,-0.6931471805599453,
7,38,14,57,-1.5841201044498106,-1.3523928094442093,
13,32,35,54,-0.8574502318512216,-0.4238142467763609,
7,39,13,71,-1.6094379124341003,-1.6376087894007967,
10,65,22,96,-1.791759469228055,-1.4392167625742331,
11,23,25,52,-0.6931471805599453,-0.7121953755306398,
10,12,14,36,-0.1670540846631662,-0.9028677115420143,
5,17,7,45,-1.0986122886681098,-1.749199854809259,
7,65,18,79,-2.1102132003465894,-1.4375876555074412,
11,32,26,46,-1.0116009116784799,-0.5543107357057294,
12,43,22,87,-1.2192402764567243,-1.3418425985490567,
10,41,14,73,-1.3397743454849977,-1.5960148921019597,
23,52,25,83,-0.7922380832041762,-1.1727202608218315,
14,56,24,123,-1.3350010667323402,-1.6014057407368363,
1,47,10,87,-3.1780538303479458,-2.0794415416798357,
15,36,22,29,-0.8383291904044432,-0.2657031657330056,
19,23,31,62,-0.1823215567939546,-0.6773988235918061,
12,49,14,119,-1.3470736479666092,-2.0794415416798357,
14,46,16,73,-1.1420974006078484,-1.4708517491479536,
9,10,16,25,-0.0953101798043249,-0.42488319396526597,
23,38,23,57,-0.48550781578170077,-0.8823891801984737,
15,54,31,69,-1.2347444629926898,-0.7827593392496325,
14,28,26,45,-0.6592456288842639,-0.5328045304847658,
19,46,25,111,-0.8544153281560676,-1.4604023332736125,
12,30,16,98,-0.8690378470236094,-1.7619065060783738,
12,25,26,46,-0.6931471805599453,-0.5543107357057294,
9,46,25,89,-1.547562508716013,-1.241713132308783,
7,55,14,73,-1.9459101490553135,-1.5960148921019597,
20,39,28,80,-0.6443570163905132,-1.0271533246859648,
18,31,21,45,-0.5212969236332861,-0.7375989431307791,
9,28,16,40,-1.0647107369924282,-0.8803587226480918,
9,42,19,57,-1.4586150226995167,-1.0647107369924282,
12,31,22,47,-0.9007865453381898,-0.7357067949787413,
13,64,46,102,-1.5353299402803784,-0.7845813865195771,
7,46,15,80,-1.7707060600302227,-1.6218604324326575,
18,43,30,69,-0.8397506547518206,-0.8145080375642128,
7,23,15,33,-1.0986122886681098,-0.7537718023763802,
4,33,10,92,-1.916922612182061,-2.134704220354885,
10,39,28,78,-1.2909841813155656,-1.0021520224805474,
13,39,30,94,-1.0498221244986778,-1.1198896871153945,
8,58,13,115,-1.8803128665695,-2.114532861491106,
12,27,21,53,-0.7672551527136672,-0.8979415932059586,
8,25,9,56,-1.0608719606852628,-1.7404661748405046,
9,31,22,46,-1.1631508098056809,-0.714653385780909,
