I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
3,29,7,44,-2.0149030205422647,-1.7272209480904839,
0,54,0,81,-4.007333185232471,-4.406719247264253,
1,35,4,53,-2.890371757896165,-2.379546134130174,
6,66,7,77,-2.2587824703356527,-2.277267285009756,
7,103,2,156,-2.5649493574615367,-3.9576335166801986,
0,87,1,162,-4.477336814478207,-4.400603020246817,
3,70,4,127,-2.8763855159214247,-3.242592351485517,
3,97,1,189,-3.1986731175506815,-4.553876891600541,
2,16,2,32,-1.7346010553881064,-2.3978952727983707,
0,33,1,56,-3.5263605246161616,-3.349904087274605,
3,97,6,199,-3.1986731175506815,-3.3524072174927233,
4,53,6,125,-2.379546134130174,-2.890371757896165,
2,42,3,87,-2.662587827025453,-3.0910424533583156,
6,70,7,176,-2.316769727986002,-3.096708190893993,
2,89,8,195,-3.4011973816621555,-3.0808900818942977,
9,3,11,0,0.9162907318741551,2.4849066497880004,
4,96,6,145,-2.9652730660692823,-3.0376964726530233,
0,88,3,146,-4.48863636973214,-3.6041382256588457,
1,134,1,220,-4.212127597878484,-4.705015520957807,
3,22,6,49,-1.749199854809259,-1.9661128563728327,
4,41,3,60,-2.128231705849268,-2.7245795030534206,
3,31,6,36,-2.0794415416798357,-1.6650077635889111,
3,49,10,68,-2.5257286443082556,-1.836211231798889,
0,30,1,45,-3.4339872044851463,-3.1354942159291497,
2,68,3,135,-3.1354942159291497,-3.5263605246161616,
1,10,1,33,-1.7047480922384253,-2.833213344056216,
3,20,5,54,-1.6582280766035324,-2.2155737160044158,
0,65,0,85,-4.189654742026425,-4.454347296253507,
1,79,4,153,-3.6888794541139363,-3.427514689979529,
6,6,6,1,0.0,1.252762968495368,
0,6,0,10,-1.9459101490553135,-2.3978952727983707,
0,91,0,156,-4.5217885770490405,-5.056245805348308,
1,65,6,111,-3.4965075614664802,-2.772588722239781,
4,58,5,86,-2.468099531471619,-2.6741486494265287,
2,49,14,93,-2.8134107167600364,-1.8352445811677938,
0,94,1,182,-4.553876891600541,-4.516338972281476,
1,24,3,55,-2.5257286443082556,-2.639057329615259,
0,191,0,436,-5.2574953720277815,-6.07993319509559,
2,68,0,99,-3.1354942159291497,-4.605170185988091,
3,133,5,231,-3.5115454388310208,-3.654977902438255,
4,34,4,56,-1.9459101490553135,-2.4336133554004498,
0,17,0,57,-2.890371757896165,-4.060443010546419,
0,90,2,120,-4.51085950651685,-3.6971782569286313,
1,23,4,17,-2.4849066497880004,-1.2809338454620642,
1,48,6,75,-3.1986731175506815,-2.384823191231018,
4,1,4,2,0.9162907318741551,0.5108256237659907,
1,67,0,88,-3.5263605246161616,-4.48863636973214,
3,19,6,52,-1.6094379124341003,-2.0243817644968085,
0,50,1,99,-3.9318256327243257,-3.912023005428146,
0,58,0,102,-4.07753744390572,-4.634728988229636,
2,71,2,143,-3.1780538303479458,-3.871201010907891,
1,27,2,70,-2.639057329615259,-3.164067588373206,
0,43,1,72,-3.784189633918261,-3.597312260588446,
2,17,4,25,-1.791759469228055,-1.6486586255873816,
3,22,7,37,-1.749199854809259,-1.55814461804655,
0,80,4,144,-4.394449154672439,-3.367295829986474,
0,19,5,38,-2.995732273553991,-1.8718021769015913,
4,91,2,134,-2.91235066461494,-3.8066624897703196,
0,25,0,36,-3.258096538021482,-3.6109179126442243,
0,76,0,165,-4.343805421853684,-5.111987788356543,
2,58,6,109,-2.9789251552376097,-2.754570216737103,
0,70,3,178,-4.2626798770413155,-3.801091444720864,
5,66,6,127,-2.412933150162911,-2.906120114864304,
0,75,0,125,-4.330733340286331,-4.836281906951478,
6,8,7,12,-0.25131442828090605,-0.48550781578170077,
7,6,6,8,0.13353139262452257,-0.25131442828090605,
10,70,29,104,-1.864784604242945,-1.252762968495368,
0,27,1,85,-3.332204510175204,-3.7612001156935624,
0,66,0,98,-4.204692619390966,-4.59511985013459,
2,5,1,6,-0.6931471805599453,-1.252762968495368,
3,2,6,2,0.28768207245178085,0.8472978603872037,
0,30,0,30,-3.4339872044851463,-3.4339872044851463,
2,75,5,118,-3.2321210516182215,-2.987364023883474,
2,140,3,233,-3.8501476017100584,-4.069026754237811,
2,48,4,66,-2.793208009442517,-2.5952547069568657,
3,5,4,9,-0.40546510810816444,-0.6931471805599453,
3,11,7,13,-1.0986122886681098,-0.5596157879354228,
0,37,1,74,-3.6375861597263857,-3.624340932976365,
2,55,7,92,-2.9267394020670396,-2.45315795147342,
3,80,1,154,-3.0081547935525483,-4.350277936359301,
0,64,0,86,-4.174387269895637,-4.465908118654584,
0,87,2,132,-4.477336814478207,-3.791736839553644,
1,35,5,69,-2.890371757896165,-2.456735772821304,
0,103,1,167,-4.6443908991413725,-4.430816798843313,
7,53,7,101,-1.9095425048844386,-2.5455312716044354,
2,93,3,165,-3.4446824936018943,-3.7256934272366524,
0,65,1,86,-4.189654742026425,-3.7727609380946383,
0,47,0,63,-3.871201010907891,-4.1588830833596715,
0,68,0,92,-4.23410650459726,-4.532599493153256,
2,78,0,155,-3.270835563798912,-5.049856007249537,
0,45,2,62,-3.828641396489095,-3.044522437723423,
0,10,0,14,-2.3978952727983707,-2.70805020110221,
4,24,6,54,-1.6094379124341003,-2.0614230361771577,
2,27,0,45,-2.2335922215070942,-3.828641396489095,
0,23,3,43,-3.1780538303479458,-2.3978952727983707,
0,76,0,147,-4.343805421853684,-4.997212273764115,
3,79,1,147,-2.995732273553991,-4.304065093204169,
5,61,4,96,-2.3353749158170367,-2.9652730660692823,
2,68,2,95,-3.1354942159291497,-3.4657359027997265,
1,96,6,115,-3.8815637979434374,-2.8076800420510515,
0,32,0,37,-3.4965075614664802,-3.6375861597263857,
0,56,0,79,-4.04305126783455,-4.382026634673881,
0,16,3,43,-2.833213344056216,-2.3978952727983707,
3,84,5,154,-3.056356895370426,-3.2516656476911914,
0,2,3,3,-1.0986122886681098,0.0,
0,39,1,58,-3.6888794541139363,-3.3843902633457743,
1,51,5,89,-3.258096538021482,-2.70805020110221,
0,112,0,153,-4.727387818712341,-5.0369526024136295,
0,68,0,99,-4.23410650459726,-4.605170185988091,
1,30,7,33,-2.740840023925201,-1.4469189829363254,
0,90,0,185,-4.51085950651685,-5.225746673713201,
1,47,0,128,-3.1780538303479458,-4.859812404361672,
1,29,9,56,-2.70805020110221,-1.7404661748405046,
2,59,4,132,-2.995732273553991,-3.2809112157876537,
0,23,4,21,-3.1780538303479458,-1.4816045409242156,
1,13,10,15,-1.9459101490553135,-0.3746934494414107,
0,76,0,138,-4.343805421853684,-4.9344739331306915,
2,68,1,112,-3.1354942159291497,-4.034240638152395,
0,58,0,104,-4.07753744390572,-4.653960350157523,
1,62,1,104,-3.4499875458315876,-3.960813169597578,
0,25,3,46,-3.258096538021482,-2.463853240590168,
0,73,0,143,-4.304065093204169,-4.969813299576001,
3,125,5,199,-3.4499875458315876,-3.506557897319982,
0,64,0,103,-4.174387269895637,-4.6443908991413725,
