I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
8,38,10,76,-1.466337068793427,-1.9459101490553135,
4,23,15,40,-1.5686159179138452,-0.9409833444645266,
14,32,19,46,-0.7884573603642702,-0.8544153281560676,
4,40,20,63,-2.1041341542702074,-1.114360645636249,
10,22,19,33,-0.7375989431307791,-0.5306282510621704,
6,46,12,88,-1.9042374526547454,-1.9236870122706031,
16,13,28,42,0.1941560144409574,-0.3939042857070884,
8,38,13,43,-1.466337068793427,-1.1451323043030026,
10,36,26,55,-1.213022639845854,-0.7295148247308202,
8,41,25,69,-1.540445040947149,-0.9903987040278769,
2,17,4,24,-1.791759469228055,-1.6094379124341003,
14,56,19,70,-1.3350010667323402,-1.2669476034873244,
9,33,20,68,-1.2237754316221157,-1.1895840668738362,
9,38,16,56,-1.3609765531356008,-1.209837923778334,
14,20,38,18,-0.3364722366212129,0.719122666963206,
5,32,16,54,-1.7047480922384253,-1.1741198411762548,
15,37,23,78,-0.8649974374866046,-1.1913940221190757,
2,36,5,91,-2.512305623976115,-2.7300291078209855,
2,28,11,26,-2.268683541318364,-0.8109302162163288,
6,27,12,71,-1.3862943611198906,-1.7117167615545186,
11,20,20,30,-0.5596157879354228,-0.3894647667617233,
4,49,8,67,-2.3025850929940455,-2.0222831278398874,
12,24,16,39,-0.6539264674066639,-0.8556661100577202,
16,45,23,70,-0.995428052432879,-1.08462604669337,
15,46,21,89,-1.0775588794702773,-1.4087672169719492,
7,47,15,50,-1.791759469228055,-1.1592369104845446,
8,34,14,52,-1.3581234841531944,-1.262241712449912,
10,39,11,67,-1.2909841813155656,-1.7346010553881064,
17,26,19,48,-0.40546510810816444,-0.8960880245566356,
1,29,11,63,-2.70805020110221,-1.6739764335716716,
13,23,25,40,-0.5389965007326869,-0.45547552868282576,
2,21,10,39,-1.9924301646902063,-1.2909841813155656,
17,33,20,57,-0.6359887667199967,-1.0159205728229963,
9,20,18,23,-0.7419373447293773,-0.2336148511815052,
5,19,15,51,-1.2039728043259361,-1.1786549963416462,
10,31,24,55,-1.067840630001356,-0.8064758658669484,
2,19,13,47,-1.8971199848858813,-1.2321436812926323,
6,16,10,25,-0.8873031950009028,-0.8602012652231115,
9,54,18,98,-1.7047480922384253,-1.6506808709681495,
8,20,15,65,-0.8472978603872037,-1.4170660197866443,
3,30,10,60,-2.0476928433652555,-1.7129785913749407,
10,16,30,41,-0.4353180712578455,-0.30368241379822203,
8,43,13,73,-1.5869650565820417,-1.6650077635889111,
10,14,11,25,-0.3101549283038396,-0.7731898882334817,
9,42,22,40,-1.4586150226995167,-0.578077850775158,
5,15,11,17,-0.9808292530117262,-0.40546510810816444,
9,35,24,69,-1.2809338454620642,-1.0296194171811581,
11,40,8,42,-1.2286654169163076,-1.563975538357343,
7,22,17,42,-1.0560526742493137,-0.8708283577973976,
6,24,4,54,-1.2729656758128873,-2.3978952727983707,
14,16,20,33,-0.12516314295400605,-0.4818380868927383,
10,40,16,84,-1.3156767939059373,-1.6094379124341003,
11,51,9,58,-1.466337068793427,-1.7749523509116738,
9,34,20,45,-1.252762968495368,-0.7841189587656721,
16,39,21,61,-0.8556661100577202,-1.0360919316867756,
14,23,20,49,-0.4700036292457356,-0.8675005677047231,
14,55,21,63,-1.3173014896329391,-1.067840630001356,
11,39,20,61,-1.2039728043259361,-1.0826119473216687,
3,44,3,77,-2.4203681286504293,-2.9704144655697013,
5,15,13,21,-0.9808292530117262,-0.45198512374305727,
2,17,3,23,-1.791759469228055,-1.791759469228055,
6,18,17,28,-0.9985288301111273,-0.4769240720903093,
6,26,24,48,-1.349926716949016,-0.6729444732424258,
15,26,32,40,-0.5232481437645479,-0.2170645052378275,
13,34,26,81,-0.916290731874155,-1.110882381259924,
7,36,32,68,-1.5314763709643884,-0.7375989431307791,
5,26,14,25,-1.5040773967762742,-0.5500463369192721,
16,44,24,87,-0.9734491457141037,-1.2584609896100056,
4,35,9,78,-1.9740810260220096,-2.0668627594729756,
4,15,20,32,-1.1631508098056809,-0.45198512374305727,
8,40,19,64,-1.5163474893680884,-1.1786549963416462,
14,28,10,47,-0.6592456288842639,-1.4733057381095205,
6,13,14,47,-0.6931471805599453,-1.1631508098056809,
3,28,7,49,-1.9810014688665833,-1.8325814637483102,
9,22,25,38,-0.832909122935104,-0.40546510810816444,
21,46,34,69,-0.7591051483517427,-0.6931471805599453,
13,25,12,40,-0.6190392084062235,-1.148622709242771,
8,35,22,57,-1.3862943611198906,-0.9249487946172696,
3,13,3,38,-1.252762968495368,-2.277267285009756,
3,14,14,29,-1.3217558399823195,-0.6931471805599453,
11,15,14,43,-0.2876820724517809,-1.0761394328160512,
5,30,14,58,-1.6422277352570913,-1.3694872428035094,
11,7,26,19,0.4054651081081644,0.30010459245033816,
5,35,20,48,-1.791759469228055,-0.8472978603872037,
10,20,9,42,-0.6466271649250525,-1.4586150226995167,
8,45,19,75,-1.6314168191528755,-1.3350010667323402,
7,22,16,40,-1.0560526742493137,-0.8803587226480918,
6,35,8,45,-1.6376087894007967,-1.6314168191528755,
2,8,5,18,-1.0986122886681098,-1.1526795099383855,
6,41,5,63,-1.791759469228055,-2.367123614131617,
12,31,25,61,-0.9007865453381898,-0.8690378470236094,
2,59,4,101,-2.995732273553991,-3.0155349008501706,
5,14,9,21,-0.916290731874155,-0.7884573603642702,
9,45,10,85,-1.5260563034950494,-2.056452023455137,
6,36,12,55,-1.6650077635889111,-1.4604023332736125,
4,27,9,40,-1.7227665977411035,-1.410986973710262,
7,24,5,50,-1.1394342831883648,-2.1400661634962708,
11,23,34,48,-0.6931471805599453,-0.3364722366212129,
8,19,16,50,-0.7985076962177716,-1.0986122886681098,
4,33,16,41,-1.916922612182061,-0.9044562742271522,
6,27,22,40,-1.3862943611198906,-0.578077850775158,
22,34,31,57,-0.419853845560264,-0.5947071077466928,
13,46,20,73,-1.2110902720948,-1.2595426554807467,
6,24,12,35,-1.2729656758128873,-1.0185695809945732,
12,23,13,63,-0.6131044728864089,-1.5198257537444133,
14,43,18,71,-1.0761394328160512,-1.3322271398496148,
9,30,16,49,-1.1314021114911006,-1.0788096613719298,
7,21,8,58,-1.0116009116784799,-1.8803128665695,
8,20,20,23,-0.8472978603872037,-0.13353139262452263,
16,27,25,68,-0.4989911661189879,-0.9760099665757773,
6,24,15,73,-1.2729656758128873,-1.5314763709643884,
12,33,8,58,-0.9614111671546247,-1.8803128665695,
6,20,9,44,-1.0986122886681098,-1.5040773967762742,
7,20,22,37,-0.9650808960435872,-0.5020919437972361,
10,28,9,63,-0.9694005571881036,-1.8562979903656263,
