I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
3,15,6,16,-1.3862943611198906,-0.8873031950009028,
11,9,16,6,0.1823215567939546,0.8873031950009027,
7,17,9,30,-0.8109302162163288,-1.1314021114911006,
7,18,7,29,-0.8649974374866046,-1.3217558399823195,
7,25,16,36,-1.1786549963416462,-0.7777045685880083,
3,20,8,50,-1.6582280766035324,-1.7346010553881064,
6,6,7,15,0.0,-0.6931471805599453,
5,8,12,9,-0.40546510810816444,0.26236426446749106,
11,10,16,18,0.0870113769896297,-0.11122563511022437,
4,23,3,29,-1.5686159179138452,-2.0149030205422647,
13,20,20,43,-0.40546510810816444,-0.7396671961948381,
2,14,13,16,-1.6094379124341003,-0.1941560144409575,
8,20,12,19,-0.8472978603872037,-0.4307829160924542,
6,22,17,21,-1.1895840668738362,-0.2006706954621511,
6,16,10,25,-0.8873031950009028,-0.8602012652231115,
1,10,0,33,-1.7047480922384253,-3.5263605246161616,
7,20,12,29,-0.9650808960435872,-0.8362480242006186,
7,4,15,12,0.47000362924573563,0.20763936477824455,
11,31,23,47,-0.9808292530117262,-0.6931471805599453,
3,24,7,27,-1.8325814637483102,-1.252762968495368,
9,34,24,48,-1.252762968495368,-0.6729444732424258,
6,11,8,20,-0.5389965007326869,-0.8472978603872037,
14,17,15,29,-0.1823215567939546,-0.6286086594223742,
12,5,18,10,0.7731898882334817,0.5465437063680699,
19,9,21,27,0.6931471805599453,-0.2411620568168881,
4,46,9,59,-2.2407096892759584,-1.791759469228055,
5,22,7,33,-1.3437347467010947,-1.4469189829363254,
5,3,8,10,0.4054651081081644,-0.2006706954621511,
8,21,7,43,-0.8938178760220964,-1.7047480922384253,
4,3,12,9,0.22314355131420976,0.26236426446749106,
8,21,12,29,-0.8938178760220964,-0.8362480242006186,
8,11,22,12,-0.2876820724517809,0.5705448584676129,
3,15,18,28,-1.3862943611198906,-0.4228568508200336,
6,20,9,38,-1.0986122886681098,-1.3609765531356008,
6,17,12,26,-0.9444616088408514,-0.7308875085427924,
9,16,7,28,-0.5306282510621704,-1.2878542883066382,
0,23,4,19,-3.1780538303479458,-1.3862943611198906,
9,10,23,20,-0.0953101798043249,0.13353139262452257,
10,16,21,34,-0.4353180712578455,-0.46430560813109784,
4,17,19,31,-1.2809338454620642,-0.4700036292457356,
6,15,8,29,-0.8266785731844679,-1.2039728043259361,
2,12,5,20,-1.466337068793427,-1.252762968495368,
3,15,10,25,-1.3862943611198906,-0.8602012652231115,
5,19,17,32,-1.2039728043259361,-0.6061358035703156,
3,14,7,30,-1.3217558399823195,-1.3545456628053103,
4,5,21,14,-0.1823215567939546,0.3829922522561057,
8,24,18,46,-1.0216512475319814,-0.9057086225436182,
0,23,7,62,-3.1780538303479458,-2.063693184711697,
3,7,10,11,-0.6931471805599453,-0.08701137698962981,
6,9,14,24,-0.35667494393873245,-0.5108256237659907,
4,19,9,23,-1.3862943611198906,-0.8754687373538999,
3,17,11,25,-1.5040773967762742,-0.7731898882334817,
6,25,11,45,-1.3121863889661687,-1.3437347467010947,
6,7,10,18,-0.13353139262452263,-0.5465437063680699,
13,6,10,27,0.6931471805599453,-0.9343092373768334,
17,22,20,61,-0.24512245803298496,-1.0826119473216687,
11,19,23,32,-0.5108256237659907,-0.3184537311185346,
5,9,5,19,-0.5108256237659907,-1.2039728043259361,
6,19,6,32,-1.0498221244986778,-1.550597412411167,
5,32,2,53,-1.7047480922384253,-2.890371757896165,
1,16,0,38,-2.1400661634962708,-3.6635616461296463,
