"","x"
"1",-1.28093384546206
"2",0.693147180559945
"3",0
"4",-0.362905493689368
"5",1.50407739677627
"6",1.20397280432594
"7",0.916290731874155
"8",0
"9",0
"10",1.28785428830664
"11",0
"12",-2.2512917986065
"13",0.262364264467491
"14",0
"15",2.36712361413162
"16",2.77258872223978
"17",1.09861228866811
"18",-0.0741079721537218
"19",1.79175946922805
"20",-0.22314355131421
"21",0.356674943938732
"22",0.587786664902119
"23",-0.287682072451781
"24",-0.8754687373539
"25",1.51258808644418
"26",0.693147180559945
"27",-0.167054084663166
"28",0
"29",0.916290731874155
"30",1.38629436111989
"31",-0.405465108108164
"32",0
"33",-0.510825623765991
"34",-0.485507815781701
"35",0.105360515657826
"36",0
"37",-0.385662480811985
"38",0.182321556793955
"39",-1.33500106673234
"40",0.606135803570315
"41",0.916290731874155
"42",0.693147180559945
"43",-3.19867311755068
"44",0.251314428280906
"45",-2.39789527279837
"46",0.405465108108164
"47",0.635988766719997
"48",-1.50407739677627
"49",0.0909717782057268
"50",-1.79175946922805
"51",0.955511445027436
"52",-1.31218638896617
"53",0.348306694268216
"54",0.470003629245736
"55",-3.40119738166216
"56",-1.38629436111989
"57",2.12823170584927
"58",0.693147180559945
"59",-2.07944154167984
"60",-2.19722457733622
"61",1.17865499634165
"62",-3.66356164612965
"63",-0.405465108108164
"64",-0.318453731118535
"65",0.606135803570315
"66",1.09861228866811
"67",-2.60268968544438
"68",-3.25809653802148
"69",0.693147180559945
"70",-0.693147180559945
"71",-0.510825623765991
"72",-0.287682072451781
"73",-0.693147180559945
"74",-1.25276296849537
"75",-0.693147180559945
"76",-1.20397280432594
"77",-1.68639895357023
"78",-0.287682072451781
"79",1.73460105538811
"80",-0.328504066972036
"81",-2.83321334405622
"82",-0.18805223150294
"83",-1.06471073699243
"84",-2.67414864942653
"85",1.55814461804655
"86",-0.22314355131421
"87",2.83321334405622
"88",2.2512917986065
"89",1.29276830310907
"90",0.367724780125317
"91",0
"92",0.693147180559945
"93",-0.276253376628158
"94",-0.287682072451781
"95",1.79175946922805
"96",2.83321334405622
"97",-1.6094379124341
"98",-1.94591014905531
"99",-0.693147180559945
"100",-0.287682072451781
"101",-0.693147180559945
"102",-0.980829253011726
"103",-0.451985123743057
"104",0.367724780125317
"105",1.09861228866811
"106",1.79175946922805
"107",-0.207639364778244
"108",-0.510825623765991
"109",-1.79175946922805
"110",-1.70474809223843
"111",-0.693147180559945
"112",0.693147180559945
"113",-0.59783700075562
"114",0.641853886172395
"115",1.94591014905531
"116",-1.89711998488588
"117",-0.980829253011726
"118",-0.916290731874155
"119",2.03688192726104
"120",-2.07944154167984
"121",3.3322045101752
"122",1.94591014905531
"123",0.826678573184468
"124",-0.280902385466402
"125",2.56494935746154
"126",-2.484906649788
"127",1.09861228866811
"128",2.52572864430826
"129",-0.510825623765991
"130",-1.18958406687384
"131",0.606135803570315
"132",-1.38629436111989
"133",-1.38629436111989
"134",1.89711998488588
"135",-0.0870113769896298
"136",3.8286413964891
"137",-0.0540672212702758
"138",0.916290731874155
"139",-2.83321334405622
"140",-0.641853886172395
"141",-3.17805383034795
"142",2.9704144655697
"143",-0.287682072451781
"144",3.13549421592915
"145",1.79175946922805
"146",1.55059741241117
"147",1.83258146374831
"148",1.92529086185258
"149",-0.955511445027436
"150",-2.80336038090653
"151",0.405465108108164
"152",1.75785791755237
"153",-2.07944154167984
"154",1.09861228866811
"155",-2.01490302054226
"156",1.79175946922805
"157",2.07944154167984
"158",2.42036812865043
"159",-1.6094379124341
"160",-3.04452243772342
"161",-1.79175946922805
"162",2.01490302054226
"163",1.22377543162212
"164",-0.693147180559945
"165",-0.510825623765991
"166",1.6094379124341
"167",1.89711998488588
"168",-3.13549421592915
"169",0.287682072451781
"170",-0.287682072451781
"171",0.969400557188103
"172",1.64865862558738
"173",1.01160091167848
"174",-1.79175946922805
"175",0
"176",-0.287682072451781
"177",0.367724780125317
"178",-1.79175946922805
"179",-0.45953232937844
"180",1.50407739677627
"181",-1.04982212449868
"182",0.693147180559945
"183",-0.747214401830221
"184",-1.6094379124341
"185",-0.780158557549575
"186",-0.146603474191875
"187",0.880358722648092
"188",-1.13943428318836
"189",2.94443897916644
"190",-2.30258509299405
"191",-2.19722457733622
"192",-0.405465108108164
"193",2.19722457733622
"194",-1.38629436111989
"195",2.30258509299405
"196",0.949080554697146
"197",0.538996500732687
"198",-3.04452243772342
"199",-1.21639532432449
"200",1.05605267424931
"201",2.01490302054226
"202",-0.22314355131421
"203",0
"204",-0.0953101798043249
"205",-1.09861228866811
"206",0.485507815781701
"207",-0.847297860387204
"208",0.693147180559945
"209",-0.405465108108164
"210",-0.802346472524937
"211",-2.484906649788
"212",0.961411167154625
"213",-1.09861228866811
"214",0.606135803570315
"215",3.29583686600433
"216",1.32175583998232
"217",-1.25276296849537
"218",-0.916290731874155
"219",-0.117783035656384
"220",0.182321556793955
"221",0.510825623765991
"222",0.693147180559945
"223",-1.17865499634165
"224",-0.916290731874155
"225",-0.287682072451781
"226",0.207639364778245
"227",1.94591014905531
"228",2.39789527279837
"229",-1.67397643357167
"230",-1.99243016469021
"231",0.510825623765991
"232",-1.50407739677627
"233",-0.628608659422374
"234",-1.7227665977411
"235",-0.693147180559945
"236",2.35137525716348
"237",0.693147180559945
"238",-0.805625163986636
"239",0.693147180559945
"240",-1.29928298413026
"241",0.693147180559945
"242",1.38629436111989
"243",-2.39789527279837
"244",0
"245",1.42711635564015
"246",-1.98100146886658
"247",-1.94591014905531
"248",0
"249",-0.78845736036427
"250",0
"251",3.09104245335832
"252",0.693147180559945
"253",-2.56494935746154
"254",-0.268263986594679
"255",1.29928298413026
"256",-2.30258509299405
"257",-0.693147180559945
"258",-0.553385238184787
"259",-0.22314355131421
"260",-2.39789527279837
"261",0
"262",0
"263",2.14006616349627
"264",-2.01490302054226
"265",3.8286413964891
"266",0.0540672212702758
"267",-0.916290731874155
"268",0
"269",-0.171850256926659
"270",1.70474809223843
"271",0.287682072451781
"272",1.38629436111989
"273",-2.99573227355399
"274",1.42711635564015
"275",0.213574100298059
"276",3.3322045101752
"277",-0.405465108108164
"278",-0.211309093667207
"279",-1.94591014905531
"280",0
"281",0
"282",1.09861228866811
"283",0.635988766719997
"284",-1.42711635564015
"285",1.96165850602345
"286",-3.09104245335832
"287",-1.94591014905531
"288",0.860201265223112
"289",-0.133531392624523
"290",2.6149597780362
"291",-0.8754687373539
"292",-0.127833371509885
"293",-0.336472236621213
"294",0
"295",-0.693147180559945
"296",0.318453731118535
"297",-3.17805383034795
"298",-0.980829253011726
"299",0.693147180559945
"300",-1.22377543162212
"301",-0.998528830111127
"302",-0.693147180559945
"303",-1.6094379124341
"304",0.747214401830221
"305",-0.693147180559945
"306",0.559615787935423
"307",-2.99573227355399
"308",1.09861228866811
"309",-1.6094379124341
"310",-0.575364144903562
"311",-2.33537491581704
"312",-3.46573590279973
"313",-1.38629436111989
"314",2.83321334405622
"315",0.287682072451781
"316",-2.07944154167984
"317",1.6094379124341
"318",-1.79175946922805
"319",1.16315080980568
"320",0.78845736036427
"321",-0.351397886837889
"322",-2.56494935746154
"323",1.38629436111989
"324",-1.01160091167848
"325",-0.693147180559945
"326",-0.955511445027436
"327",-0.382992252256106
"328",-2.77258872223978
"329",0.693147180559945
"330",-0.693147180559945
"331",2.83321334405622
"332",2.83321334405622
"333",1.09861228866811
"334",0.944461608840852
"335",0.117783035656383
"336",0.998528830111127
"337",3.09104245335832
"338",1.25276296849537
"339",1.05605267424931
"340",0.405465108108164
"341",1.09861228866811
"342",-1.20397280432594
"343",-0.510825623765991
"344",0.916290731874155
"345",0
"346",-0.171850256926659
"347",1.94591014905531
"348",-0.318453731118535
"349",2.19722457733622
"350",0.693147180559945
"351",-2.01490302054226
"352",1.94591014905531
"353",-2.77258872223978
"354",2.39789527279837
"355",-0.59783700075562
"356",-0.940983344464527
"357",-1.79175946922805
"358",-1.89711998488588
"359",0.125163142954006
"360",0.538996500732687
"361",-0.374693449441411
"362",-0.847297860387204
"363",-0.405465108108164
"364",2.70805020110221
"365",-0.305381649551182
"366",0.646627164925052
"367",1.90954250488444
"368",3.76120011569356
"369",-2.94443897916644
"370",-1.84582669049833
"371",2.19722457733622
"372",-0.287682072451781
"373",-0.143100843640673
"374",0
"375",-0.847297860387204
"376",-0.0487901641694321
"377",-3.04452243772342
"378",-1.09861228866811
"379",-2.01490302054226
"380",-0.470003629245736
"381",-2.19722457733622
"382",-1.70474809223843
"383",-3.04452243772342
"384",0
"385",1.49392502531226
"386",-0.810930216216329
"387",0.730887508542792
"388",2.07944154167984
"389",0.693147180559945
"390",2.36712361413162
"391",-0.693147180559945
"392",0
"393",0.579818495252942
"394",-0.405465108108164
"395",-0.559615787935423
"396",-0.887303195000903
"397",0
"398",-0.435318071257845
"399",1.6094379124341
"400",-0.969400557188104
"401",0.22314355131421
"402",0
"403",0.0870113769896297
"404",0.75377180237638
"405",2.89037175789616
"406",-1.09861228866811
"407",-0.133531392624523
"408",2.86220088092947
"409",-0.538996500732687
"410",0.916290731874155
"411",-1.38629436111989
"412",0.965080896043587
"413",0.262364264467491
"414",0.838329190404443
"415",0.154150679827258
"416",1.07044141170141
"417",-2.94443897916644
"418",1.6094379124341
"419",1.79175946922805
"420",1.38629436111989
"421",1.25276296849537
"422",0.916290731874155
"423",2.56494935746154
"424",-0.405465108108164
"425",-1.6094379124341
"426",-0.693147180559945
"427",-2.484906649788
"428",1.55814461804655
"429",2.91777073208428
"430",0
"431",3.2188758248682
"432",-2.19722457733622
"433",-0.405465108108164
"434",0
"435",0.762140052046897
"436",0.287682072451781
"437",0.693147180559945
"438",-1.56861591791385
"439",0
"440",-0.693147180559945
"441",1.09861228866811
"442",0.802346472524937
"443",-1.87180217690159
"444",-0.625705899764413
"445",0.356674943938732
"446",0.864997437486605
"447",-1.38629436111989
"448",0
"449",1.09861228866811
"450",-2.83321334405622
"451",-0.534082485930258
"452",-0.82098055206983
"453",2.19722457733622
"454",-0.65232518603969
"455",-2.89037175789616
"456",-0.693147180559945
"457",-0.810930216216329
"458",-0.693147180559945
"459",0
"460",0.773189888233482
"461",-1.29928298413026
"462",-2.35137525716348
"463",0
"464",1.50407739677627
"465",-2.39789527279837
"466",1.6094379124341
"467",2.89037175789616
"468",-1.46633706879343
"469",0.810930216216329
"470",-0.133531392624523
"471",-1.87180217690159
"472",2.63905732961526
"473",0
"474",-1.29928298413026
"475",1.09861228866811
"476",0.773189888233482
"477",-0.441832752279039
"478",2.56494935746154
"479",-2.2512917986065
"480",-0.693147180559945
"481",0.510825623765991
"482",0
"483",0
"484",1.87180217690159
"485",-0.510825623765991
"486",-3.52636052461616
"487",0.510825623765991
"488",-0.641853886172395
"489",0.693147180559945
"490",-0.869037847023609
"491",-3.52636052461616
"492",-0.693147180559945
"493",-1.09861228866811
"494",1.50407739677627
"495",-1.16315080980568
"496",3.29583686600433
"497",-0.693147180559945
"498",-0.693147180559945
"499",1.54044504094715
"500",-1.20397280432594
