I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
1,10,2,24,-1.7047480922384253,-2.120263536200091,
1,0,1,0,0.6931471805599453,0.6931471805599453,
0,4,0,7,-1.6094379124341003,-2.0794415416798357,
0,8,0,10,-2.1972245773362196,-2.3978952727983707,
4,1,3,3,0.9162907318741551,0.0,
0,13,0,23,-2.639057329615259,-3.1780538303479458,
1,0,2,0,0.6931471805599453,1.0986122886681098,
0,0,1,0,0.0,0.6931471805599453,
1,0,1,0,0.6931471805599453,0.6931471805599453,
0,6,0,3,-1.9459101490553135,-1.3862943611198906,
0,0,0,2,0.0,-1.0986122886681098,
0,1,1,1,-0.6931471805599453,0.0,
0,2,0,2,-1.0986122886681098,-1.0986122886681098,
0,18,0,15,-2.9444389791664407,-2.772588722239781,
0,0,0,0,0.0,0.0,
0,0,0,1,0.0,-0.6931471805599453,
0,2,0,5,-1.0986122886681098,-1.791759469228055,
0,0,0,0,0.0,0.0,
0,7,0,4,-2.0794415416798357,-1.6094379124341003,
0,10,0,9,-2.3978952727983707,-2.3025850929940455,
1,0,3,0,0.6931471805599453,1.3862943611198906,
1,5,2,5,-1.0986122886681098,-0.6931471805599453,
0,6,0,10,-1.9459101490553135,-2.3978952727983707,
1,2,1,11,-0.40546510810816444,-1.791759469228055,
0,2,1,2,-1.0986122886681098,-0.40546510810816444,
0,0,1,0,0.0,0.6931471805599453,
2,0,1,3,1.0986122886681098,-0.6931471805599453,
0,0,1,3,0.0,-0.6931471805599453,
1,2,4,8,-0.40546510810816444,-0.587786664902119,
0,9,0,17,-2.3025850929940455,-2.890371757896165,
0,0,1,4,0.0,-0.916290731874155,
0,0,0,3,0.0,-1.3862943611198906,
0,1,0,0,-0.6931471805599453,0.0,
3,5,3,14,-0.40546510810816444,-1.3217558399823195,
0,0,1,0,0.0,0.6931471805599453,
0,0,1,1,0.0,0.0,
0,0,0,6,0.0,-1.9459101490553135,
0,0,0,0,0.0,0.0,
0,6,2,5,-1.9459101490553135,-0.6931471805599453,
0,0,2,1,0.0,0.4054651081081644,
4,3,1,9,0.22314355131420976,-1.6094379124341003,
3,1,5,1,0.6931471805599453,1.0986122886681098,
1,0,4,1,0.6931471805599453,0.9162907318741551,
0,1,3,1,-0.6931471805599453,0.6931471805599453,
1,2,1,4,-0.40546510810816444,-0.916290731874155,
0,2,0,2,-1.0986122886681098,-1.0986122886681098,
0,1,1,2,-0.6931471805599453,-0.40546510810816444,
4,1,1,6,0.9162907318741551,-1.252762968495368,
0,0,1,1,0.0,0.0,
0,10,2,12,-2.3978952727983707,-1.466337068793427,
0,0,2,1,0.0,0.4054651081081644,
0,8,0,5,-2.1972245773362196,-1.791759469228055,
0,14,1,9,-2.70805020110221,-1.6094379124341003,
1,0,2,1,0.6931471805599453,0.4054651081081644,
0,4,1,11,-1.6094379124341003,-1.791759469228055,
0,0,1,1,0.0,0.0,
0,11,3,7,-2.4849066497880004,-0.6931471805599453,
0,2,0,5,-1.0986122886681098,-1.791759469228055,
0,3,3,3,-1.3862943611198906,0.0,
0,5,0,10,-1.791759469228055,-2.3978952727983707,
1,1,0,2,0.0,-1.0986122886681098,
0,4,0,0,-1.6094379124341003,0.0,
3,3,1,6,0.0,-1.252762968495368,
1,2,0,2,-0.40546510810816444,-1.0986122886681098,
0,4,2,3,-1.6094379124341003,-0.2876820724517809,
1,0,1,0,0.6931471805599453,0.6931471805599453,
0,3,0,3,-1.3862943611198906,-1.3862943611198906,
0,3,1,7,-1.3862943611198906,-1.3862943611198906,
1,5,0,17,-1.0986122886681098,-2.890371757896165,
1,11,0,13,-1.791759469228055,-2.639057329615259,
0,3,0,4,-1.3862943611198906,-1.6094379124341003,
1,0,0,0,0.6931471805599453,0.0,
1,13,0,13,-1.9459101490553135,-2.639057329615259,
0,12,5,17,-2.5649493574615367,-1.0986122886681098,
0,6,0,3,-1.9459101490553135,-1.3862943611198906,
0,2,5,0,-1.0986122886681098,1.791759469228055,
0,2,2,5,-1.0986122886681098,-0.6931471805599453,
0,2,0,5,-1.0986122886681098,-1.791759469228055,
0,3,0,6,-1.3862943611198906,-1.9459101490553135,
0,7,0,12,-2.0794415416798357,-2.5649493574615367,
2,4,3,2,-0.5108256237659907,0.28768207245178085,
0,1,2,0,-0.6931471805599453,1.0986122886681098,
0,1,0,2,-0.6931471805599453,-1.0986122886681098,
1,4,1,7,-0.916290731874155,-1.3862943611198906,
3,0,4,1,1.3862943611198906,0.9162907318741551,
3,2,2,6,0.28768207245178085,-0.8472978603872037,
1,12,2,23,-1.8718021769015913,-2.0794415416798357,
0,4,2,4,-1.6094379124341003,-0.5108256237659907,
0,3,0,7,-1.3862943611198906,-2.0794415416798357,
0,3,0,4,-1.3862943611198906,-1.6094379124341003,
0,5,3,9,-1.791759469228055,-0.916290731874155,
0,2,1,7,-1.0986122886681098,-1.3862943611198906,
2,3,0,7,-0.2876820724517809,-2.0794415416798357,
2,5,2,2,-0.6931471805599453,0.0,
2,7,3,10,-0.9808292530117262,-1.0116009116784799,
1,3,5,0,-0.6931471805599453,1.791759469228055,
0,5,0,6,-1.791759469228055,-1.9459101490553135,
