I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
20,54,29,127,-0.9628107475090478,-1.4508328822574619,
9,108,27,213,-2.388762789235098,-2.033771504846648,
12,72,35,158,-1.7255100836868544,-1.4853852637641216,
9,150,16,270,-2.7146947438208784,-2.768905476823485,
13,84,5,189,-1.8035939268750578,-3.455264602932431,
4,98,11,163,-2.9856819377004897,-2.6149597780361984,
4,21,1,46,-1.4816045409242156,-3.1570004211501135,
6,100,16,208,-2.6692103677859462,-2.509120907908595,
3,58,8,112,-2.691243082785829,-2.5301632413761213,
22,97,52,156,-1.4494732627414222,-1.0859538917961862,
8,120,35,199,-2.5985659682605218,-1.7147984280919266,
1,150,8,243,-4.324132656254979,-3.2999436479569826,
33,14,56,18,0.8183103235139513,1.0986122886681098,
17,52,36,66,-1.0799201556559572,-0.5937747067467416,
5,31,20,60,-1.6739764335716716,-1.0663514264498883,
11,119,35,221,-2.3025850929940455,-1.8191584434161694,
18,123,40,198,-1.8758425864385964,-1.5797327580201845,
9,127,11,217,-2.5494451709255714,-2.8995884130010885,
2,61,13,139,-3.028522096376982,-2.3025850929940455,
4,157,6,264,-3.4531571205928664,-3.633819676930909,
2,88,3,182,-3.39002408106403,-3.82319179172153,
10,69,14,122,-1.8505999692509885,-2.1041341542702074,
9,94,24,135,-2.2512917986064953,-1.6937790608678511,
18,59,22,81,-1.1499055830556604,-1.2712250313351032,
25,150,42,273,-1.7591832987934424,-1.8519279906945079,
1,104,1,216,-3.960813169597578,-4.686750172980514,
20,139,30,309,-1.8971199848858813,-2.3025850929940455,
7,243,11,491,-3.417726683613366,-3.713572066704308,
26,108,31,184,-1.3955110162248145,-1.7546199222785983,
14,175,24,387,-2.4624337939359418,-2.7421295147550726,
35,41,91,97,-0.15415067982725836,-0.06317890162153156,
20,33,31,75,-0.4818380868927383,-0.8649974374866046,
35,50,76,82,-0.3483066942682157,-0.07503518594291408,
28,141,34,186,-1.5885312276147867,-1.6757605553651729,
5,22,14,79,-1.3437347467010947,-1.6739764335716716,
15,81,27,145,-1.6341305250244718,-1.6514021115331325,
16,131,24,281,-2.049588578530155,-2.423031246069913,
22,122,35,247,-1.6766901394432678,-1.929909807708872,
14,53,44,52,-1.2809338454620642,-0.16362942378180204,
17,155,29,221,-2.159484249353372,-2.001480000210124,
13,96,33,152,-1.9356536488881242,-1.5040773967762742,
37,133,63,254,-1.2602536402245257,-1.3823804617987543,
11,52,25,109,-1.4853852637641216,-1.4423838277709342,
13,86,28,90,-1.826850789039325,-1.143563676530376,
8,126,13,166,-2.646962509122372,-2.4789364828014966,
9,78,12,131,-2.0668627594729756,-2.3178525651248343,
8,103,12,148,-2.4471663218051534,-2.4389969484839225,
10,160,18,262,-2.6835090921860925,-2.627715053011324,
11,86,23,98,-1.9810014688665833,-1.4170660197866443,
9,95,24,154,-2.2617630984737906,-1.824549292051046,
19,95,34,132,-1.5686159179138452,-1.3350010667323402,
11,81,10,171,-1.9218125974762528,-2.7495992040150825,
11,54,28,100,-1.5224265354444706,-1.2478246868547855,
4,33,17,60,-1.916922612182061,-1.2205021062771466,
23,99,33,176,-1.4271163556401458,-1.6497892079576677,
27,98,56,200,-1.262915339959386,-1.2602536402245257,
32,159,61,229,-1.5786662537673468,-1.310944923878104,
9,60,17,123,-1.8082887711792657,-1.929909807708872,
15,126,38,192,-2.07159836421881,-1.599128542775239,
18,130,43,210,-1.9307583440347111,-1.5676684995578054,
7,108,13,200,-2.6119063405493077,-2.6642475784438173,
16,79,31,175,-1.5488132906176655,-1.7047480922384253,
19,31,36,57,-0.4700036292457356,-0.4495250979021948,
14,82,26,127,-1.7107904066943878,-1.556193397915288,
13,99,26,203,-1.9661128563728327,-2.0222831278398874,
13,74,22,124,-1.6784307839210517,-1.6928195213731514,
5,63,7,103,-2.367123614131617,-2.5649493574615367,
17,80,24,139,-1.5040773967762742,-1.7227665977411035,
6,100,16,161,-2.6692103677859462,-2.254382991176168,
6,67,22,139,-2.2735975561207935,-1.8061482066801546,
14,93,23,194,-1.8352445811677938,-2.094945728215801,
10,97,22,164,-2.187072205872201,-1.9704512579714308,
22,41,40,68,-0.6021754023542185,-0.5205344378929516,
11,42,20,75,-1.276293465905562,-1.286210902562908,
21,36,55,38,-0.5198754592859085,0.3617900446055028,
26,16,66,20,0.46262352194811296,1.1601701816675432,
34,95,39,131,-1.0090001299784226,-1.1939224684724346,
20,150,36,248,-1.9727573990915015,-1.9065349838204833,
0,136,1,255,-4.919980925828125,-4.852030263919617,
23,59,48,130,-0.916290731874155,-0.9833770250905249,
9,80,21,110,-2.0918640616783932,-1.6184877479540183,
3,89,6,172,-3.1135153092103742,-3.207381445442466,
15,127,22,223,-2.0794415416798357,-2.2761518359258903,
16,64,30,132,-1.341173925839421,-1.4563619237366077,
9,129,36,203,-2.5649493574615367,-1.707202081199992,
10,27,8,78,-0.9343092373768334,-2.172223275130802,
