"","x"
"174",-2.56494935746154
"175",-2.83321334405622
"176",-2.56494935746154
"177",-3.11351530921037
"178",-2.19722457733622
"179",-3.04452243772342
"180",-3.52636052461616
"181",-1.38629436111989
"182",-2.39789527279837
"183",-3.49650756146648
"184",-1.09861228866811
"185",-0.693147180559945
"186",0.693147180559945
"187",-1.6094379124341
"188",-1.09861228866811
"189",-2.89037175789616
"190",-3.17805383034795
"191",-2.39789527279837
"192",-1.09861228866811
"193",-2.70805020110221
"194",-1.38629436111989
"195",-0.405465108108164
"196",-0.287682072451781
"197",-1.20397280432594
"198",-0.693147180559945
"199",-2.484906649788
"200",-0.693147180559945
"201",-1.79175946922805
"202",-3.04452243772342
"203",-1.09861228866811
"204",-1.38629436111989
"205",-1.38629436111989
"206",-0.810930216216329
"207",0
"208",0
"209",-1.38629436111989
"210",-2.63905732961526
"211",0
"212",-1.46633706879343
"213",-2.63905732961526
"214",-0.693147180559945
"215",-1.94591014905531
"216",-2.99573227355399
"217",0
"218",-0.693147180559945
"219",0
"220",0.693147180559945
"221",0
"222",0
"223",-2.30258509299405
"224",-0.693147180559945
"225",-0.693147180559945
"226",-1.38629436111989
"227",-3.13549421592915
"228",-1.94591014905531
"229",1.09861228866811
"230",-1.38629436111989
"231",-3.71357206670431
"232",0
"233",-1.6094379124341
"234",-1.09861228866811
"235",-2.63905732961526
"236",-2.63905732961526
"237",-2.484906649788
"238",-2.86220088092947
"239",0
"240",0
"241",-2.83321334405622
"242",-0.693147180559945
"243",-1.50407739677627
"244",-1.09861228866811
"245",-3.3322045101752
"246",-2.30258509299405
"247",-0.693147180559945
"248",-3.17805383034795
"249",-0.693147180559945
"250",-3.66356164612965
"251",-1.09861228866811
"252",0
"253",-1.09861228866811
"254",-2.07944154167984
"255",0
"256",-1.38629436111989
"257",-2.07944154167984
"258",-0.693147180559945
"259",0
"260",-2.12026353620009
"261",-2.70805020110221
"262",-0.693147180559945
"263",0
"264",-2.39789527279837
"265",0
"266",-0.693147180559945
"267",-2.89037175789616
"268",-0.405465108108164
"269",-3.3322045101752
"270",-1.6094379124341
"271",-2.56494935746154
"272",0.693147180559945
"273",0.693147180559945
"274",-2.70805020110221
"275",-0.693147180559945
"276",0
"277",0
"278",-2.19722457733622
"279",-2.19722457733622
"280",0
"281",-2.77258872223978
"282",-3.13549421592915
"283",-0.847297860387204
"284",-3.04452243772342
"285",-0.405465108108164
"286",-2.39789527279837
"287",0
"288",-3.17805383034795
"289",-1.6094379124341
"290",-3.36729582998647
"291",0
"292",-2.83321334405622
"293",-1.25276296849537
"294",-1.50407739677627
"295",-1.38629436111989
"296",-3.89182029811063
"297",-1.09861228866811
"298",-3.73766961828337
"299",-3.04452243772342
"300",-1.09861228866811
"301",-2.39789527279837
"302",0
"303",-2.19722457733622
"304",0
"305",-2.70805020110221
"306",-1.79175946922805
"307",-0.693147180559945
"308",0
"309",0
"310",-1.38629436111989
"311",0
"312",-0.847297860387204
"313",-2.30258509299405
"314",-1.09861228866811
"315",0
"316",-1.38629436111989
"317",-2.07944154167984
"318",-0.693147180559945
"319",-1.94591014905531
"320",-4.11087386417331
"321",0.693147180559945
"322",-1.09861228866811
"323",-2.484906649788
"324",-2.30258509299405
"325",-2.4423470353692
"326",-1.38629436111989
"327",-3.49650756146648
"328",-0.693147180559945
"329",-3.13549421592915
"330",-0.405465108108164
"331",-1.55814461804655
"332",-2.77258872223978
"333",-2.19722457733622
"334",0
"335",0
"336",-2.39789527279837
"337",-1.79175946922805
"338",0.693147180559945
"339",-0.405465108108164
"340",-2.70805020110221
"341",-2.67414864942653
"342",-1.94591014905531
"343",0
"344",-1.6094379124341
"345",-3.52636052461616
"346",-1.09861228866811
"347",-2.89037175789616
"348",1.38629436111989
"349",-2.30258509299405
"350",-1.38629436111989
"351",-1.94591014905531
"352",-0.693147180559945
"353",-0.847297860387204
"354",0
"355",-0.287682072451781
"356",0
"357",0
"358",1.09861228866811
"359",-2.484906649788
"360",-0.619039208406224
"361",-3.66356164612965
"362",0.693147180559945
"363",-1.38629436111989
"364",-2.30258509299405
"365",-1.25276296849537
"366",-1.38629436111989
"367",0
"368",-3.29583686600433
"369",-1.09861228866811
"370",-1.79175946922805
"371",-2.39789527279837
"372",-1.38629436111989
"373",-2.56494935746154
"374",-1.70474809223843
"375",0.693147180559945
"376",-0.22314355131421
"377",-1.09861228866811
"378",-1.09861228866811
"379",-1.79175946922805
"380",-3.2188758248682
"381",-1.6094379124341
"382",-2.39789527279837
"383",-1.38629436111989
"384",-1.79175946922805
"385",-1.09861228866811
"386",-1.6094379124341
"387",-2.94443897916644
"388",-3.73766961828337
"389",-2.30258509299405
"390",-2.19722457733622
"391",-1.94591014905531
"392",-2.30258509299405
"393",0
"394",-3.61091791264422
"395",-2.77258872223978
"396",-0.693147180559945
"397",-0.693147180559945
"398",0.405465108108164
"399",-2.56494935746154
"400",-3.8286413964891
"401",-2.94443897916644
"402",-3.40119738166216
"403",0
"404",-2.484906649788
"405",-0.693147180559945
"406",-0.693147180559945
"407",-2.56494935746154
"408",-2.77258872223978
"409",-2.19722457733622
"410",-1.79175946922805
"411",-2.484906649788
"412",-2.484906649788
"413",-1.38629436111989
"414",-1.09861228866811
"415",-0.693147180559945
"416",-2.39789527279837
"417",-2.89037175789616
"418",-3.91202300542815
"419",0.336472236621213
"420",-2.39789527279837
"421",-0.693147180559945
"422",-3.2188758248682
"423",-3.17805383034795
"424",0.405465108108164
"425",0
"426",-3.29583686600433
"427",-1.54044504094715
"428",-1.09861228866811
"429",-2.70805020110221
"430",-3.97029191355212
"431",-3.71357206670431
"432",-2.01490302054226
"433",-2.77258872223978
"434",-3.43398720448515
"435",-2.83321334405622
"436",-3.97029191355212
"437",-2.70805020110221
"438",-1.94591014905531
"439",-2.484906649788
"440",-3.09104245335832
"441",-1.44691898293633
"442",-3.55534806148941
"443",-2.42774823594805
"444",-1.6094379124341
"445",-2.94443897916644
"446",-1.6094379124341
"447",-3.46573590279973
"448",-2.07944154167984
"449",-2.07944154167984
"450",-1.09861228866811
"451",-2.63905732961526
"452",0
"453",-3.63758615972639
"454",-0.405465108108164
"455",-0.693147180559945
"456",-3.36729582998647
"457",0
"458",-1.6094379124341
"459",-1.84582669049833
"460",-2.56494935746154
"461",-2.99573227355399
"462",-1.38629436111989
"463",-1.38629436111989
"464",-2.77258872223978
"465",-0.693147180559945
"466",-2.484906649788
"467",-2.07944154167984
"468",0
"469",-1.6094379124341
"470",-2.70805020110221
"471",-2.39789527279837
"472",-3.13549421592915
"473",-0.693147180559945
"474",-2.91777073208428
"475",-2.07944154167984
"476",-2.99573227355399
"477",-1.6094379124341
"478",-2.99573227355399
"479",-1.38629436111989
"480",-3.2188758248682
"481",-1.38629436111989
"482",-1.38629436111989
"483",-1.09861228866811
"484",-2.67414864942653
"485",-0.693147180559945
"486",0
"487",-1.38629436111989
"488",-3.13549421592915
"489",-2.56494935746154
"490",0
"491",-0.693147180559945
"492",0
"493",-3.29583686600433
"494",-2.19722457733622
"495",-3.09104245335832
"496",-3.17805383034795
"497",-1.38629436111989
"498",-2.39789527279837
"499",-2.484906649788
"500",-1.6094379124341
