I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
3,9,5,12,-0.916290731874155,-0.7731898882334817,
5,3,10,1,0.4054651081081644,1.7047480922384253,
0,16,5,25,-2.833213344056216,-1.466337068793427,
10,4,11,4,0.7884573603642703,0.8754687373538999,
9,8,14,6,0.10536051565782635,0.7621400520468967,
7,3,6,10,0.6931471805599453,-0.45198512374305727,
0,7,0,15,-2.0794415416798357,-2.772588722239781,
2,19,15,26,-1.8971199848858813,-0.5232481437645479,
5,12,10,24,-0.7731898882334817,-0.8209805520698302,
11,2,6,3,1.3862943611198906,0.5596157879354227,
9,3,21,7,0.9162907318741551,1.0116009116784799,
14,0,22,0,2.70805020110221,3.1354942159291497,
7,3,8,11,0.6931471805599453,-0.2876820724517809,
4,5,4,13,-0.1823215567939546,-1.0296194171811581,
5,8,14,11,-0.40546510810816444,0.22314355131420976,
1,7,0,14,-1.3862943611198906,-2.70805020110221,
12,18,19,32,-0.3794896217049037,-0.5007752879124893,
13,10,21,20,0.24116205681688804,0.04652001563489291,
1,3,0,2,-0.6931471805599453,-1.0986122886681098,
9,2,20,8,1.2039728043259361,0.8472978603872037,
8,1,14,6,1.5040773967762742,0.7621400520468967,
4,11,5,14,-0.8754687373538999,-0.916290731874155,
4,2,21,10,0.5108256237659907,0.6931471805599453,
4,23,4,15,-1.5686159179138452,-1.1631508098056809,
4,8,4,15,-0.587786664902119,-1.1631508098056809,
0,8,2,7,-2.1972245773362196,-0.9808292530117262,
10,3,25,8,1.0116009116784799,1.0608719606852626,
15,7,23,14,0.6931471805599453,0.47000362924573563,
6,5,7,27,0.15415067982725836,-1.252762968495368,
1,10,2,18,-1.7047480922384253,-1.845826690498331,
6,9,10,14,-0.35667494393873245,-0.3101549283038396,
5,6,15,18,-0.15415067982725836,-0.17185025692665928,
2,12,0,19,-1.466337068793427,-2.995732273553991,
7,5,19,5,0.28768207245178085,1.2039728043259361,
0,5,3,11,-1.791759469228055,-1.0986122886681098,
4,7,5,13,-0.4700036292457356,-0.8472978603872037,
7,5,9,12,0.28768207245178085,-0.262364264467491,
5,1,6,0,1.0986122886681098,1.9459101490553132,
5,5,23,6,0.0,1.2321436812926323,
4,20,15,28,-1.4350845252893227,-0.5947071077466928,
0,8,7,23,-2.1972245773362196,-1.0986122886681098,
5,9,4,19,-0.5108256237659907,-1.3862943611198906,
11,4,12,8,0.8754687373538999,0.36772478012531734,
1,3,3,18,-0.6931471805599453,-1.55814461804655,
7,7,16,17,0.0,-0.05715841383994864,
10,2,13,5,1.2992829841302609,0.8472978603872037,
5,3,3,7,0.4054651081081644,-0.6931471805599453,
10,16,22,21,-0.4353180712578455,0.044451762570833796,
7,7,18,6,0.0,0.9985288301111273,
7,1,5,1,1.3862943611198906,1.0986122886681098,
6,9,4,13,-0.35667494393873245,-1.0296194171811581,
9,2,25,7,1.2039728043259361,1.1786549963416462,
3,9,7,6,-0.916290731874155,0.13353139262452257,
6,6,7,14,0.0,-0.6286086594223742,
16,7,29,14,0.7537718023763802,0.6931471805599453,
2,5,13,8,-0.6931471805599453,0.44183275227903923,
11,20,13,12,-0.5596157879354228,0.07410797215372183,
8,3,10,11,0.8109302162163288,-0.08701137698962981,
2,4,1,14,-0.5108256237659907,-2.0149030205422647,
0,2,3,4,-1.0986122886681098,-0.2231435513142097,
3,2,5,1,0.28768207245178085,1.0986122886681098,
0,1,2,9,-0.6931471805599453,-1.2039728043259361,
11,2,11,4,1.3862943611198906,0.8754687373538999,
7,8,26,24,-0.11778303565638351,0.0769610411361284,
6,1,30,2,1.252762968495368,2.3353749158170367,
7,20,8,27,-0.9650808960435872,-1.1349799328389845,
5,1,11,1,1.0986122886681098,1.791759469228055,
4,1,7,2,0.9162907318741551,0.9808292530117262,
0,9,1,12,-2.3025850929940455,-1.8718021769015913,
23,9,43,31,0.8754687373538999,0.3184537311185346,
3,9,5,18,-0.916290731874155,-1.1526795099383855,
0,5,0,8,-1.791759469228055,-2.1972245773362196,
6,9,8,22,-0.35667494393873245,-0.9382696385929302,
5,9,19,13,-0.5108256237659907,0.3566749439387324,
10,6,7,11,0.4519851237430572,-0.40546510810816444,
8,9,20,11,-0.10536051565782628,0.5596157879354227,
13,7,14,8,0.5596157879354227,0.5108256237659907,
4,9,8,16,-0.6931471805599453,-0.6359887667199967,
1,4,1,2,-0.916290731874155,-0.40546510810816444,
2,0,2,4,1.0986122886681098,-0.5108256237659907,
5,11,12,26,-0.6931471805599453,-0.7308875085427924,
5,19,10,24,-1.2039728043259361,-0.8209805520698302,
10,11,10,26,-0.08701137698962981,-0.8979415932059586,
8,2,11,7,1.0986122886681098,0.4054651081081644,
8,6,6,5,0.25131442828090617,0.15415067982725836,
2,7,5,9,-0.9808292530117262,-0.5108256237659907,
