I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
0,5,0,1,-1.791759469228055,-0.6931471805599453,
0,3,0,6,-1.3862943611198906,-1.9459101490553135,
0,0,0,3,0.0,-1.3862943611198906,
0,2,1,5,-1.0986122886681098,-1.0986122886681098,
0,28,0,26,-3.367295829986474,-3.295836866004329,
0,0,1,2,0.0,-0.40546510810816444,
0,6,0,6,-1.9459101490553135,-1.9459101490553135,
0,2,0,0,-1.0986122886681098,0.0,
0,7,0,17,-2.0794415416798357,-2.890371757896165,
0,14,0,12,-2.70805020110221,-2.5649493574615367,
0,11,0,22,-2.4849066497880004,-3.1354942159291497,
0,13,0,20,-2.639057329615259,-3.044522437723423,
0,0,0,0,0.0,0.0,
1,1,0,0,0.0,0.0,
0,0,1,3,0.0,-0.6931471805599453,
0,2,0,6,-1.0986122886681098,-1.9459101490553135,
0,4,1,9,-1.6094379124341003,-1.6094379124341003,
0,4,0,6,-1.6094379124341003,-1.9459101490553135,
0,6,0,13,-1.9459101490553135,-2.639057329615259,
0,0,0,1,0.0,-0.6931471805599453,
0,1,1,1,-0.6931471805599453,0.0,
0,1,1,3,-0.6931471805599453,-0.6931471805599453,
0,2,0,0,-1.0986122886681098,0.0,
0,19,0,9,-2.995732273553991,-2.3025850929940455,
0,0,1,0,0.0,0.6931471805599453,
1,5,0,11,-1.0986122886681098,-2.4849066497880004,
4,17,3,29,-1.2809338454620642,-2.0149030205422647,
0,6,1,4,-1.9459101490553135,-0.916290731874155,
0,0,0,0,0.0,0.0,
0,2,0,5,-1.0986122886681098,-1.791759469228055,
0,0,1,2,0.0,-0.40546510810816444,
0,0,0,1,0.0,-0.6931471805599453,
0,15,0,22,-2.772588722239781,-3.1354942159291497,
0,11,0,33,-2.4849066497880004,-3.5263605246161616,
1,7,2,13,-1.3862943611198906,-1.540445040947149,
0,5,0,18,-1.791759469228055,-2.9444389791664407,
1,12,0,14,-1.8718021769015913,-2.70805020110221,
0,7,0,17,-2.0794415416798357,-2.890371757896165,
0,11,0,14,-2.4849066497880004,-2.70805020110221,
0,0,0,2,0.0,-1.0986122886681098,
1,2,1,1,-0.40546510810816444,0.0,
0,10,0,3,-2.3978952727983707,-1.3862943611198906,
0,11,0,21,-2.4849066497880004,-3.0910424533583156,
0,2,0,1,-1.0986122886681098,-0.6931471805599453,
0,4,0,2,-1.6094379124341003,-1.0986122886681098,
0,7,1,13,-2.0794415416798357,-1.9459101490553135,
0,2,1,4,-1.0986122886681098,-0.916290731874155,
0,12,1,10,-2.5649493574615367,-1.7047480922384253,
0,1,0,0,-0.6931471805599453,0.0,
0,12,0,6,-2.5649493574615367,-1.9459101490553135,
0,4,1,2,-1.6094379124341003,-0.40546510810816444,
0,1,1,0,-0.6931471805599453,0.6931471805599453,
1,1,1,0,0.0,0.6931471805599453,
0,0,0,0,0.0,0.0,
0,1,0,0,-0.6931471805599453,0.0,
0,5,0,8,-1.791759469228055,-2.1972245773362196,
4,5,1,20,-0.1823215567939546,-2.3513752571634776,
0,17,0,30,-2.890371757896165,-3.4339872044851463,
0,0,0,0,0.0,0.0,
0,2,0,11,-1.0986122886681098,-2.4849066497880004,
0,12,0,30,-2.5649493574615367,-3.4339872044851463,
0,6,0,15,-1.9459101490553135,-2.772588722239781,
0,16,1,26,-2.833213344056216,-2.6026896854443837,
1,0,0,5,0.6931471805599453,-1.791759469228055,
0,15,0,28,-2.772588722239781,-3.367295829986474,
0,11,1,17,-2.4849066497880004,-2.1972245773362196,
0,29,0,56,-3.4011973816621555,-4.04305126783455,
0,10,0,32,-2.3978952727983707,-3.4965075614664802,
0,4,0,14,-1.6094379124341003,-2.70805020110221,
0,1,3,3,-0.6931471805599453,0.0,
0,1,0,1,-0.6931471805599453,-0.6931471805599453,
0,6,0,10,-1.9459101490553135,-2.3978952727983707,
0,1,0,1,-0.6931471805599453,-0.6931471805599453,
0,1,1,0,-0.6931471805599453,0.6931471805599453,
0,4,0,5,-1.6094379124341003,-1.791759469228055,
0,1,1,1,-0.6931471805599453,0.0,
0,4,0,4,-1.6094379124341003,-1.6094379124341003,
0,4,1,3,-1.6094379124341003,-0.6931471805599453,
0,2,0,2,-1.0986122886681098,-1.0986122886681098,
0,0,1,2,0.0,-0.40546510810816444,
0,1,0,1,-0.6931471805599453,-0.6931471805599453,
0,0,0,2,0.0,-1.0986122886681098,
0,6,0,11,-1.9459101490553135,-2.4849066497880004,
0,0,3,4,0.0,-0.2231435513142097,
1,5,0,2,-1.0986122886681098,-1.0986122886681098,
0,10,0,21,-2.3978952727983707,-3.0910424533583156,
0,0,0,0,0.0,0.0,
0,5,0,5,-1.791759469228055,-1.791759469228055,
0,2,0,5,-1.0986122886681098,-1.791759469228055,
0,12,0,15,-2.5649493574615367,-2.772588722239781,
0,1,0,4,-0.6931471805599453,-1.6094379124341003,
0,9,0,24,-2.3025850929940455,-3.2188758248682006,
0,0,0,0,0.0,0.0,
0,1,1,1,-0.6931471805599453,0.0,
0,6,1,21,-1.9459101490553135,-2.3978952727983707,
2,7,0,5,-0.9808292530117262,-1.791759469228055,
0,2,0,3,-1.0986122886681098,-1.3862943611198906,
0,0,1,0,0.0,0.6931471805599453,
0,4,0,11,-1.6094379124341003,-2.4849066497880004,
0,0,0,0,0.0,0.0,
0,4,0,4,-1.6094379124341003,-1.6094379124341003,
0,0,1,2,0.0,-0.40546510810816444,
1,12,2,15,-1.8718021769015913,-1.6739764335716716,
0,0,0,1,0.0,-0.6931471805599453,
0,2,0,4,-1.0986122886681098,-1.6094379124341003,
0,1,0,1,-0.6931471805599453,-0.6931471805599453,
