I_t,I_c,R_t,R_c,log_ratios_infect,log_ratios_recover,
0,5,4,17,-1.791759469228055,-1.2809338454620642,
3,20,7,17,-1.6582280766035324,-0.8109302162163288,
1,15,0,21,-2.0794415416798357,-3.0910424533583156,
1,8,1,12,-1.5040773967762742,-1.8718021769015913,
1,17,1,23,-2.1972245773362196,-2.4849066497880004,
1,17,5,29,-2.1972245773362196,-1.6094379124341003,
2,10,7,20,-1.2992829841302609,-0.9650808960435872,
1,6,3,8,-1.252762968495368,-0.8109302162163288,
2,12,2,21,-1.466337068793427,-1.9924301646902063,
4,32,8,46,-1.8870696490323797,-1.6529230243738393,
0,2,1,6,-1.0986122886681098,-1.252762968495368,
4,27,8,46,-1.7227665977411035,-1.6529230243738393,
5,20,13,29,-1.252762968495368,-0.7621400520468967,
1,7,1,19,-1.3862943611198906,-2.3025850929940455,
7,14,5,17,-0.6286086594223742,-1.0986122886681098,
3,3,8,9,0.0,-0.10536051565782628,
3,10,10,20,-1.0116009116784799,-0.6466271649250525,
1,26,4,41,-2.6026896854443837,-2.128231705849268,
1,22,6,32,-2.4423470353692043,-1.550597412411167,
3,13,8,12,-1.252762968495368,-0.3677247801253174,
3,5,8,5,-0.40546510810816444,0.4054651081081644,
2,14,8,15,-1.6094379124341003,-0.5753641449035618,
1,6,1,10,-1.252762968495368,-1.7047480922384253,
1,21,7,27,-2.3978952727983707,-1.252762968495368,
2,9,3,11,-1.2039728043259361,-1.0986122886681098,
1,14,7,18,-2.0149030205422647,-0.8649974374866046,
3,15,1,31,-1.3862943611198906,-2.772588722239781,
1,12,6,15,-1.8718021769015913,-0.8266785731844679,
4,10,1,25,-0.7884573603642702,-2.5649493574615367,
2,10,9,13,-1.2992829841302609,-0.3364722366212129,
4,16,9,36,-1.2237754316221157,-1.3083328196501787,
2,7,3,23,-0.9808292530117262,-1.791759469228055,
2,19,3,36,-1.8971199848858813,-2.2246235515243336,
3,17,3,49,-1.5040773967762742,-2.5257286443082556,
1,8,0,12,-1.5040773967762742,-2.5649493574615367,
2,5,3,5,-0.6931471805599453,-0.40546510810816444,
0,10,10,13,-2.3978952727983707,-0.2411620568168881,
1,7,2,20,-1.3862943611198906,-1.9459101490553135,
3,10,7,6,-1.0116009116784799,0.13353139262452257,
1,3,5,11,-0.6931471805599453,-0.6931471805599453,
4,8,1,13,-0.587786664902119,-1.9459101490553135,
0,7,2,17,-2.0794415416798357,-1.791759469228055,
0,13,1,16,-2.639057329615259,-2.1400661634962708,
3,18,1,20,-1.55814461804655,-2.3513752571634776,
1,25,2,45,-2.5649493574615367,-2.7300291078209855,
0,10,4,15,-2.3978952727983707,-1.1631508098056809,
1,12,2,28,-1.8718021769015913,-2.268683541318364,
0,6,6,17,-1.9459101490553135,-0.9444616088408514,
2,15,3,23,-1.6739764335716716,-1.791759469228055,
2,11,3,26,-1.3862943611198906,-1.9095425048844386,
2,14,2,34,-1.6094379124341003,-2.456735772821304,
1,3,3,5,-0.6931471805599453,-0.40546510810816444,
2,25,2,31,-2.159484249353372,-2.367123614131617,
2,8,3,14,-1.0986122886681098,-1.3217558399823195,
1,10,4,32,-1.7047480922384253,-1.8870696490323797,
6,11,6,26,-0.5389965007326869,-1.349926716949016,
3,22,8,16,-1.749199854809259,-0.6359887667199967,
1,2,4,7,-0.40546510810816444,-0.4700036292457356,
4,12,9,18,-0.9555114450274363,-0.6418538861723948,
3,11,4,19,-1.0986122886681098,-1.3862943611198906,
0,9,2,13,-2.3025850929940455,-1.540445040947149,
3,12,6,46,-1.1786549963416462,-1.9042374526547454,
1,22,3,23,-2.4423470353692043,-1.791759469228055,
4,13,6,24,-1.0296194171811581,-1.2729656758128873,
0,12,1,24,-2.5649493574615367,-2.5257286443082556,
0,10,4,16,-2.3978952727983707,-1.2237754316221157,
1,7,4,24,-1.3862943611198906,-1.6094379124341003,
6,8,9,24,-0.25131442828090605,-0.916290731874155,
2,12,1,14,-1.466337068793427,-2.0149030205422647,
0,10,0,24,-2.3978952727983707,-3.2188758248682006,
0,18,7,28,-2.9444389791664407,-1.2878542883066382,
2,23,3,27,-2.0794415416798357,-1.9459101490553135,
3,8,2,13,-0.8109302162163288,-1.540445040947149,
1,20,5,34,-2.3513752571634776,-1.7635885922613588,
0,19,2,18,-2.995732273553991,-1.845826690498331,
6,18,6,30,-0.9985288301111273,-1.488077055429833,
1,15,5,20,-2.0794415416798357,-1.252762968495368,
1,16,4,35,-2.1400661634962708,-1.9740810260220096,
2,8,6,16,-1.0986122886681098,-0.8873031950009028,
1,15,2,25,-2.0794415416798357,-2.159484249353372,
2,11,5,6,-1.3862943611198906,-0.15415067982725836,
1,8,5,14,-1.5040773967762742,-0.916290731874155,
2,8,1,19,-1.0986122886681098,-2.3025850929940455,
1,8,9,15,-1.5040773967762742,-0.4700036292457356,
3,14,6,27,-1.3217558399823195,-1.3862943611198906,
0,8,2,16,-2.1972245773362196,-1.7346010553881064,
4,13,0,17,-1.0296194171811581,-2.890371757896165,
1,20,2,27,-2.3513752571634776,-2.2335922215070942,
0,19,5,20,-2.995732273553991,-1.252762968495368,
1,23,2,24,-2.4849066497880004,-2.120263536200091,
0,18,0,28,-2.9444389791664407,-3.367295829986474,
2,19,2,51,-1.8971199848858813,-2.8526314299133175,
1,11,3,13,-1.791759469228055,-1.252762968495368,
3,10,1,17,-1.0116009116784799,-2.1972245773362196,
1,14,5,29,-2.0149030205422647,-1.6094379124341003,
0,11,1,8,-2.4849066497880004,-1.5040773967762742,
0,12,1,17,-2.5649493574615367,-2.1972245773362196,
1,12,8,29,-1.8718021769015913,-1.2039728043259361,
1,12,1,21,-1.8718021769015913,-2.3978952727983707,
5,11,6,13,-0.6931471805599453,-0.6931471805599453,
1,7,4,20,-1.3862943611198906,-1.4350845252893227,
0,2,3,13,-1.0986122886681098,-1.252762968495368,
3,9,3,27,-0.916290731874155,-1.9459101490553135,
3,14,2,34,-1.3217558399823195,-2.456735772821304,
3,23,4,41,-1.791759469228055,-2.128231705849268,
5,7,5,10,-0.2876820724517809,-0.6061358035703156,
2,13,12,23,-1.540445040947149,-0.6131044728864089,
4,24,5,35,-1.6094379124341003,-1.791759469228055,
11,25,8,38,-0.7731898882334817,-1.466337068793427,
0,8,0,12,-2.1972245773362196,-2.5649493574615367,
0,5,1,14,-1.791759469228055,-2.0149030205422647,
1,10,2,22,-1.7047480922384253,-2.03688192726104,
1,13,4,22,-1.9459101490553135,-1.5260563034950494,
2,22,0,22,-2.03688192726104,-3.1354942159291497,
0,12,0,14,-2.5649493574615367,-2.70805020110221,
3,6,1,15,-0.5596157879354228,-2.0794415416798357,
1,14,6,15,-2.0149030205422647,-0.8266785731844679,
2,17,6,16,-1.791759469228055,-0.8873031950009028,
4,5,5,17,-0.1823215567939546,-1.0986122886681098,
2,17,0,26,-1.791759469228055,-3.295836866004329,
0,8,0,25,-2.1972245773362196,-3.258096538021482,
0,22,3,34,-3.1354942159291497,-2.169053700369523,
0,4,6,21,-1.6094379124341003,-1.1451323043030026,
0,8,1,23,-2.1972245773362196,-2.4849066497880004,
1,13,4,23,-1.9459101490553135,-1.5686159179138452,
1,18,1,28,-2.2512917986064953,-2.6741486494265287,
0,23,8,50,-3.1780538303479458,-1.7346010553881064,
1,14,0,25,-2.0149030205422647,-3.258096538021482,
2,3,2,18,-0.2876820724517809,-1.845826690498331,
1,11,1,35,-1.791759469228055,-2.890371757896165,
0,13,2,28,-2.639057329615259,-2.268683541318364,
9,9,6,22,0.0,-1.1895840668738362,
2,7,2,9,-0.9808292530117262,-1.2039728043259361,
5,15,5,16,-0.9808292530117262,-1.041453874828161,
2,21,1,26,-1.9924301646902063,-2.6026896854443837,
4,11,1,33,-0.8754687373538999,-2.833213344056216,
4,13,1,31,-1.0296194171811581,-2.772588722239781,
1,12,1,22,-1.8718021769015913,-2.4423470353692043,
2,15,7,46,-1.6739764335716716,-1.7707060600302227,
0,7,7,8,-2.0794415416798357,-0.11778303565638351,
0,24,2,34,-3.2188758248682006,-2.456735772821304,
1,23,4,22,-2.4849066497880004,-1.5260563034950494,
0,14,3,17,-2.70805020110221,-1.5040773967762742,
2,28,1,36,-2.268683541318364,-2.917770732084279,
7,4,6,15,0.47000362924573563,-0.8266785731844679,
0,11,3,26,-2.4849066497880004,-1.9095425048844386,
2,32,2,40,-2.3978952727983707,-2.6149597780361984,
0,5,4,19,-1.791759469228055,-1.3862943611198906,
1,18,7,40,-2.2512917986064953,-1.6341305250244718,
1,6,3,7,-1.252762968495368,-0.6931471805599453,
3,6,3,6,-0.5596157879354228,-0.5596157879354228,
2,16,5,28,-1.7346010553881064,-1.575536360758419,
2,13,1,24,-1.540445040947149,-2.5257286443082556,
3,9,7,16,-0.916290731874155,-0.7537718023763802,
0,29,3,51,-3.4011973816621555,-2.5649493574615367,
0,8,2,13,-2.1972245773362196,-1.540445040947149,
0,9,0,18,-2.3025850929940455,-2.9444389791664407,
1,13,6,27,-1.9459101490553135,-1.3862943611198906,
0,17,3,21,-2.890371757896165,-1.7047480922384253,
1,4,3,9,-0.916290731874155,-0.916290731874155,
0,13,1,23,-2.639057329615259,-2.4849066497880004,
4,8,5,19,-0.587786664902119,-1.2039728043259361,
4,27,4,39,-1.7227665977411035,-2.0794415416798357,
1,6,3,22,-1.252762968495368,-1.749199854809259,
4,6,2,15,-0.3364722366212129,-1.6739764335716716,
3,3,4,19,0.0,-1.3862943611198906,
4,13,5,24,-1.0296194171811581,-1.4271163556401458,
0,11,4,25,-2.4849066497880004,-1.6486586255873816,
4,13,5,28,-1.0296194171811581,-1.575536360758419,
2,6,6,5,-0.8472978603872037,0.15415067982725836,
1,6,2,14,-1.252762968495368,-1.6094379124341003,
3,5,2,14,-0.40546510810816444,-1.6094379124341003,
1,9,6,27,-1.6094379124341003,-1.3862943611198906,
2,9,3,15,-1.2039728043259361,-1.3862943611198906,
0,21,4,45,-3.0910424533583156,-2.2192034840549946,
1,9,7,17,-1.6094379124341003,-0.8109302162163288,
2,14,6,38,-1.6094379124341003,-1.717651497074333,
0,11,2,11,-2.4849066497880004,-1.3862943611198906,
3,24,6,29,-1.8325814637483102,-1.455287232606842,
1,8,3,9,-1.5040773967762742,-0.916290731874155,
3,15,6,17,-1.3862943611198906,-0.9444616088408514,
3,15,1,17,-1.3862943611198906,-2.1972245773362196,
3,12,5,16,-1.1786549963416462,-1.041453874828161,
1,16,1,19,-2.1400661634962708,-2.3025850929940455,
0,13,1,19,-2.639057329615259,-2.3025850929940455,
3,13,2,14,-1.252762968495368,-1.6094379124341003,
5,9,3,24,-0.5108256237659907,-1.8325814637483102,
4,8,3,12,-0.587786664902119,-1.1786549963416462,
3,24,1,23,-1.8325814637483102,-2.4849066497880004,
4,21,3,27,-1.4816045409242156,-1.9459101490553135,
2,11,4,24,-1.3862943611198906,-1.6094379124341003,
1,9,6,19,-1.6094379124341003,-1.0498221244986778,
0,10,4,19,-2.3978952727983707,-1.3862943611198906,
2,19,1,37,-1.8971199848858813,-2.9444389791664407,
1,22,1,41,-2.4423470353692043,-3.044522437723423,
6,9,6,29,-0.35667494393873245,-1.455287232606842,
0,7,3,16,-2.0794415416798357,-1.4469189829363254,
2,5,4,18,-0.6931471805599453,-1.3350010667323402,
