t,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,
32,0.24116,0.28614,0.32172,0.34642,0.36136,0.3791,0.38458,0.39108,0.39762,0.4086,0.40794,0.41216,0.4159,0.41694,0.42256,0.42434,0.42668,0.42466,0.42914,0.43006,0.43024,0.43094,0.43226,0.43512,0.43428,0.4368,0.43848,0.44348,0.44646,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,
33,0.26676,0.34874,0.3966,0.42564,0.44028,0.45602,0.46492,0.4754,0.4773,0.48618,0.48602,0.49278,0.4933,0.48834,0.49736,0.49774,0.49606,0.49762,0.49966,0.4975,0.49866,0.49806,0.49964,0.4972,0.49838,0.49796,0.49846,0.50016,0.50106,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,
34,0.28858,0.39634,0.45878,0.49034,0.5075,0.52628,0.5423,0.54838,0.55542,0.56114,0.56624,0.56612,0.57316,0.57438,0.57728,0.5757,0.5774,0.57742,0.57552,0.57584,0.577,0.5751,0.57766,0.57444,0.57226,0.57046,0.57214,0.56914,0.56726,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,
35,0.32718,0.44962,0.50624,0.5531,0.57912,0.60086,0.61598,0.62994,0.63656,0.64398,0.65138,0.6547,0.65768,0.65766,0.66024,0.66106,0.6611,0.66386,0.66392,0.66282,0.6612,0.66044,0.65958,0.65688,0.65606,0.65162,0.6492,0.64844,0.64878,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64,
36,0.36718,0.4933,0.5651,0.6028,0.63428,0.6559,0.67234,0.68864,0.6993,0.70876,0.71236,0.72046,0.7219,0.72388,0.7305,0.73026,0.735,0.7344,0.73674,0.73878,0.7386,0.74062,0.74048,0.74004,0.73956,0.74046,0.74084,0.73932,0.73926,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,
37,0.39776,0.53904,0.6132,0.66122,0.69354,0.71468,0.73756,0.7438,0.76104,0.76194,0.76968,0.77566,0.7812,0.78678,0.7885,0.7913,0.79356,0.79644,0.79588,0.79416,0.7966,0.80014,0.79808,0.79894,0.79794,0.7988,0.7944,0.79254,0.7902,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,
38,0.42248,0.57954,0.65662,0.69936,0.73426,0.75874,0.77626,0.79206,0.80402,0.81274,0.81726,0.82792,0.8285,0.83394,0.83558,0.84454,0.84526,0.85036,0.85436,0.85524,0.85776,0.86204,0.8641,0.8659,0.86716,0.86918,0.87306,0.87568,0.87682,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,
39,0.44962,0.6138,0.6948,0.741,0.7738,0.79328,0.81394,0.83224,0.84332,0.8511,0.86114,0.86628,0.86744,0.8707,0.87582,0.88112,0.8867,0.88434,0.88666,0.88834,0.8903,0.88888,0.89142,0.89162,0.89078,0.89022,0.88896,0.88746,0.88774,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,
40,0.49344,0.65554,0.7351,0.78328,0.81362,0.84196,0.85818,0.86894,0.87834,0.88704,0.8983,0.89922,0.90392,0.90818,0.91152,0.91374,0.91738,0.91822,0.91994,0.92156,0.92242,0.92322,0.92474,0.92498,0.92434,0.92394,0.92506,0.9254,0.92378,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,
41,0.52556,0.6955,0.77638,0.82746,0.85612,0.87966,0.89644,0.90822,0.91534,0.9221,0.92814,0.93334,0.9365,0.9395,0.94176,0.9443,0.94554,0.94728,0.94966,0.95012,0.9506,0.95176,0.95348,0.95334,0.95448,0.95546,0.95692,0.95744,0.95878,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,
42,0.56842,0.73446,0.81538,0.86428,0.8886,0.9109,0.92364,0.93122,0.9401,0.94484,0.94844,0.951,0.95528,0.9557,0.9582,0.95936,0.9613,0.96202,0.96308,0.96304,0.96458,0.96484,0.96596,0.96604,0.9668,0.96758,0.9682,0.96782,0.9683,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,
43,0.61168,0.78128,0.85532,0.89772,0.92224,0.93768,0.94986,0.95742,0.96456,0.9674,0.97198,0.97462,0.9761,0.97786,0.97936,0.98038,0.98232,0.9832,0.98374,0.98434,0.98566,0.98628,0.9866,0.98724,0.98776,0.98822,0.98836,0.98926,0.98968,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
44,0.62806,0.80362,0.8692,0.9076,0.93048,0.94364,0.95158,0.95802,0.96308,0.96716,0.97026,0.97194,0.97404,0.9753,0.97728,0.97928,0.98074,0.98122,0.98236,0.98308,0.98388,0.9846,0.9853,0.986,0.98652,0.98704,0.98766,0.98834,0.98944,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
45,0.63694,0.81276,0.88204,0.91342,0.93536,0.94692,0.9544,0.95994,0.96512,0.96662,0.9701,0.97152,0.97366,0.97506,0.97586,0.9769,0.97844,0.9793,0.97942,0.98036,0.98078,0.98108,0.9811,0.98144,0.98138,0.98178,0.98114,0.98098,0.98036,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
46,0.67122,0.8348,0.89832,0.93542,0.94982,0.95986,0.96656,0.972,0.97428,0.9768,0.97862,0.98146,0.98236,0.98338,0.9845,0.98494,0.9856,0.98634,0.98738,0.98748,0.98822,0.98844,0.98904,0.98916,0.9894,0.98946,0.9897,0.98996,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
47,0.68228,0.84656,0.9093,0.93882,0.95224,0.9594,0.96556,0.96898,0.97282,0.9747,0.97576,0.97776,0.9791,0.9798,0.9804,0.98192,0.98218,0.98344,0.9835,0.98408,0.9843,0.98524,0.98542,0.9862,0.98668,0.98664,0.9876,0.98834,0.98874,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
48,0.69344,0.85392,0.91194,0.93914,0.95522,0.962,0.9681,0.97176,0.97496,0.97794,0.97962,0.98082,0.98184,0.98286,0.9834,0.98474,0.98514,0.9864,0.9867,0.98726,0.98758,0.98794,0.98824,0.98896,0.98918,0.98952,0.98962,0.98994,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
49,0.69852,0.86012,0.91884,0.9467,0.96004,0.96926,0.97336,0.97654,0.97926,0.98036,0.98178,0.98242,0.984,0.98478,0.9852,0.9858,0.9866,0.98754,0.98778,0.98838,0.98862,0.98898,0.98932,0.98942,0.98972,0.9899,0.98998,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
50,0.71038,0.87214,0.92634,0.9524,0.96392,0.9717,0.97544,0.97854,0.98018,0.98162,0.98266,0.98342,0.98434,0.985,0.98532,0.98616,0.9866,0.98688,0.98756,0.98796,0.98834,0.98864,0.98914,0.98926,0.98942,0.98982,0.98982,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
51,0.72362,0.87842,0.92822,0.95224,0.96344,0.96986,0.97342,0.97658,0.97854,0.97996,0.98206,0.98338,0.98446,0.98482,0.98584,0.98672,0.98718,0.98788,0.98812,0.98876,0.9892,0.9894,0.98942,0.98984,0.98988,0.98996,0.98998,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
52,0.7291,0.88076,0.93128,0.95252,0.96152,0.96904,0.97212,0.97434,0.9765,0.97732,0.97914,0.98036,0.9813,0.98066,0.98156,0.98252,0.98286,0.98372,0.98392,0.98434,0.98514,0.98526,0.98598,0.98666,0.9874,0.98798,0.98876,0.98926,0.98988,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
53,0.72308,0.87888,0.92552,0.95014,0.9616,0.96666,0.97124,0.97304,0.97588,0.97668,0.97772,0.97854,0.97978,0.98022,0.98122,0.98172,0.98276,0.98344,0.98392,0.98398,0.98502,0.9847,0.98522,0.98558,0.98616,0.98666,0.98768,0.98818,0.98954,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
54,0.72534,0.88116,0.9276,0.95248,0.96192,0.96752,0.97134,0.9732,0.97544,0.97652,0.97772,0.97848,0.97948,0.97974,0.98056,0.98036,0.98162,0.9814,0.98176,0.98204,0.98196,0.98188,0.98214,0.98204,0.98196,0.98168,0.9814,0.98148,0.98042,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
55,0.72886,0.88182,0.93198,0.95024,0.96274,0.96812,0.9718,0.97388,0.97508,0.97624,0.97766,0.97838,0.97868,0.97954,0.97992,0.98076,0.98108,0.98082,0.98106,0.9814,0.9814,0.98146,0.9814,0.9814,0.98122,0.98106,0.9806,0.9805,0.98016,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
56,0.72118,0.87968,0.92786,0.94882,0.96018,0.96542,0.97048,0.9716,0.97376,0.9748,0.97622,0.97732,0.97782,0.97888,0.97926,0.9802,0.98086,0.981,0.98214,0.98272,0.98382,0.98386,0.98482,0.98548,0.9855,0.986,0.9867,0.98744,0.98834,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
57,0.72494,0.87834,0.93052,0.9504,0.96214,0.96772,0.9707,0.97238,0.9751,0.9762,0.97776,0.97802,0.97966,0.9803,0.98094,0.98184,0.98218,0.98254,0.9836,0.984,0.985,0.9851,0.98646,0.98682,0.98786,0.98854,0.9892,0.98982,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
58,0.72842,0.88346,0.93278,0.95432,0.9652,0.97162,0.97532,0.97842,0.97918,0.98138,0.98176,0.9829,0.98472,0.98506,0.98562,0.98612,0.98636,0.98714,0.98718,0.98764,0.98796,0.98798,0.98842,0.98872,0.98804,0.98852,0.98888,0.98934,0.98964,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,
59,0.72778,0.88224,0.93002,0.9487,0.9616,0.96796,0.9725,0.97504,0.97624,0.97738,0.97864,0.97974,0.98032,0.98076,0.98116,0.98106,0.98152,0.98134,0.98138,0.9819,0.98168,0.98158,0.98166,0.98144,0.9811,0.98068,0.98054,0.9802,0.98006,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
60,0.71798,0.87194,0.92392,0.94744,0.95746,0.96528,0.96976,0.97308,0.97406,0.97628,0.97656,0.97772,0.97792,0.97938,0.9788,0.97948,0.97994,0.97958,0.97998,0.9803,0.9801,0.98012,0.98016,0.9802,0.98012,0.98,0.98002,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,
